"Plot Title: Pond F Deep 1.25m"
"#","Date Time, GMT-05:00","Temp, °F (LGR S/N: 20848647, SEN S/N: 20848647)","Intensity, lum/ft² (LGR S/N: 20848647, SEN S/N: 20848647)","Coupler Attached (LGR S/N: 20848647)","Host Connected (LGR S/N: 20848647)","Stopped (LGR S/N: 20848647)","End Of File (LGR S/N: 20848647)"
1098,06/13/20 04:30:00 PM,73.234,352.0,,,,
1099,06/13/20 05:00:00 PM,73.234,576.0,,,,
1100,06/13/20 05:30:00 PM,73.062,232.0,,,,
1101,06/13/20 06:00:00 PM,73.062,272.0,,,,
1102,06/13/20 06:30:00 PM,73.062,106.0,,,,
1103,06/13/20 07:00:00 PM,73.062,88.0,,,,
1104,06/13/20 07:30:00 PM,73.062,53.0,,,,
1105,06/13/20 08:00:00 PM,73.062,21.0,,,,
1106,06/13/20 08:30:00 PM,73.062,6.0,,,,
1107,06/13/20 09:00:00 PM,73.062,0.0,,,,
1108,06/13/20 09:30:00 PM,72.891,0.0,,,,
1109,06/13/20 10:00:00 PM,72.891,0.0,,,,
1110,06/13/20 10:30:00 PM,72.891,0.0,,,,
1111,06/13/20 11:00:00 PM,72.891,0.0,,,,
1112,06/13/20 11:30:00 PM,72.891,0.0,,,,
1113,06/14/20 12:00:00 AM,72.891,0.0,,,,
1114,06/14/20 12:30:00 AM,72.891,0.0,,,,
1115,06/14/20 01:00:00 AM,72.891,0.0,,,,
1116,06/14/20 01:30:00 AM,72.891,0.0,,,,
1117,06/14/20 02:00:00 AM,72.718,0.0,,,,
1118,06/14/20 02:30:00 AM,72.718,0.0,,,,
1119,06/14/20 03:00:00 AM,72.718,0.0,,,,
1120,06/14/20 03:30:00 AM,72.718,0.0,,,,
1121,06/14/20 04:00:00 AM,72.718,0.0,,,,
1122,06/14/20 04:30:00 AM,72.718,0.0,,,,
1123,06/14/20 05:00:00 AM,72.718,0.0,,,,
1124,06/14/20 05:30:00 AM,72.718,0.0,,,,
1125,06/14/20 06:00:00 AM,72.718,4.0,,,,
1126,06/14/20 06:30:00 AM,72.891,12.0,,,,
1127,06/14/20 07:00:00 AM,72.891,19.0,,,,
1128,06/14/20 07:30:00 AM,73.062,43.0,,,,
1129,06/14/20 08:00:00 AM,73.062,76.0,,,,
1130,06/14/20 08:30:00 AM,73.062,51.0,,,,
1131,06/14/20 09:00:00 AM,73.062,107.0,,,,
1132,06/14/20 09:30:00 AM,73.062,144.0,,,,
1133,06/14/20 10:00:00 AM,73.062,288.0,,,,
1134,06/14/20 10:30:00 AM,73.062,256.0,,,,
1135,06/14/20 11:00:00 AM,73.062,480.0,,,,
1136,06/14/20 11:30:00 AM,73.062,232.0,,,,
1137,06/14/20 12:00:00 PM,73.062,256.0,,,,
1138,06/14/20 12:30:00 PM,73.062,304.0,,,,
1139,06/14/20 01:00:00 PM,73.234,288.0,,,,
1140,06/14/20 01:30:00 PM,73.234,464.0,,,,
1141,06/14/20 02:00:00 PM,73.407,496.0,,,,
1142,06/14/20 02:30:00 PM,73.580,1024.0,,,,
1143,06/14/20 03:00:00 PM,73.580,768.0,,,,
1144,06/14/20 03:30:00 PM,73.580,576.0,,,,
1145,06/14/20 04:00:00 PM,73.407,576.0,,,,
1146,06/14/20 04:30:00 PM,73.407,368.0,,,,
1147,06/14/20 05:00:00 PM,73.407,400.0,,,,
1148,06/14/20 05:30:00 PM,73.407,176.0,,,,
1149,06/14/20 06:00:00 PM,73.234,109.0,,,,
1150,06/14/20 06:30:00 PM,73.407,66.0,,,,
1151,06/14/20 07:00:00 PM,73.234,22.0,,,,
1152,06/14/20 07:30:00 PM,73.234,14.0,,,,
1153,06/14/20 08:00:00 PM,73.234,7.0,,,,
1154,06/14/20 08:30:00 PM,73.234,2.0,,,,
1155,06/14/20 09:00:00 PM,73.234,0.0,,,,
1156,06/14/20 09:30:00 PM,73.234,0.0,,,,
1157,06/14/20 10:00:00 PM,73.234,0.0,,,,
1158,06/14/20 10:30:00 PM,73.234,0.0,,,,
1159,06/14/20 11:00:00 PM,73.234,0.0,,,,
1160,06/14/20 11:30:00 PM,73.062,0.0,,,,
1161,06/15/20 12:00:00 AM,73.062,0.0,,,,
1162,06/15/20 12:30:00 AM,73.062,0.0,,,,
1163,06/15/20 01:00:00 AM,73.062,0.0,,,,
1164,06/15/20 01:30:00 AM,73.062,0.0,,,,
1165,06/15/20 02:00:00 AM,73.062,0.0,,,,
1166,06/15/20 02:30:00 AM,73.062,0.0,,,,
1167,06/15/20 03:00:00 AM,73.062,0.0,,,,
1168,06/15/20 03:30:00 AM,73.062,0.0,,,,
1169,06/15/20 04:00:00 AM,72.891,0.0,,,,
1170,06/15/20 04:30:00 AM,72.891,0.0,,,,
1171,06/15/20 05:00:00 AM,72.891,0.0,,,,
1172,06/15/20 05:30:00 AM,72.891,0.0,,,,
1173,06/15/20 06:00:00 AM,72.891,4.0,,,,
1174,06/15/20 06:30:00 AM,72.891,14.0,,,,
1175,06/15/20 07:00:00 AM,73.062,16.0,,,,
1176,06/15/20 07:30:00 AM,73.062,47.0,,,,
1177,06/15/20 08:00:00 AM,73.062,42.0,,,,
1178,06/15/20 08:30:00 AM,73.062,53.0,,,,
1179,06/15/20 09:00:00 AM,73.062,121.0,,,,
1180,06/15/20 09:30:00 AM,73.062,136.0,,,,
1181,06/15/20 10:00:00 AM,73.234,184.0,,,,
1182,06/15/20 10:30:00 AM,73.234,336.0,,,,
1183,06/15/20 11:00:00 AM,73.234,336.0,,,,
1184,06/15/20 11:30:00 AM,73.234,184.0,,,,
1185,06/15/20 12:00:00 PM,73.062,136.0,,,,
1186,06/15/20 12:30:00 PM,73.234,336.0,,,,
1187,06/15/20 01:00:00 PM,73.062,136.0,,,,
1188,06/15/20 01:30:00 PM,73.062,124.0,,,,
1189,06/15/20 02:00:00 PM,73.234,208.0,,,,
1190,06/15/20 02:30:00 PM,73.234,432.0,,,,
1191,06/15/20 03:00:00 PM,73.407,368.0,,,,
1192,06/15/20 03:30:00 PM,73.407,368.0,,,,
1193,06/15/20 04:00:00 PM,73.407,464.0,,,,
1194,06/15/20 04:30:00 PM,73.407,320.0,,,,
1195,06/15/20 05:00:00 PM,73.407,160.0,,,,
1196,06/15/20 05:30:00 PM,73.407,168.0,,,,
1197,06/15/20 06:00:00 PM,73.407,93.0,,,,
1198,06/15/20 06:30:00 PM,73.234,59.0,,,,
1199,06/15/20 07:00:00 PM,73.234,34.0,,,,
1200,06/15/20 07:30:00 PM,73.234,20.0,,,,
1201,06/15/20 08:00:00 PM,73.234,6.0,,,,
1202,06/15/20 08:30:00 PM,73.234,2.0,,,,
1203,06/15/20 09:00:00 PM,73.234,0.0,,,,
1204,06/15/20 09:30:00 PM,73.234,0.0,,,,
1205,06/15/20 10:00:00 PM,73.234,0.0,,,,
1206,06/15/20 10:30:00 PM,73.234,0.0,,,,
1207,06/15/20 11:00:00 PM,73.234,0.0,,,,
1208,06/15/20 11:30:00 PM,73.234,0.0,,,,
1209,06/16/20 12:00:00 AM,73.234,0.0,,,,
1210,06/16/20 12:30:00 AM,73.234,0.0,,,,
1211,06/16/20 01:00:00 AM,73.062,0.0,,,,
1212,06/16/20 01:30:00 AM,73.062,0.0,,,,
1213,06/16/20 02:00:00 AM,73.062,0.0,,,,
1214,06/16/20 02:30:00 AM,73.062,0.0,,,,
1215,06/16/20 03:00:00 AM,73.062,0.0,,,,
1216,06/16/20 03:30:00 AM,73.062,0.0,,,,
1217,06/16/20 04:00:00 AM,73.062,0.0,,,,
1218,06/16/20 04:30:00 AM,73.062,0.0,,,,
1219,06/16/20 05:00:00 AM,73.062,0.0,,,,
1220,06/16/20 05:30:00 AM,73.062,0.0,,,,
1221,06/16/20 06:00:00 AM,73.062,1.0,,,,
1222,06/16/20 06:30:00 AM,73.062,5.0,,,,
1223,06/16/20 07:00:00 AM,73.062,8.0,,,,
1224,06/16/20 07:30:00 AM,73.062,32.0,,,,
1225,06/16/20 08:00:00 AM,73.062,57.0,,,,
1226,06/16/20 08:30:00 AM,73.062,73.0,,,,
1227,06/16/20 09:00:00 AM,73.062,92.0,,,,
1228,06/16/20 09:30:00 AM,73.062,112.0,,,,
1229,06/16/20 10:00:00 AM,73.234,200.0,,,,
1230,06/16/20 10:30:00 AM,73.234,272.0,,,,
1231,06/16/20 11:00:00 AM,73.407,416.0,,,,
1232,06/16/20 11:30:00 AM,73.407,320.0,,,,
1233,06/16/20 12:00:00 PM,73.407,336.0,,,,
1234,06/16/20 12:30:00 PM,73.407,400.0,,,,
1235,06/16/20 01:00:00 PM,73.407,224.0,,,,
1236,06/16/20 01:30:00 PM,73.407,184.0,,,,
1237,06/16/20 02:00:00 PM,73.407,152.0,,,,
1238,06/16/20 02:30:00 PM,73.580,184.0,,,,
1239,06/16/20 03:00:00 PM,73.580,232.0,,,,
1240,06/16/20 03:30:00 PM,73.580,352.0,,,,
1241,06/16/20 04:00:00 PM,73.753,320.0,,,,
1242,06/16/20 04:30:00 PM,73.580,208.0,,,,
1243,06/16/20 05:00:00 PM,73.580,160.0,,,,
1244,06/16/20 05:30:00 PM,73.753,152.0,,,,
1245,06/16/20 06:00:00 PM,73.580,67.0,,,,
1246,06/16/20 06:30:00 PM,73.580,48.0,,,,
1247,06/16/20 07:00:00 PM,73.580,27.0,,,,
1248,06/16/20 07:30:00 PM,73.580,18.0,,,,
1249,06/16/20 08:00:00 PM,73.580,5.0,,,,
1250,06/16/20 08:30:00 PM,73.407,2.0,,,,
1251,06/16/20 09:00:00 PM,73.407,0.0,,,,
1252,06/16/20 09:30:00 PM,73.407,0.0,,,,
1253,06/16/20 10:00:00 PM,73.407,0.0,,,,
1254,06/16/20 10:30:00 PM,73.407,0.0,,,,
1255,06/16/20 11:00:00 PM,73.407,0.0,,,,
1256,06/16/20 11:30:00 PM,73.407,0.0,,,,
1257,06/17/20 12:00:00 AM,73.234,0.0,,,,
1258,06/17/20 12:30:00 AM,73.234,0.0,,,,
1259,06/17/20 01:00:00 AM,73.234,0.0,,,,
1260,06/17/20 01:30:00 AM,73.234,0.0,,,,
1261,06/17/20 02:00:00 AM,73.234,0.0,,,,
1262,06/17/20 02:30:00 AM,73.234,0.0,,,,
1263,06/17/20 03:00:00 AM,73.234,0.0,,,,
1264,06/17/20 03:30:00 AM,73.234,0.0,,,,
1265,06/17/20 04:00:00 AM,73.234,0.0,,,,
1266,06/17/20 04:30:00 AM,73.234,0.0,,,,
1267,06/17/20 05:00:00 AM,73.234,0.0,,,,
1268,06/17/20 05:30:00 AM,73.234,0.0,,,,
1269,06/17/20 06:00:00 AM,73.234,2.0,,,,
1270,06/17/20 06:30:00 AM,73.234,5.0,,,,
1271,06/17/20 07:00:00 AM,73.234,8.0,,,,
1272,06/17/20 07:30:00 AM,73.407,38.0,,,,
1273,06/17/20 08:00:00 AM,73.407,53.0,,,,
1274,06/17/20 08:30:00 AM,73.407,50.0,,,,
1275,06/17/20 09:00:00 AM,73.407,84.0,,,,
1276,06/17/20 09:30:00 AM,73.407,144.0,,,,
1277,06/17/20 10:00:00 AM,73.407,144.0,,,,
1278,06/17/20 10:30:00 AM,73.580,240.0,,,,
1279,06/17/20 11:00:00 AM,73.580,352.0,,,,
1280,06/17/20 11:30:00 AM,73.580,432.0,,,,
1281,06/17/20 12:00:00 PM,73.580,248.0,,,,
1282,06/17/20 12:30:00 PM,73.580,224.0,,,,
1283,06/17/20 01:00:00 PM,73.580,224.0,,,,
1284,06/17/20 01:30:00 PM,73.753,200.0,,,,
1285,06/17/20 02:00:00 PM,73.753,136.0,,,,
1286,06/17/20 02:30:00 PM,73.753,144.0,,,,
1287,06/17/20 03:00:00 PM,73.753,176.0,,,,
1288,06/17/20 03:30:00 PM,73.753,160.0,,,,
1289,06/17/20 04:00:00 PM,73.926,160.0,,,,
1290,06/17/20 04:30:00 PM,73.926,128.0,,,,
1291,06/17/20 05:00:00 PM,73.753,102.0,,,,
1292,06/17/20 05:30:00 PM,73.926,73.0,,,,
1293,06/17/20 06:00:00 PM,73.753,55.0,,,,
1294,06/17/20 06:30:00 PM,73.753,38.0,,,,
1295,06/17/20 07:00:00 PM,73.753,27.0,,,,
1296,06/17/20 07:30:00 PM,73.753,14.0,,,,
1297,06/17/20 08:00:00 PM,73.753,5.0,,,,
1298,06/17/20 08:30:00 PM,73.753,2.0,,,,
1299,06/17/20 09:00:00 PM,73.753,0.0,,,,
1300,06/17/20 09:30:00 PM,73.753,0.0,,,,
1301,06/17/20 10:00:00 PM,73.753,0.0,,,,
1302,06/17/20 10:30:00 PM,73.753,0.0,,,,
1303,06/17/20 11:00:00 PM,73.753,0.0,,,,
1304,06/17/20 11:30:00 PM,73.580,0.0,,,,
1305,06/18/20 12:00:00 AM,73.580,0.0,,,,
1306,06/18/20 12:30:00 AM,73.753,0.0,,,,
1307,06/18/20 01:00:00 AM,73.753,0.0,,,,
1308,06/18/20 01:30:00 AM,73.580,0.0,,,,
1309,06/18/20 02:00:00 AM,73.580,0.0,,,,
1310,06/18/20 02:30:00 AM,73.580,0.0,,,,
1311,06/18/20 03:00:00 AM,73.580,0.0,,,,
1312,06/18/20 03:30:00 AM,73.580,0.0,,,,
1313,06/18/20 04:00:00 AM,73.580,0.0,,,,
1314,06/18/20 04:30:00 AM,73.580,0.0,,,,
1315,06/18/20 05:00:00 AM,73.580,0.0,,,,
1316,06/18/20 05:30:00 AM,73.580,0.0,,,,
1317,06/18/20 06:00:00 AM,73.580,3.0,,,,
1318,06/18/20 06:30:00 AM,73.580,11.0,,,,
1319,06/18/20 07:00:00 AM,73.580,14.0,,,,
1320,06/18/20 07:30:00 AM,73.580,26.0,,,,
1321,06/18/20 08:00:00 AM,73.580,39.0,,,,
1322,06/18/20 08:30:00 AM,73.580,47.0,,,,
1323,06/18/20 09:00:00 AM,73.753,57.0,,,,
1324,06/18/20 09:30:00 AM,73.753,55.0,,,,
1325,06/18/20 10:00:00 AM,73.753,82.0,,,,
1326,06/18/20 10:30:00 AM,73.753,216.0,,,,
1327,06/18/20 11:00:00 AM,73.753,136.0,,,,
1328,06/18/20 11:30:00 AM,73.753,123.0,,,,
1329,06/18/20 12:00:00 PM,73.753,152.0,,,,
1330,06/18/20 12:30:00 PM,73.753,192.0,,,,
1331,06/18/20 01:00:00 PM,73.753,128.0,,,,
1332,06/18/20 01:30:00 PM,73.753,126.0,,,,
1333,06/18/20 02:00:00 PM,73.753,111.0,,,,
1334,06/18/20 02:30:00 PM,73.753,95.0,,,,
1335,06/18/20 03:00:00 PM,73.926,160.0,,,,
1336,06/18/20 03:30:00 PM,73.926,152.0,,,,
1337,06/18/20 04:00:00 PM,73.926,152.0,,,,
1338,06/18/20 04:30:00 PM,73.926,111.0,,,,
1339,06/18/20 05:00:00 PM,73.926,53.0,,,,
1340,06/18/20 05:30:00 PM,73.926,57.0,,,,
1341,06/18/20 06:00:00 PM,73.926,31.0,,,,
1342,06/18/20 06:30:00 PM,73.926,18.0,,,,
1343,06/18/20 07:00:00 PM,73.926,14.0,,,,
1344,06/18/20 07:30:00 PM,73.926,5.0,,,,
1345,06/18/20 08:00:00 PM,73.926,1.0,,,,
1346,06/18/20 08:30:00 PM,73.926,0.0,,,,
1347,06/18/20 09:00:00 PM,73.926,0.0,,,,
1348,06/18/20 09:30:00 PM,73.926,0.0,,,,
1349,06/18/20 10:00:00 PM,73.926,0.0,,,,
1350,06/18/20 10:30:00 PM,73.926,0.0,,,,
1351,06/18/20 11:00:00 PM,73.926,0.0,,,,
1352,06/18/20 11:30:00 PM,73.926,0.0,,,,
1353,06/19/20 12:00:00 AM,73.926,0.0,,,,
1354,06/19/20 12:30:00 AM,73.926,0.0,,,,
1355,06/19/20 01:00:00 AM,73.926,0.0,,,,
1356,06/19/20 01:30:00 AM,73.926,0.0,,,,
1357,06/19/20 02:00:00 AM,73.926,0.0,,,,
1358,06/19/20 02:30:00 AM,73.926,0.0,,,,
1359,06/19/20 03:00:00 AM,73.926,0.0,,,,
1360,06/19/20 03:30:00 AM,73.926,0.0,,,,
1361,06/19/20 04:00:00 AM,73.926,0.0,,,,
1362,06/19/20 04:30:00 AM,73.926,0.0,,,,
1363,06/19/20 05:00:00 AM,73.926,0.0,,,,
1364,06/19/20 05:30:00 AM,73.753,0.0,,,,
1365,06/19/20 06:00:00 AM,73.926,0.0,,,,
1366,06/19/20 06:30:00 AM,73.926,1.0,,,,
1367,06/19/20 07:00:00 AM,73.926,4.0,,,,
1368,06/19/20 07:30:00 AM,73.753,4.0,,,,
1369,06/19/20 08:00:00 AM,73.753,12.0,,,,
1370,06/19/20 08:30:00 AM,73.926,11.0,,,,
1371,06/19/20 09:00:00 AM,73.926,20.0,,,,
1372,06/19/20 09:30:00 AM,73.926,25.0,,,,
1373,06/19/20 10:00:00 AM,73.926,30.0,,,,
1374,06/19/20 10:30:00 AM,73.926,74.0,,,,
1375,06/19/20 11:00:00 AM,73.926,53.0,,,,
1376,06/19/20 11:30:00 AM,74.098,79.0,,,,
1377,06/19/20 12:00:00 PM,74.098,55.0,,,,
1378,06/19/20 12:30:00 PM,74.098,63.0,,,,
1379,06/19/20 01:00:00 PM,74.098,57.0,,,,
1380,06/19/20 01:30:00 PM,74.098,56.0,,,,
1381,06/19/20 02:00:00 PM,74.098,36.0,,,,
1382,06/19/20 02:30:00 PM,74.098,71.0,,,,
1383,06/19/20 03:00:00 PM,74.098,96.0,,,,
1384,06/19/20 03:30:00 PM,74.098,19.0,,,,
1385,06/19/20 04:00:00 PM,74.098,40.0,,,,
1386,06/19/20 04:30:00 PM,74.098,36.0,,,,
1387,06/19/20 05:00:00 PM,74.098,28.0,,,,
1388,06/19/20 05:30:00 PM,74.098,25.0,,,,
1389,06/19/20 06:00:00 PM,74.098,15.0,,,,
1390,06/19/20 06:30:00 PM,74.098,8.0,,,,
1391,06/19/20 07:00:00 PM,74.098,8.0,,,,
1392,06/19/20 07:30:00 PM,74.098,4.0,,,,
1393,06/19/20 08:00:00 PM,74.098,2.0,,,,
1394,06/19/20 08:30:00 PM,73.926,0.0,,,,
1395,06/19/20 09:00:00 PM,73.926,0.0,,,,
1396,06/19/20 09:30:00 PM,73.926,0.0,,,,
1397,06/19/20 10:00:00 PM,73.926,0.0,,,,
1398,06/19/20 10:30:00 PM,73.926,0.0,,,,
1399,06/19/20 11:00:00 PM,73.926,0.0,,,,
1400,06/19/20 11:30:00 PM,73.926,0.0,,,,
1401,06/20/20 12:00:00 AM,73.926,0.0,,,,
1402,06/20/20 12:30:00 AM,73.926,0.0,,,,
1403,06/20/20 01:00:00 AM,73.753,0.0,,,,
1404,06/20/20 01:30:00 AM,73.926,0.0,,,,
1405,06/20/20 02:00:00 AM,73.926,0.0,,,,
1406,06/20/20 02:30:00 AM,73.926,0.0,,,,
1407,06/20/20 03:00:00 AM,73.926,0.0,,,,
1408,06/20/20 03:30:00 AM,73.926,0.0,,,,
1409,06/20/20 04:00:00 AM,73.753,0.0,,,,
1410,06/20/20 04:30:00 AM,73.753,0.0,,,,
1411,06/20/20 05:00:00 AM,73.753,0.0,,,,
1412,06/20/20 05:30:00 AM,73.753,0.0,,,,
1413,06/20/20 06:00:00 AM,73.753,0.0,,,,
1414,06/20/20 06:30:00 AM,73.753,0.0,,,,
1415,06/20/20 07:00:00 AM,73.753,5.0,,,,
1416,06/20/20 07:30:00 AM,73.753,11.0,,,,
1417,06/20/20 08:00:00 AM,73.753,46.0,,,,
1418,06/20/20 08:30:00 AM,73.753,15.0,,,,
1419,06/20/20 09:00:00 AM,73.753,45.0,,,,
1420,06/20/20 09:30:00 AM,73.753,32.0,,,,
1421,06/20/20 10:00:00 AM,73.753,23.0,,,,
1422,06/20/20 10:30:00 AM,73.753,18.0,,,,
1423,06/20/20 11:00:00 AM,73.753,20.0,,,,
1424,06/20/20 11:30:00 AM,73.753,46.0,,,,
1425,06/20/20 12:00:00 PM,73.753,136.0,,,,
1426,06/20/20 12:30:00 PM,73.753,67.0,,,,
1427,06/20/20 01:00:00 PM,73.753,144.0,,,,
1428,06/20/20 01:30:00 PM,73.753,110.0,,,,
1429,06/20/20 02:00:00 PM,73.926,40.0,,,,
1430,06/20/20 02:30:00 PM,73.926,117.0,,,,
1431,06/20/20 03:00:00 PM,73.926,109.0,,,,
1432,06/20/20 03:30:00 PM,73.926,106.0,,,,
1433,06/20/20 04:00:00 PM,74.098,136.0,,,,
1434,06/20/20 04:30:00 PM,74.098,62.0,,,,
1435,06/20/20 05:00:00 PM,74.098,50.0,,,,
1436,06/20/20 05:30:00 PM,74.098,20.0,,,,
1437,06/20/20 06:00:00 PM,74.098,33.0,,,,
1438,06/20/20 06:30:00 PM,74.098,21.0,,,,
1439,06/20/20 07:00:00 PM,74.098,13.0,,,,
1440,06/20/20 07:30:00 PM,74.098,7.0,,,,
1441,06/20/20 08:00:00 PM,74.098,3.0,,,,
1442,06/20/20 08:30:00 PM,73.926,0.0,,,,
1443,06/20/20 09:00:00 PM,73.926,0.0,,,,
1444,06/20/20 09:30:00 PM,73.926,0.0,,,,
1445,06/20/20 10:00:00 PM,74.098,0.0,,,,
1446,06/20/20 10:30:00 PM,74.098,0.0,,,,
1447,06/20/20 11:00:00 PM,74.098,0.0,,,,
1448,06/20/20 11:30:00 PM,74.098,0.0,,,,
1449,06/21/20 12:00:00 AM,73.926,0.0,,,,
1450,06/21/20 12:30:00 AM,73.926,0.0,,,,
1451,06/21/20 01:00:00 AM,73.926,0.0,,,,
1452,06/21/20 01:30:00 AM,73.926,0.0,,,,
1453,06/21/20 02:00:00 AM,73.926,0.0,,,,
1454,06/21/20 02:30:00 AM,73.926,0.0,,,,
1455,06/21/20 03:00:00 AM,73.926,0.0,,,,
1456,06/21/20 03:30:00 AM,73.926,0.0,,,,
1457,06/21/20 04:00:00 AM,73.926,0.0,,,,
1458,06/21/20 04:30:00 AM,73.926,0.0,,,,
1459,06/21/20 05:00:00 AM,73.926,0.0,,,,
1460,06/21/20 05:30:00 AM,73.926,0.0,,,,
1461,06/21/20 06:00:00 AM,73.753,0.0,,,,
1462,06/21/20 06:30:00 AM,73.753,2.0,,,,
1463,06/21/20 07:00:00 AM,73.753,3.0,,,,
1464,06/21/20 07:30:00 AM,73.753,19.0,,,,
1465,06/21/20 08:00:00 AM,73.753,28.0,,,,
1466,06/21/20 08:30:00 AM,73.753,93.0,,,,
1467,06/21/20 09:00:00 AM,73.753,128.0,,,,
1468,06/21/20 09:30:00 AM,73.753,90.0,,,,
1469,06/21/20 10:00:00 AM,73.753,79.0,,,,
1470,06/21/20 10:30:00 AM,73.753,72.0,,,,
1471,06/21/20 11:00:00 AM,73.926,304.0,,,,
1472,06/21/20 11:30:00 AM,73.753,63.0,,,,
1473,06/21/20 12:00:00 PM,73.926,108.0,,,,
1474,06/21/20 12:30:00 PM,73.753,64.0,,,,
1475,06/21/20 01:00:00 PM,73.926,144.0,,,,
1476,06/21/20 01:30:00 PM,73.926,114.0,,,,
1477,06/21/20 02:00:00 PM,73.926,108.0,,,,
1478,06/21/20 02:30:00 PM,73.926,60.0,,,,
1479,06/21/20 03:00:00 PM,73.926,54.0,,,,
1480,06/21/20 03:30:00 PM,73.926,168.0,,,,
1481,06/21/20 04:00:00 PM,74.098,109.0,,,,
1482,06/21/20 04:30:00 PM,73.926,80.0,,,,
1483,06/21/20 05:00:00 PM,73.926,48.0,,,,
1484,06/21/20 05:30:00 PM,73.926,38.0,,,,
1485,06/21/20 06:00:00 PM,73.926,28.0,,,,
1486,06/21/20 06:30:00 PM,73.926,21.0,,,,
1487,06/21/20 07:00:00 PM,73.926,16.0,,,,
1488,06/21/20 07:30:00 PM,73.926,13.0,,,,
1489,06/21/20 08:00:00 PM,73.926,5.0,,,,
1490,06/21/20 08:30:00 PM,73.926,0.0,,,,
1491,06/21/20 09:00:00 PM,73.926,0.0,,,,
1492,06/21/20 09:30:00 PM,73.926,0.0,,,,
1493,06/21/20 10:00:00 PM,73.926,0.0,,,,
1494,06/21/20 10:30:00 PM,73.926,0.0,,,,
1495,06/21/20 11:00:00 PM,73.926,0.0,,,,
1496,06/21/20 11:30:00 PM,73.926,0.0,,,,
1497,06/22/20 12:00:00 AM,73.926,0.0,,,,
1498,06/22/20 12:30:00 AM,73.926,0.0,,,,
1499,06/22/20 01:00:00 AM,73.926,0.0,,,,
1500,06/22/20 01:30:00 AM,73.926,0.0,,,,
1501,06/22/20 02:00:00 AM,73.926,0.0,,,,
1502,06/22/20 02:30:00 AM,73.926,0.0,,,,
1503,06/22/20 03:00:00 AM,73.926,0.0,,,,
1504,06/22/20 03:30:00 AM,73.753,0.0,,,,
1505,06/22/20 04:00:00 AM,73.926,0.0,,,,
1506,06/22/20 04:30:00 AM,73.753,0.0,,,,
1507,06/22/20 05:00:00 AM,73.753,0.0,,,,
1508,06/22/20 05:30:00 AM,73.753,0.0,,,,
1509,06/22/20 06:00:00 AM,73.753,0.0,,,,
1510,06/22/20 06:30:00 AM,73.753,0.0,,,,
1511,06/22/20 07:00:00 AM,73.753,3.0,,,,
1512,06/22/20 07:30:00 AM,73.753,3.0,,,,
1513,06/22/20 08:00:00 AM,73.753,4.0,,,,
1514,06/22/20 08:30:00 AM,73.753,9.0,,,,
1515,06/22/20 09:00:00 AM,73.753,0.0,,,,
1516,06/22/20 09:30:00 AM,73.753,3.0,,,,
1517,06/22/20 10:00:00 AM,73.926,4.0,,,,
1518,06/22/20 10:30:00 AM,74.271,9.0,,,,
1519,06/22/20 11:00:00 AM,74.271,7.0,,,,
1520,06/22/20 11:30:00 AM,74.271,1.0,,,,
1521,06/22/20 12:00:00 PM,74.271,0.0,,,,
1522,06/22/20 12:30:00 PM,74.098,1.0,,,,
1523,06/22/20 01:00:00 PM,74.271,1.0,,,,
1524,06/22/20 01:30:00 PM,74.271,11.0,,,,
1525,06/22/20 02:00:00 PM,74.446,72.0,,,,
1526,06/22/20 02:30:00 PM,74.271,24.0,,,,
1527,06/22/20 03:00:00 PM,74.271,38.0,,,,
1528,06/22/20 03:30:00 PM,74.271,116.0,,,,
1529,06/22/20 04:00:00 PM,74.271,94.0,,,,
1530,06/22/20 04:30:00 PM,74.098,31.0,,,,
1531,06/22/20 05:00:00 PM,74.098,71.0,,,,
1532,06/22/20 05:30:00 PM,74.098,45.0,,,,
1533,06/22/20 06:00:00 PM,74.098,34.0,,,,
1534,06/22/20 06:30:00 PM,74.098,24.0,,,,
1535,06/22/20 07:00:00 PM,74.098,16.0,,,,
1536,06/22/20 07:30:00 PM,74.098,9.0,,,,
1537,06/22/20 08:00:00 PM,74.098,2.0,,,,
1538,06/22/20 08:30:00 PM,74.098,0.0,,,,
1539,06/22/20 09:00:00 PM,74.098,0.0,,,,
1540,06/22/20 09:30:00 PM,74.098,0.0,,,,
1541,06/22/20 10:00:00 PM,74.098,0.0,,,,
1542,06/22/20 10:30:00 PM,74.098,0.0,,,,
1543,06/22/20 11:00:00 PM,74.098,0.0,,,,
1544,06/22/20 11:30:00 PM,74.098,0.0,,,,
1545,06/23/20 12:00:00 AM,74.098,0.0,,,,
1546,06/23/20 12:30:00 AM,74.098,0.0,,,,
1547,06/23/20 01:00:00 AM,74.098,0.0,,,,
1548,06/23/20 01:30:00 AM,74.098,0.0,,,,
1549,06/23/20 02:00:00 AM,74.098,0.0,,,,
1550,06/23/20 02:30:00 AM,74.098,0.0,,,,
1551,06/23/20 03:00:00 AM,74.098,0.0,,,,
1552,06/23/20 03:30:00 AM,74.098,0.0,,,,
1553,06/23/20 04:00:00 AM,74.098,0.0,,,,
1554,06/23/20 04:30:00 AM,74.098,0.0,,,,
1555,06/23/20 05:00:00 AM,74.098,0.0,,,,
1556,06/23/20 05:30:00 AM,74.098,0.0,,,,
1557,06/23/20 06:00:00 AM,73.926,0.0,,,,
