"Plot Title: Pond B Deep 1.25m"
"#","Date Time, GMT-05:00","Temp, °F (LGR S/N: 20848649, SEN S/N: 20848649)","Intensity, lum/ft² (LGR S/N: 20848649, SEN S/N: 20848649)","Coupler Attached (LGR S/N: 20848649)","Host Connected (LGR S/N: 20848649)","Stopped (LGR S/N: 20848649)","End Of File (LGR S/N: 20848649)"
1240,06/16/20 03:30:00 PM,74.098,23.0,,,,
1241,06/16/20 04:00:00 PM,74.098,18.0,,,,
1242,06/16/20 04:30:00 PM,74.098,14.0,,,,
1243,06/16/20 05:00:00 PM,74.098,11.0,,,,
1244,06/16/20 05:30:00 PM,74.098,9.0,,,,
1245,06/16/20 06:00:00 PM,74.098,7.0,,,,
1246,06/16/20 06:30:00 PM,74.098,5.0,,,,
1247,06/16/20 07:00:00 PM,74.098,4.0,,,,
1248,06/16/20 07:30:00 PM,74.098,2.0,,,,
1249,06/16/20 08:00:00 PM,74.098,0.0,,,,
1250,06/16/20 08:30:00 PM,74.098,0.0,,,,
1251,06/16/20 09:00:00 PM,74.098,0.0,,,,
1252,06/16/20 09:30:00 PM,73.926,0.0,,,,
1253,06/16/20 10:00:00 PM,73.926,0.0,,,,
1254,06/16/20 10:30:00 PM,73.926,0.0,,,,
1255,06/16/20 11:00:00 PM,73.926,0.0,,,,
1256,06/16/20 11:30:00 PM,73.926,0.0,,,,
1257,06/17/20 12:00:00 AM,73.926,0.0,,,,
1258,06/17/20 12:30:00 AM,73.926,0.0,,,,
1259,06/17/20 01:00:00 AM,73.753,0.0,,,,
1260,06/17/20 01:30:00 AM,73.753,0.0,,,,
1261,06/17/20 02:00:00 AM,73.753,0.0,,,,
1262,06/17/20 02:30:00 AM,73.753,0.0,,,,
1263,06/17/20 03:00:00 AM,73.753,0.0,,,,
1264,06/17/20 03:30:00 AM,73.753,0.0,,,,
1265,06/17/20 04:00:00 AM,73.580,0.0,,,,
1266,06/17/20 04:30:00 AM,73.580,0.0,,,,
1267,06/17/20 05:00:00 AM,73.580,0.0,,,,
1268,06/17/20 05:30:00 AM,73.580,0.0,,,,
1269,06/17/20 06:00:00 AM,73.580,1.0,,,,
1270,06/17/20 06:30:00 AM,73.580,3.0,,,,
1271,06/17/20 07:00:00 AM,73.580,10.0,,,,
1272,06/17/20 07:30:00 AM,73.580,18.0,,,,
1273,06/17/20 08:00:00 AM,73.580,28.0,,,,
1274,06/17/20 08:30:00 AM,73.580,40.0,,,,
1275,06/17/20 09:00:00 AM,73.580,54.0,,,,
1276,06/17/20 09:30:00 AM,73.753,66.0,,,,
1277,06/17/20 10:00:00 AM,73.753,80.0,,,,
1278,06/17/20 10:30:00 AM,73.753,91.0,,,,
1279,06/17/20 11:00:00 AM,73.926,104.0,,,,
1280,06/17/20 11:30:00 AM,73.926,115.0,,,,
1281,06/17/20 12:00:00 PM,74.098,122.0,,,,
1282,06/17/20 12:30:00 PM,74.098,128.0,,,,
1283,06/17/20 01:00:00 PM,74.271,144.0,,,,
1284,06/17/20 01:30:00 PM,74.271,152.0,,,,
1285,06/17/20 02:00:00 PM,74.271,136.0,,,,
1286,06/17/20 02:30:00 PM,74.271,82.0,,,,
1287,06/17/20 03:00:00 PM,74.271,61.0,,,,
1288,06/17/20 03:30:00 PM,74.271,43.0,,,,
1289,06/17/20 04:00:00 PM,74.446,35.0,,,,
1290,06/17/20 04:30:00 PM,74.446,27.0,,,,
1291,06/17/20 05:00:00 PM,74.446,21.0,,,,
1292,06/17/20 05:30:00 PM,74.446,16.0,,,,
1293,06/17/20 06:00:00 PM,74.446,12.0,,,,
1294,06/17/20 06:30:00 PM,74.446,9.0,,,,
1295,06/17/20 07:00:00 PM,74.271,6.0,,,,
1296,06/17/20 07:30:00 PM,74.271,3.0,,,,
1297,06/17/20 08:00:00 PM,74.271,1.0,,,,
1298,06/17/20 08:30:00 PM,74.271,0.0,,,,
1299,06/17/20 09:00:00 PM,74.271,0.0,,,,
1300,06/17/20 09:30:00 PM,74.271,0.0,,,,
1301,06/17/20 10:00:00 PM,74.271,0.0,,,,
1302,06/17/20 10:30:00 PM,74.271,0.0,,,,
1303,06/17/20 11:00:00 PM,74.098,0.0,,,,
1304,06/17/20 11:30:00 PM,74.098,0.0,,,,
1305,06/18/20 12:00:00 AM,74.098,0.0,,,,
1306,06/18/20 12:30:00 AM,74.098,0.0,,,,
1307,06/18/20 01:00:00 AM,74.098,0.0,,,,
1308,06/18/20 01:30:00 AM,74.098,0.0,,,,
1309,06/18/20 02:00:00 AM,73.926,0.0,,,,
1310,06/18/20 02:30:00 AM,73.926,0.0,,,,
1311,06/18/20 03:00:00 AM,73.926,0.0,,,,
1312,06/18/20 03:30:00 AM,73.926,0.0,,,,
1313,06/18/20 04:00:00 AM,73.926,0.0,,,,
1314,06/18/20 04:30:00 AM,73.753,0.0,,,,
1315,06/18/20 05:00:00 AM,73.753,0.0,,,,
1316,06/18/20 05:30:00 AM,73.753,0.0,,,,
1317,06/18/20 06:00:00 AM,73.753,1.0,,,,
1318,06/18/20 06:30:00 AM,73.753,3.0,,,,
1319,06/18/20 07:00:00 AM,73.753,6.0,,,,
1320,06/18/20 07:30:00 AM,73.753,9.0,,,,
1321,06/18/20 08:00:00 AM,73.753,13.0,,,,
1322,06/18/20 08:30:00 AM,73.753,16.0,,,,
1323,06/18/20 09:00:00 AM,73.753,20.0,,,,
1324,06/18/20 09:30:00 AM,73.926,20.0,,,,
1325,06/18/20 10:00:00 AM,73.926,27.0,,,,
1326,06/18/20 10:30:00 AM,73.926,54.0,,,,
1327,06/18/20 11:00:00 AM,73.926,37.0,,,,
1328,06/18/20 11:30:00 AM,74.098,39.0,,,,
1329,06/18/20 12:00:00 PM,74.098,55.0,,,,
1330,06/18/20 12:30:00 PM,74.098,70.0,,,,
1331,06/18/20 01:00:00 PM,74.098,67.0,,,,
1332,06/18/20 01:30:00 PM,74.098,64.0,,,,
1333,06/18/20 02:00:00 PM,74.271,67.0,,,,
1334,06/18/20 02:30:00 PM,74.271,54.0,,,,
1335,06/18/20 03:00:00 PM,74.271,94.0,,,,
1336,06/18/20 03:30:00 PM,74.271,59.0,,,,
1337,06/18/20 04:00:00 PM,74.271,61.0,,,,
1338,06/18/20 04:30:00 PM,74.271,26.0,,,,
1339,06/18/20 05:00:00 PM,74.271,31.0,,,,
1340,06/18/20 05:30:00 PM,74.271,21.0,,,,
1341,06/18/20 06:00:00 PM,74.271,11.0,,,,
1342,06/18/20 06:30:00 PM,74.271,8.0,,,,
1343,06/18/20 07:00:00 PM,74.271,5.0,,,,
1344,06/18/20 07:30:00 PM,74.271,2.0,,,,
1345,06/18/20 08:00:00 PM,74.271,0.0,,,,
1346,06/18/20 08:30:00 PM,74.271,0.0,,,,
1347,06/18/20 09:00:00 PM,74.271,0.0,,,,
1348,06/18/20 09:30:00 PM,74.098,0.0,,,,
1349,06/18/20 10:00:00 PM,74.098,0.0,,,,
1350,06/18/20 10:30:00 PM,74.098,0.0,,,,
1351,06/18/20 11:00:00 PM,74.098,0.0,,,,
1352,06/18/20 11:30:00 PM,74.098,0.0,,,,
1353,06/19/20 12:00:00 AM,74.098,0.0,,,,
1354,06/19/20 12:30:00 AM,74.098,0.0,,,,
1355,06/19/20 01:00:00 AM,74.098,0.0,,,,
1356,06/19/20 01:30:00 AM,74.098,0.0,,,,
1357,06/19/20 02:00:00 AM,74.098,0.0,,,,
1358,06/19/20 02:30:00 AM,74.098,0.0,,,,
1359,06/19/20 03:00:00 AM,74.098,0.0,,,,
1360,06/19/20 03:30:00 AM,74.098,0.0,,,,
1361,06/19/20 04:00:00 AM,73.926,0.0,,,,
1362,06/19/20 04:30:00 AM,73.926,0.0,,,,
1363,06/19/20 05:00:00 AM,73.926,0.0,,,,
1364,06/19/20 05:30:00 AM,73.926,0.0,,,,
1365,06/19/20 06:00:00 AM,73.926,0.0,,,,
1366,06/19/20 06:30:00 AM,73.926,0.0,,,,
1367,06/19/20 07:00:00 AM,73.926,1.0,,,,
1368,06/19/20 07:30:00 AM,73.926,1.0,,,,
1369,06/19/20 08:00:00 AM,73.926,3.0,,,,
1370,06/19/20 08:30:00 AM,73.926,4.0,,,,
1371,06/19/20 09:00:00 AM,73.926,6.0,,,,
1372,06/19/20 09:30:00 AM,73.926,10.0,,,,
1373,06/19/20 10:00:00 AM,73.926,12.0,,,,
1374,06/19/20 10:30:00 AM,74.098,30.0,,,,
1375,06/19/20 11:00:00 AM,73.926,23.0,,,,
1376,06/19/20 11:30:00 AM,74.098,28.0,,,,
1377,06/19/20 12:00:00 PM,74.098,25.0,,,,
1378,06/19/20 12:30:00 PM,74.098,27.0,,,,
1379,06/19/20 01:00:00 PM,74.098,24.0,,,,
1380,06/19/20 01:30:00 PM,74.098,23.0,,,,
1381,06/19/20 02:00:00 PM,74.098,14.0,,,,
1382,06/19/20 02:30:00 PM,74.098,28.0,,,,
1383,06/19/20 03:00:00 PM,74.098,30.0,,,,
1384,06/19/20 03:30:00 PM,74.098,7.0,,,,
1385,06/19/20 04:00:00 PM,74.098,12.0,,,,
1386,06/19/20 04:30:00 PM,74.271,14.0,,,,
1387,06/19/20 05:00:00 PM,74.098,10.0,,,,
1388,06/19/20 05:30:00 PM,74.098,8.0,,,,
1389,06/19/20 06:00:00 PM,74.098,5.0,,,,
1390,06/19/20 06:30:00 PM,74.098,2.0,,,,
1391,06/19/20 07:00:00 PM,74.098,2.0,,,,
1392,06/19/20 07:30:00 PM,74.098,1.0,,,,
1393,06/19/20 08:00:00 PM,74.098,0.0,,,,
1394,06/19/20 08:30:00 PM,74.098,0.0,,,,
1395,06/19/20 09:00:00 PM,74.098,0.0,,,,
1396,06/19/20 09:30:00 PM,74.098,0.0,,,,
1397,06/19/20 10:00:00 PM,74.098,0.0,,,,
1398,06/19/20 10:30:00 PM,74.098,0.0,,,,
1399,06/19/20 11:00:00 PM,73.926,0.0,,,,
1400,06/19/20 11:30:00 PM,74.098,0.0,,,,
1401,06/20/20 12:00:00 AM,74.098,0.0,,,,
1402,06/20/20 12:30:00 AM,73.926,0.0,,,,
1403,06/20/20 01:00:00 AM,73.926,0.0,,,,
1404,06/20/20 01:30:00 AM,73.926,0.0,,,,
1405,06/20/20 02:00:00 AM,73.926,0.0,,,,
1406,06/20/20 02:30:00 AM,73.926,0.0,,,,
1407,06/20/20 03:00:00 AM,73.926,0.0,,,,
1408,06/20/20 03:30:00 AM,73.926,0.0,,,,
1409,06/20/20 04:00:00 AM,73.926,0.0,,,,
1410,06/20/20 04:30:00 AM,73.926,0.0,,,,
1411,06/20/20 05:00:00 AM,73.926,0.0,,,,
1412,06/20/20 05:30:00 AM,73.926,0.0,,,,
1413,06/20/20 06:00:00 AM,73.926,0.0,,,,
1414,06/20/20 06:30:00 AM,73.753,0.0,,,,
1415,06/20/20 07:00:00 AM,73.926,1.0,,,,
1416,06/20/20 07:30:00 AM,73.926,3.0,,,,
1417,06/20/20 08:00:00 AM,73.926,14.0,,,,
1418,06/20/20 08:30:00 AM,73.926,4.0,,,,
1419,06/20/20 09:00:00 AM,73.926,11.0,,,,
1420,06/20/20 09:30:00 AM,73.926,6.0,,,,
1421,06/20/20 10:00:00 AM,73.926,5.0,,,,
1422,06/20/20 10:30:00 AM,73.926,3.0,,,,
1423,06/20/20 11:00:00 AM,73.926,4.0,,,,
1424,06/20/20 11:30:00 AM,73.926,9.0,,,,
1425,06/20/20 12:00:00 PM,73.926,9.0,,,,
1426,06/20/20 12:30:00 PM,73.926,10.0,,,,
1427,06/20/20 01:00:00 PM,74.098,17.0,,,,
1428,06/20/20 01:30:00 PM,74.098,14.0,,,,
1429,06/20/20 02:00:00 PM,74.098,6.0,,,,
1430,06/20/20 02:30:00 PM,74.098,11.0,,,,
1431,06/20/20 03:00:00 PM,74.098,10.0,,,,
1432,06/20/20 03:30:00 PM,74.098,7.0,,,,
1433,06/20/20 04:00:00 PM,74.271,9.0,,,,
1434,06/20/20 04:30:00 PM,74.271,6.0,,,,
1435,06/20/20 05:00:00 PM,74.271,6.0,,,,
1436,06/20/20 05:30:00 PM,74.271,3.0,,,,
1437,06/20/20 06:00:00 PM,74.271,6.0,,,,
1438,06/20/20 06:30:00 PM,74.271,4.0,,,,
1439,06/20/20 07:00:00 PM,74.271,2.0,,,,
1440,06/20/20 07:30:00 PM,74.271,0.0,,,,
1441,06/20/20 08:00:00 PM,74.271,0.0,,,,
1442,06/20/20 08:30:00 PM,74.271,0.0,,,,
1443,06/20/20 09:00:00 PM,74.271,0.0,,,,
1444,06/20/20 09:30:00 PM,74.271,0.0,,,,
1445,06/20/20 10:00:00 PM,74.271,0.0,,,,
1446,06/20/20 10:30:00 PM,74.271,0.0,,,,
1447,06/20/20 11:00:00 PM,74.271,0.0,,,,
1448,06/20/20 11:30:00 PM,74.271,0.0,,,,
1449,06/21/20 12:00:00 AM,74.098,0.0,,,,
1450,06/21/20 12:30:00 AM,74.098,0.0,,,,
1451,06/21/20 01:00:00 AM,74.098,0.0,,,,
1452,06/21/20 01:30:00 AM,74.098,0.0,,,,
1453,06/21/20 02:00:00 AM,74.098,0.0,,,,
1454,06/21/20 02:30:00 AM,74.098,0.0,,,,
1455,06/21/20 03:00:00 AM,74.098,0.0,,,,
1456,06/21/20 03:30:00 AM,74.098,0.0,,,,
1457,06/21/20 04:00:00 AM,74.098,0.0,,,,
1458,06/21/20 04:30:00 AM,73.926,0.0,,,,
1459,06/21/20 05:00:00 AM,73.926,0.0,,,,
1460,06/21/20 05:30:00 AM,73.926,0.0,,,,
1461,06/21/20 06:00:00 AM,73.926,0.0,,,,
1462,06/21/20 06:30:00 AM,73.926,0.0,,,,
1463,06/21/20 07:00:00 AM,73.926,2.0,,,,
1464,06/21/20 07:30:00 AM,73.926,4.0,,,,
1465,06/21/20 08:00:00 AM,73.926,7.0,,,,
1466,06/21/20 08:30:00 AM,73.926,10.0,,,,
1467,06/21/20 09:00:00 AM,74.098,11.0,,,,
1468,06/21/20 09:30:00 AM,74.098,6.0,,,,
1469,06/21/20 10:00:00 AM,74.098,5.0,,,,
1470,06/21/20 10:30:00 AM,73.926,5.0,,,,
1471,06/21/20 11:00:00 AM,74.098,13.0,,,,
1472,06/21/20 11:30:00 AM,74.098,4.0,,,,
1473,06/21/20 12:00:00 PM,74.098,8.0,,,,
1474,06/21/20 12:30:00 PM,74.098,4.0,,,,
1475,06/21/20 01:00:00 PM,74.098,8.0,,,,
1476,06/21/20 01:30:00 PM,74.271,7.0,,,,
1477,06/21/20 02:00:00 PM,74.271,6.0,,,,
1478,06/21/20 02:30:00 PM,74.271,3.0,,,,
1479,06/21/20 03:00:00 PM,74.271,3.0,,,,
1480,06/21/20 03:30:00 PM,74.271,6.0,,,,
1481,06/21/20 04:00:00 PM,74.271,5.0,,,,
1482,06/21/20 04:30:00 PM,74.271,4.0,,,,
1483,06/21/20 05:00:00 PM,74.271,2.0,,,,
1484,06/21/20 05:30:00 PM,74.271,2.0,,,,
1485,06/21/20 06:00:00 PM,74.271,2.0,,,,
1486,06/21/20 06:30:00 PM,74.271,1.0,,,,
1487,06/21/20 07:00:00 PM,74.271,0.0,,,,
1488,06/21/20 07:30:00 PM,74.446,0.0,,,,
1489,06/21/20 08:00:00 PM,74.271,0.0,,,,
1490,06/21/20 08:30:00 PM,74.271,0.0,,,,
1491,06/21/20 09:00:00 PM,74.271,0.0,,,,
1492,06/21/20 09:30:00 PM,74.271,0.0,,,,
1493,06/21/20 10:00:00 PM,74.271,0.0,,,,
1494,06/21/20 10:30:00 PM,74.271,0.0,,,,
1495,06/21/20 11:00:00 PM,74.271,0.0,,,,
1496,06/21/20 11:30:00 PM,74.271,0.0,,,,
1497,06/22/20 12:00:00 AM,74.271,0.0,,,,
1498,06/22/20 12:30:00 AM,74.271,0.0,,,,
1499,06/22/20 01:00:00 AM,74.271,0.0,,,,
1500,06/22/20 01:30:00 AM,74.271,0.0,,,,
1501,06/22/20 02:00:00 AM,74.098,0.0,,,,
1502,06/22/20 02:30:00 AM,74.098,0.0,,,,
1503,06/22/20 03:00:00 AM,74.098,0.0,,,,
1504,06/22/20 03:30:00 AM,74.098,0.0,,,,
1505,06/22/20 04:00:00 AM,74.098,0.0,,,,
1506,06/22/20 04:30:00 AM,74.098,0.0,,,,
1507,06/22/20 05:00:00 AM,74.098,0.0,,,,
1508,06/22/20 05:30:00 AM,74.098,0.0,,,,
1509,06/22/20 06:00:00 AM,74.098,0.0,,,,
1510,06/22/20 06:30:00 AM,74.098,0.0,,,,
1511,06/22/20 07:00:00 AM,74.098,0.0,,,,
1512,06/22/20 07:30:00 AM,74.098,0.0,,,,
1513,06/22/20 08:00:00 AM,74.098,0.0,,,,
1514,06/22/20 08:30:00 AM,74.098,0.0,,,,
1515,06/22/20 09:00:00 AM,74.098,0.0,,,,
1516,06/22/20 09:30:00 AM,74.271,0.0,,,,
1517,06/22/20 10:00:00 AM,74.446,0.0,,,,
1518,06/22/20 10:30:00 AM,74.619,1.0,,,,
1519,06/22/20 11:00:00 AM,74.619,0.0,,,,
1520,06/22/20 11:30:00 AM,74.791,0.0,,,,
1521,06/22/20 12:00:00 PM,74.791,0.0,,,,
1522,06/22/20 12:30:00 PM,74.791,0.0,,,,
1523,06/22/20 01:00:00 PM,74.791,0.0,,,,
1524,06/22/20 01:30:00 PM,74.791,1.0,,,,
1525,06/22/20 02:00:00 PM,74.791,12.0,,,,
1526,06/22/20 02:30:00 PM,74.964,4.0,,,,
1527,06/22/20 03:00:00 PM,74.964,6.0,,,,
1528,06/22/20 03:30:00 PM,74.791,11.0,,,,
1529,06/22/20 04:00:00 PM,74.791,8.0,,,,
1530,06/22/20 04:30:00 PM,74.964,5.0,,,,
1531,06/22/20 05:00:00 PM,74.791,8.0,,,,
1532,06/22/20 05:30:00 PM,74.791,5.0,,,,
1533,06/22/20 06:00:00 PM,74.791,4.0,,,,
1534,06/22/20 06:30:00 PM,74.619,3.0,,,,
1535,06/22/20 07:00:00 PM,74.619,2.0,,,,
1536,06/22/20 07:30:00 PM,74.619,0.0,,,,
1537,06/22/20 08:00:00 PM,74.619,0.0,,,,
1538,06/22/20 08:30:00 PM,74.619,0.0,,,,
1539,06/22/20 09:00:00 PM,74.619,0.0,,,,
1540,06/22/20 09:30:00 PM,74.619,0.0,,,,
1541,06/22/20 10:00:00 PM,74.619,0.0,,,,
1542,06/22/20 10:30:00 PM,74.619,0.0,,,,
1543,06/22/20 11:00:00 PM,74.446,0.0,,,,
1544,06/22/20 11:30:00 PM,74.446,0.0,,,,
1545,06/23/20 12:00:00 AM,74.446,0.0,,,,
1546,06/23/20 12:30:00 AM,74.446,0.0,,,,
1547,06/23/20 01:00:00 AM,74.446,0.0,,,,
1548,06/23/20 01:30:00 AM,74.271,0.0,,,,
1549,06/23/20 02:00:00 AM,74.271,0.0,,,,
1550,06/23/20 02:30:00 AM,74.271,0.0,,,,
1551,06/23/20 03:00:00 AM,74.271,0.0,,,,
1552,06/23/20 03:30:00 AM,74.271,0.0,,,,
1553,06/23/20 04:00:00 AM,74.271,0.0,,,,
1554,06/23/20 04:30:00 AM,74.098,0.0,,,,
1555,06/23/20 05:00:00 AM,74.098,0.0,,,,
1556,06/23/20 05:30:00 AM,74.098,0.0,,,,
1557,06/23/20 06:00:00 AM,74.098,0.0,,,,
1558,06/23/20 06:30:00 AM,73.926,0.0,,,,
1559,06/23/20 07:00:00 AM,73.926,0.0,,,,
1560,06/23/20 07:30:00 AM,73.753,0.0,,,,
1561,06/23/20 08:00:00 AM,73.753,2.0,,,,
1562,06/23/20 08:30:00 AM,73.580,9.0,,,,
1563,06/23/20 09:00:00 AM,73.407,11.0,,,,
1564,06/23/20 09:30:00 AM,73.407,13.0,,,,
1565,06/23/20 10:00:00 AM,73.407,17.0,,,,
1566,06/23/20 10:30:00 AM,73.407,8.0,,,,
1567,06/23/20 11:00:00 AM,73.407,6.0,,,,
1568,06/23/20 11:30:00 AM,73.407,5.0,,,,
1569,06/23/20 12:00:00 PM,73.407,7.0,,,,
1570,06/23/20 12:30:00 PM,73.580,11.0,,,,
1571,06/23/20 01:00:00 PM,73.580,8.0,,,,
1572,06/23/20 01:30:00 PM,73.580,5.0,,,,
1573,06/23/20 02:00:00 PM,73.580,1.0,,,,
1574,06/23/20 02:30:00 PM,73.580,4.0,,,,
1575,06/23/20 03:00:00 PM,73.580,2.0,,,,
1576,06/23/20 03:30:00 PM,73.580,4.0,,,,
1577,06/23/20 04:00:00 PM,73.580,3.0,,,,
1578,06/23/20 04:30:00 PM,73.580,4.0,,,,
1579,06/23/20 05:00:00 PM,73.580,2.0,,,,
1580,06/23/20 05:30:00 PM,73.580,1.0,,,,
1581,06/23/20 06:00:00 PM,73.580,3.0,,,,
1582,06/23/20 06:30:00 PM,73.580,0.0,,,,
1583,06/23/20 07:00:00 PM,73.580,2.0,,,,
1584,06/23/20 07:30:00 PM,73.580,0.0,,,,
1585,06/23/20 08:00:00 PM,73.580,0.0,,,,
1586,06/23/20 08:30:00 PM,73.580,0.0,,,,
1587,06/23/20 09:00:00 PM,73.580,0.0,,,,
1588,06/23/20 09:30:00 PM,73.580,0.0,,,,
1589,06/23/20 10:00:00 PM,73.580,0.0,,,,
1590,06/23/20 10:30:00 PM,73.580,0.0,,,,
1591,06/23/20 11:00:00 PM,73.580,0.0,,,,
1592,06/23/20 11:30:00 PM,73.580,0.0,,,,
1593,06/24/20 12:00:00 AM,73.580,0.0,,,,
1594,06/24/20 12:30:00 AM,73.407,0.0,,,,
1595,06/24/20 01:00:00 AM,73.407,0.0,,,,
1596,06/24/20 01:30:00 AM,73.407,0.0,,,,
1597,06/24/20 02:00:00 AM,73.407,0.0,,,,
1598,06/24/20 02:30:00 AM,73.407,0.0,,,,
1599,06/24/20 03:00:00 AM,73.407,0.0,,,,
1600,06/24/20 03:30:00 AM,73.407,0.0,,,,
1601,06/24/20 04:00:00 AM,73.407,0.0,,,,
1602,06/24/20 04:30:00 AM,73.234,0.0,,,,
1603,06/24/20 05:00:00 AM,73.234,0.0,,,,
1604,06/24/20 05:30:00 AM,73.234,0.0,,,,
1605,06/24/20 06:00:00 AM,73.234,0.0,,,,
1606,06/24/20 06:30:00 AM,73.234,0.0,,,,
1607,06/24/20 07:00:00 AM,73.234,1.0,,,,
1608,06/24/20 07:30:00 AM,73.234,2.0,,,,
1609,06/24/20 08:00:00 AM,73.234,4.0,,,,
1610,06/24/20 08:30:00 AM,73.234,5.0,,,,
1611,06/24/20 09:00:00 AM,73.234,6.0,,,,
1612,06/24/20 09:30:00 AM,73.062,6.0,,,,
1613,06/24/20 10:00:00 AM,73.062,8.0,,,,
1614,06/24/20 10:30:00 AM,73.062,5.0,,,,
1615,06/24/20 11:00:00 AM,73.062,8.0,,,,
1616,06/24/20 11:30:00 AM,73.062,1.0,,,,
1617,06/24/20 12:00:00 PM,73.234,7.0,,,,
1618,06/24/20 12:30:00 PM,73.234,1.0,,,,
1619,06/24/20 01:00:00 PM,73.234,8.0,,,,
1620,06/24/20 01:30:00 PM,73.234,2.0,,,,
1621,06/24/20 02:00:00 PM,73.234,1.0,,,,
1622,06/24/20 02:30:00 PM,73.234,3.0,,,,
1623,06/24/20 03:00:00 PM,73.234,3.0,,,,
1624,06/24/20 03:30:00 PM,73.234,3.0,,,,
1625,06/24/20 04:00:00 PM,73.234,2.0,,,,
1626,06/24/20 04:30:00 PM,73.234,2.0,,,,
1627,06/24/20 05:00:00 PM,73.234,3.0,,,,
1628,06/24/20 05:30:00 PM,73.234,3.0,,,,
1629,06/24/20 06:00:00 PM,73.234,3.0,,,,
1630,06/24/20 06:30:00 PM,73.234,3.0,,,,
1631,06/24/20 07:00:00 PM,73.407,2.0,,,,
1632,06/24/20 07:30:00 PM,73.407,0.0,,,,
1633,06/24/20 08:00:00 PM,73.407,0.0,,,,
1634,06/24/20 08:30:00 PM,73.407,0.0,,,,
1635,06/24/20 09:00:00 PM,73.407,0.0,,,,
1636,06/24/20 09:30:00 PM,73.407,0.0,,,,
1637,06/24/20 10:00:00 PM,73.407,0.0,,,,
1638,06/24/20 10:30:00 PM,73.407,0.0,,,,
1639,06/24/20 11:00:00 PM,73.407,0.0,,,,
1640,06/24/20 11:30:00 PM,73.407,0.0,,,,
1641,06/25/20 12:00:00 AM,73.407,0.0,,,,
1642,06/25/20 12:30:00 AM,73.407,0.0,,,,
1643,06/25/20 01:00:00 AM,73.234,0.0,,,,
1644,06/25/20 01:30:00 AM,73.234,0.0,,,,
1645,06/25/20 02:00:00 AM,73.234,0.0,,,,
1646,06/25/20 02:30:00 AM,73.234,0.0,,,,
1647,06/25/20 03:00:00 AM,73.234,0.0,,,,
1648,06/25/20 03:30:00 AM,73.234,0.0,,,,
1649,06/25/20 04:00:00 AM,73.234,0.0,,,,
1650,06/25/20 04:30:00 AM,73.234,0.0,,,,
1651,06/25/20 05:00:00 AM,73.234,0.0,,,,
1652,06/25/20 05:30:00 AM,73.234,0.0,,,,
1653,06/25/20 06:00:00 AM,73.062,0.0,,,,
1654,06/25/20 06:30:00 AM,73.062,0.0,,,,
1655,06/25/20 07:00:00 AM,73.062,0.0,,,,
1656,06/25/20 07:30:00 AM,73.062,1.0,,,,
1657,06/25/20 08:00:00 AM,73.062,2.0,,,,
1658,06/25/20 08:30:00 AM,73.062,3.0,,,,
1659,06/25/20 09:00:00 AM,73.234,4.0,,,,
1660,06/25/20 09:30:00 AM,73.062,7.0,,,,
1661,06/25/20 10:00:00 AM,73.234,9.0,,,,
1662,06/25/20 10:30:00 AM,73.234,11.0,,,,
1663,06/25/20 11:00:00 AM,73.234,16.0,,,,
1664,06/25/20 11:30:00 AM,73.234,15.0,,,,
1665,06/25/20 12:00:00 PM,73.407,13.0,,,,
1666,06/25/20 12:30:00 PM,73.407,13.0,,,,
1667,06/25/20 01:00:00 PM,73.407,10.0,,,,
1668,06/25/20 01:30:00 PM,73.580,7.0,,,,
1669,06/25/20 02:00:00 PM,73.580,5.0,,,,
1670,06/25/20 02:30:00 PM,73.580,3.0,,,,
1671,06/25/20 03:00:00 PM,73.580,2.0,,,,
1672,06/25/20 03:30:00 PM,73.753,2.0,,,,
1673,06/25/20 04:00:00 PM,73.753,2.0,,,,
1674,06/25/20 04:30:00 PM,73.753,4.0,,,,
1675,06/25/20 05:00:00 PM,73.753,3.0,,,,
1676,06/25/20 05:30:00 PM,73.753,3.0,,,,
1677,06/25/20 06:00:00 PM,73.753,3.0,,,,
1678,06/25/20 06:30:00 PM,73.753,1.0,,,,
1679,06/25/20 07:00:00 PM,73.926,0.0,,,,
1680,06/25/20 07:30:00 PM,73.926,0.0,,,,
1681,06/25/20 08:00:00 PM,73.926,0.0,,,,
1682,06/25/20 08:30:00 PM,73.926,0.0,,,,
1683,06/25/20 09:00:00 PM,73.926,0.0,,,,
1684,06/25/20 09:30:00 PM,73.753,0.0,,,,
1685,06/25/20 10:00:00 PM,73.753,0.0,,,,
1686,06/25/20 10:30:00 PM,73.753,0.0,,,,
1687,06/25/20 11:00:00 PM,73.753,0.0,,,,
1688,06/25/20 11:30:00 PM,73.753,0.0,,,,
1689,06/26/20 12:00:00 AM,73.753,0.0,,,,
1690,06/26/20 12:30:00 AM,73.753,0.0,,,,
1691,06/26/20 01:00:00 AM,73.753,0.0,,,,
1692,06/26/20 01:30:00 AM,73.753,0.0,,,,
1693,06/26/20 02:00:00 AM,73.753,0.0,,,,
1694,06/26/20 02:30:00 AM,73.753,0.0,,,,
1695,06/26/20 03:00:00 AM,73.580,0.0,,,,
1696,06/26/20 03:30:00 AM,73.580,0.0,,,,
1697,06/26/20 04:00:00 AM,73.580,0.0,,,,
1698,06/26/20 04:30:00 AM,73.580,0.0,,,,
1699,06/26/20 05:00:00 AM,73.580,0.0,,,,
