"Plot Title: 11_PondF_Deep_0.5m"
"#","Date Time, GMT-05:00","Temp, °F (LGR S/N: 20578746, SEN S/N: 20578746)","End Of File (LGR S/N: 20578746)"
629,05/22/20 10:00:00 PM,64.652,
630,05/22/20 10:30:00 PM,64.652,
631,05/22/20 11:00:00 PM,64.652,
632,05/22/20 11:30:00 PM,64.652,
633,05/23/20 12:00:00 AM,64.652,
634,05/23/20 12:30:00 AM,64.652,
635,05/23/20 01:00:00 AM,64.652,
636,05/23/20 01:30:00 AM,64.652,
637,05/23/20 02:00:00 AM,64.652,
638,05/23/20 02:30:00 AM,64.652,
639,05/23/20 03:00:00 AM,64.652,
640,05/23/20 03:30:00 AM,64.652,
641,05/23/20 04:00:00 AM,64.652,
642,05/23/20 04:30:00 AM,64.652,
643,05/23/20 05:00:00 AM,64.652,
644,05/23/20 05:30:00 AM,64.652,
645,05/23/20 06:00:00 AM,64.652,
646,05/23/20 06:30:00 AM,64.652,
647,05/23/20 07:00:00 AM,64.652,
648,05/23/20 07:30:00 AM,64.481,
649,05/23/20 08:00:00 AM,64.652,
650,05/23/20 08:30:00 AM,64.652,
651,05/23/20 09:00:00 AM,64.652,
652,05/23/20 09:30:00 AM,64.652,
653,05/23/20 10:00:00 AM,64.996,
654,05/23/20 10:30:00 AM,66.879,
655,05/23/20 11:00:00 AM,65.509,
656,05/23/20 11:30:00 AM,65.338,
657,05/23/20 12:00:00 PM,66.022,
658,05/23/20 12:30:00 PM,65.851,
659,05/23/20 01:00:00 PM,66.708,
660,05/23/20 01:30:00 PM,68.077,
661,05/23/20 02:00:00 PM,68.248,
662,05/23/20 02:30:00 PM,67.050,
663,05/23/20 03:00:00 PM,67.050,
664,05/23/20 03:30:00 PM,66.879,
665,05/23/20 04:00:00 PM,67.564,
666,05/23/20 04:30:00 PM,67.735,
667,05/23/20 05:00:00 PM,67.221,
668,05/23/20 05:30:00 PM,67.735,
669,05/23/20 06:00:00 PM,67.564,
670,05/23/20 06:30:00 PM,67.392,
671,05/23/20 07:00:00 PM,67.564,
672,05/23/20 07:30:00 PM,67.392,
673,05/23/20 08:00:00 PM,67.392,
674,05/23/20 08:30:00 PM,67.221,
675,05/23/20 09:00:00 PM,67.221,
676,05/23/20 09:30:00 PM,67.221,
677,05/23/20 10:00:00 PM,67.221,
678,05/23/20 10:30:00 PM,67.221,
679,05/23/20 11:00:00 PM,67.221,
680,05/23/20 11:30:00 PM,67.221,
681,05/24/20 12:00:00 AM,67.221,
682,05/24/20 12:30:00 AM,67.221,
683,05/24/20 01:00:00 AM,67.221,
684,05/24/20 01:30:00 AM,67.221,
685,05/24/20 02:00:00 AM,67.221,
686,05/24/20 02:30:00 AM,67.050,
687,05/24/20 03:00:00 AM,67.050,
688,05/24/20 03:30:00 AM,66.879,
689,05/24/20 04:00:00 AM,66.879,
690,05/24/20 04:30:00 AM,66.879,
691,05/24/20 05:00:00 AM,66.708,
692,05/24/20 05:30:00 AM,66.708,
693,05/24/20 06:00:00 AM,66.537,
694,05/24/20 06:30:00 AM,66.537,
695,05/24/20 07:00:00 AM,66.537,
696,05/24/20 07:30:00 AM,66.537,
697,05/24/20 08:00:00 AM,66.537,
698,05/24/20 08:30:00 AM,66.366,
699,05/24/20 09:00:00 AM,66.193,
700,05/24/20 09:30:00 AM,66.193,
701,05/24/20 10:00:00 AM,66.366,
702,05/24/20 10:30:00 AM,66.708,
703,05/24/20 11:00:00 AM,66.537,
704,05/24/20 11:30:00 AM,66.537,
705,05/24/20 12:00:00 PM,66.879,
706,05/24/20 12:30:00 PM,66.708,
707,05/24/20 01:00:00 PM,67.392,
708,05/24/20 01:30:00 PM,68.592,
709,05/24/20 02:00:00 PM,68.763,
710,05/24/20 02:30:00 PM,68.934,
711,05/24/20 03:00:00 PM,68.763,
712,05/24/20 03:30:00 PM,68.592,
713,05/24/20 04:00:00 PM,68.592,
714,05/24/20 04:30:00 PM,69.107,
715,05/24/20 05:00:00 PM,68.763,
716,05/24/20 05:30:00 PM,68.592,
717,05/24/20 06:00:00 PM,68.592,
718,05/24/20 06:30:00 PM,68.592,
719,05/24/20 07:00:00 PM,68.592,
720,05/24/20 07:30:00 PM,68.421,
721,05/24/20 08:00:00 PM,68.421,
722,05/24/20 08:30:00 PM,68.421,
723,05/24/20 09:00:00 PM,68.421,
724,05/24/20 09:30:00 PM,68.421,
725,05/24/20 10:00:00 PM,68.421,
726,05/24/20 10:30:00 PM,68.421,
727,05/24/20 11:00:00 PM,68.421,
728,05/24/20 11:30:00 PM,68.421,
729,05/25/20 12:00:00 AM,68.421,
730,05/25/20 12:30:00 AM,68.421,
731,05/25/20 01:00:00 AM,68.421,
732,05/25/20 01:30:00 AM,68.421,
733,05/25/20 02:00:00 AM,68.421,
734,05/25/20 02:30:00 AM,68.421,
735,05/25/20 03:00:00 AM,68.421,
736,05/25/20 03:30:00 AM,68.421,
737,05/25/20 04:00:00 AM,68.421,
738,05/25/20 04:30:00 AM,68.421,
739,05/25/20 05:00:00 AM,68.421,
740,05/25/20 05:30:00 AM,68.421,
741,05/25/20 06:00:00 AM,68.421,
742,05/25/20 06:30:00 AM,68.421,
743,05/25/20 07:00:00 AM,68.421,
744,05/25/20 07:30:00 AM,68.592,
745,05/25/20 08:00:00 AM,68.934,
746,05/25/20 08:30:00 AM,68.592,
747,05/25/20 09:00:00 AM,68.934,
748,05/25/20 09:30:00 AM,70.480,
749,05/25/20 10:00:00 AM,69.793,
750,05/25/20 10:30:00 AM,69.622,
751,05/25/20 11:00:00 AM,70.651,
752,05/25/20 11:30:00 AM,70.651,
753,05/25/20 12:00:00 PM,73.062,
754,05/25/20 12:30:00 PM,70.995,
755,05/25/20 01:00:00 PM,71.339,
756,05/25/20 01:30:00 PM,70.824,
757,05/25/20 02:00:00 PM,71.168,
758,05/25/20 02:30:00 PM,72.028,
759,05/25/20 03:00:00 PM,71.512,
760,05/25/20 03:30:00 PM,71.683,
761,05/25/20 04:00:00 PM,71.683,
762,05/25/20 04:30:00 PM,71.512,
763,05/25/20 05:00:00 PM,71.512,
764,05/25/20 05:30:00 PM,71.339,
765,05/25/20 06:00:00 PM,71.168,
766,05/25/20 06:30:00 PM,70.824,
767,05/25/20 07:00:00 PM,72.199,
768,05/25/20 07:30:00 PM,71.512,
769,05/25/20 08:00:00 PM,71.856,
770,05/25/20 08:30:00 PM,71.856,
771,05/25/20 09:00:00 PM,71.856,
772,05/25/20 09:30:00 PM,71.856,
773,05/25/20 10:00:00 PM,71.856,
774,05/25/20 10:30:00 PM,71.856,
775,05/25/20 11:00:00 PM,71.856,
776,05/25/20 11:30:00 PM,71.856,
777,05/26/20 12:00:00 AM,71.856,
778,05/26/20 12:30:00 AM,71.856,
779,05/26/20 01:00:00 AM,71.683,
780,05/26/20 01:30:00 AM,71.683,
781,05/26/20 02:00:00 AM,71.683,
782,05/26/20 02:30:00 AM,71.512,
783,05/26/20 03:00:00 AM,71.512,
784,05/26/20 03:30:00 AM,71.339,
785,05/26/20 04:00:00 AM,71.168,
786,05/26/20 04:30:00 AM,71.168,
787,05/26/20 05:00:00 AM,70.995,
788,05/26/20 05:30:00 AM,70.995,
789,05/26/20 06:00:00 AM,70.995,
790,05/26/20 06:30:00 AM,70.824,
791,05/26/20 07:00:00 AM,70.995,
792,05/26/20 07:30:00 AM,70.824,
793,05/26/20 08:00:00 AM,70.995,
794,05/26/20 08:30:00 AM,71.339,
795,05/26/20 09:00:00 AM,71.339,
796,05/26/20 09:30:00 AM,71.512,
797,05/26/20 10:00:00 AM,71.856,
798,05/26/20 10:30:00 AM,72.372,
799,05/26/20 11:00:00 AM,72.545,
800,05/26/20 11:30:00 AM,72.372,
801,05/26/20 12:00:00 PM,72.718,
802,05/26/20 12:30:00 PM,72.718,
803,05/26/20 01:00:00 PM,74.098,
804,05/26/20 01:30:00 PM,73.062,
805,05/26/20 02:00:00 PM,73.062,
806,05/26/20 02:30:00 PM,73.926,
807,05/26/20 03:00:00 PM,72.891,
808,05/26/20 03:30:00 PM,73.062,
809,05/26/20 04:00:00 PM,72.891,
810,05/26/20 04:30:00 PM,73.062,
811,05/26/20 05:00:00 PM,73.234,
812,05/26/20 05:30:00 PM,73.407,
813,05/26/20 06:00:00 PM,73.580,
814,05/26/20 06:30:00 PM,73.580,
815,05/26/20 07:00:00 PM,73.580,
816,05/26/20 07:30:00 PM,73.407,
817,05/26/20 08:00:00 PM,73.234,
818,05/26/20 08:30:00 PM,73.234,
819,05/26/20 09:00:00 PM,73.234,
820,05/26/20 09:30:00 PM,73.234,
821,05/26/20 10:00:00 PM,73.234,
822,05/26/20 10:30:00 PM,73.234,
823,05/26/20 11:00:00 PM,73.234,
824,05/26/20 11:30:00 PM,73.234,
825,05/27/20 12:00:00 AM,73.062,
826,05/27/20 12:30:00 AM,73.062,
827,05/27/20 01:00:00 AM,73.062,
828,05/27/20 01:30:00 AM,73.062,
829,05/27/20 02:00:00 AM,73.062,
830,05/27/20 02:30:00 AM,73.062,
831,05/27/20 03:00:00 AM,72.891,
832,05/27/20 03:30:00 AM,72.891,
833,05/27/20 04:00:00 AM,72.718,
834,05/27/20 04:30:00 AM,72.718,
835,05/27/20 05:00:00 AM,72.718,
836,05/27/20 05:30:00 AM,72.545,
837,05/27/20 06:00:00 AM,72.545,
838,05/27/20 06:30:00 AM,72.545,
839,05/27/20 07:00:00 AM,72.545,
840,05/27/20 07:30:00 AM,72.372,
841,05/27/20 08:00:00 AM,72.372,
842,05/27/20 08:30:00 AM,72.372,
843,05/27/20 09:00:00 AM,72.545,
844,05/27/20 09:30:00 AM,73.407,
845,05/27/20 10:00:00 AM,72.891,
846,05/27/20 10:30:00 AM,72.718,
847,05/27/20 11:00:00 AM,72.891,
848,05/27/20 11:30:00 AM,73.407,
849,05/27/20 12:00:00 PM,72.891,
850,05/27/20 12:30:00 PM,73.234,
851,05/27/20 01:00:00 PM,74.271,
852,05/27/20 01:30:00 PM,74.098,
853,05/27/20 02:00:00 PM,74.791,
854,05/27/20 02:30:00 PM,74.791,
855,05/27/20 03:00:00 PM,75.139,
856,05/27/20 03:30:00 PM,74.619,
857,05/27/20 04:00:00 PM,74.791,
858,05/27/20 04:30:00 PM,75.139,
859,05/27/20 05:00:00 PM,75.312,
860,05/27/20 05:30:00 PM,75.312,
861,05/27/20 06:00:00 PM,75.139,
862,05/27/20 06:30:00 PM,74.964,
863,05/27/20 07:00:00 PM,74.964,
864,05/27/20 07:30:00 PM,74.964,
865,05/27/20 08:00:00 PM,74.964,
866,05/27/20 08:30:00 PM,74.791,
867,05/27/20 09:00:00 PM,74.791,
868,05/27/20 09:30:00 PM,74.791,
869,05/27/20 10:00:00 PM,74.791,
870,05/27/20 10:30:00 PM,74.791,
871,05/27/20 11:00:00 PM,74.791,
872,05/27/20 11:30:00 PM,74.791,
873,05/28/20 12:00:00 AM,74.791,
874,05/28/20 12:30:00 AM,74.791,
875,05/28/20 01:00:00 AM,74.791,
876,05/28/20 01:30:00 AM,74.791,
877,05/28/20 02:00:00 AM,74.791,
878,05/28/20 02:30:00 AM,74.791,
879,05/28/20 03:00:00 AM,74.791,
880,05/28/20 03:30:00 AM,75.139,
881,05/28/20 04:00:00 AM,74.964,
882,05/28/20 04:30:00 AM,74.791,
883,05/28/20 05:00:00 AM,74.619,
884,05/28/20 05:30:00 AM,74.446,
885,05/28/20 06:00:00 AM,74.446,
886,05/28/20 06:30:00 AM,74.271,
887,05/28/20 07:00:00 AM,74.271,
888,05/28/20 07:30:00 AM,74.098,
889,05/28/20 08:00:00 AM,73.926,
890,05/28/20 08:30:00 AM,73.753,
891,05/28/20 09:00:00 AM,73.753,
892,05/28/20 09:30:00 AM,73.580,
893,05/28/20 10:00:00 AM,73.580,
894,05/28/20 10:30:00 AM,73.580,
895,05/28/20 11:00:00 AM,73.580,
896,05/28/20 11:30:00 AM,73.753,
897,05/28/20 12:00:00 PM,73.926,
898,05/28/20 12:30:00 PM,73.753,
899,05/28/20 01:00:00 PM,74.271,
900,05/28/20 01:30:00 PM,74.619,
901,05/28/20 02:00:00 PM,74.964,
902,05/28/20 02:30:00 PM,75.139,
903,05/28/20 03:00:00 PM,76.006,
904,05/28/20 03:30:00 PM,75.832,
905,05/28/20 04:00:00 PM,75.832,
906,05/28/20 04:30:00 PM,75.832,
907,05/28/20 05:00:00 PM,75.832,
908,05/28/20 05:30:00 PM,76.354,
909,05/28/20 06:00:00 PM,76.181,
910,05/28/20 06:30:00 PM,76.181,
911,05/28/20 07:00:00 PM,75.832,
912,05/28/20 07:30:00 PM,75.659,
913,05/28/20 08:00:00 PM,75.484,
914,05/28/20 08:30:00 PM,75.484,
915,05/28/20 09:00:00 PM,75.139,
916,05/28/20 09:30:00 PM,74.964,
917,05/28/20 10:00:00 PM,74.791,
918,05/28/20 10:30:00 PM,74.446,
919,05/28/20 11:00:00 PM,74.271,
920,05/28/20 11:30:00 PM,74.098,
921,05/29/20 12:00:00 AM,73.753,
922,05/29/20 12:30:00 AM,73.580,
923,05/29/20 01:00:00 AM,73.407,
924,05/29/20 01:30:00 AM,73.062,
925,05/29/20 02:00:00 AM,72.891,
926,05/29/20 02:30:00 AM,72.718,
927,05/29/20 03:00:00 AM,72.545,
928,05/29/20 03:30:00 AM,72.199,
929,05/29/20 04:00:00 AM,72.028,
930,05/29/20 04:30:00 AM,71.856,
931,05/29/20 05:00:00 AM,71.683,
932,05/29/20 05:30:00 AM,71.512,
933,05/29/20 06:00:00 AM,71.339,
934,05/29/20 06:30:00 AM,71.168,
935,05/29/20 07:00:00 AM,70.995,
936,05/29/20 07:30:00 AM,70.995,
937,05/29/20 08:00:00 AM,71.168,
938,05/29/20 08:30:00 AM,72.028,
939,05/29/20 09:00:00 AM,73.062,
940,05/29/20 09:30:00 AM,73.580,
941,05/29/20 10:00:00 AM,73.926,
942,05/29/20 10:30:00 AM,72.545,
943,05/29/20 11:00:00 AM,73.926,
944,05/29/20 11:30:00 AM,73.926,
945,05/29/20 12:00:00 PM,75.484,
946,05/29/20 12:30:00 PM,75.659,
947,05/29/20 01:00:00 PM,73.926,
948,05/29/20 01:30:00 PM,75.139,
949,05/29/20 02:00:00 PM,74.964,
950,05/29/20 02:30:00 PM,74.964,
951,05/29/20 03:00:00 PM,75.139,
952,05/29/20 03:30:00 PM,75.312,
953,05/29/20 04:00:00 PM,75.312,
954,05/29/20 04:30:00 PM,75.312,
955,05/29/20 05:00:00 PM,75.484,
956,05/29/20 05:30:00 PM,75.659,
957,05/29/20 06:00:00 PM,75.484,
958,05/29/20 06:30:00 PM,75.312,
959,05/29/20 07:00:00 PM,75.139,
960,05/29/20 07:30:00 PM,74.791,
961,05/29/20 08:00:00 PM,74.446,
962,05/29/20 08:30:00 PM,74.271,
963,05/29/20 09:00:00 PM,74.098,
964,05/29/20 09:30:00 PM,73.926,
965,05/29/20 10:00:00 PM,73.580,
966,05/29/20 10:30:00 PM,73.407,
967,05/29/20 11:00:00 PM,73.234,
968,05/29/20 11:30:00 PM,73.062,
969,05/30/20 12:00:00 AM,72.891,
970,05/30/20 12:30:00 AM,72.718,
971,05/30/20 01:00:00 AM,72.545,
972,05/30/20 01:30:00 AM,72.372,
973,05/30/20 02:00:00 AM,72.199,
974,05/30/20 02:30:00 AM,72.028,
975,05/30/20 03:00:00 AM,71.856,
976,05/30/20 03:30:00 AM,71.683,
977,05/30/20 04:00:00 AM,71.512,
978,05/30/20 04:30:00 AM,71.339,
979,05/30/20 05:00:00 AM,71.168,
980,05/30/20 05:30:00 AM,70.995,
981,05/30/20 06:00:00 AM,70.995,
982,05/30/20 06:30:00 AM,70.824,
983,05/30/20 07:00:00 AM,70.651,
984,05/30/20 07:30:00 AM,71.168,
985,05/30/20 08:00:00 AM,70.995,
986,05/30/20 08:30:00 AM,72.028,
987,05/30/20 09:00:00 AM,72.372,
988,05/30/20 09:30:00 AM,73.234,
989,05/30/20 10:00:00 AM,73.234,
990,05/30/20 10:30:00 AM,74.619,
991,05/30/20 11:00:00 AM,74.791,
992,05/30/20 11:30:00 AM,75.484,
993,05/30/20 12:00:00 PM,75.659,
994,05/30/20 12:30:00 PM,75.832,
995,05/30/20 01:00:00 PM,75.832,
996,05/30/20 01:30:00 PM,75.139,
997,05/30/20 02:00:00 PM,75.484,
998,05/30/20 02:30:00 PM,75.139,
999,05/30/20 03:00:00 PM,75.312,
1000,05/30/20 03:30:00 PM,75.139,
1001,05/30/20 04:00:00 PM,75.484,
1002,05/30/20 04:30:00 PM,75.659,
1003,05/30/20 05:00:00 PM,75.484,
1004,05/30/20 05:30:00 PM,75.484,
1005,05/30/20 06:00:00 PM,75.484,
1006,05/30/20 06:30:00 PM,75.659,
1007,05/30/20 07:00:00 PM,75.484,
1008,05/30/20 07:30:00 PM,75.484,
1009,05/30/20 08:00:00 PM,75.312,
1010,05/30/20 08:30:00 PM,75.312,
1011,05/30/20 09:00:00 PM,75.312,
1012,05/30/20 09:30:00 PM,75.312,
1013,05/30/20 10:00:00 PM,75.312,
1014,05/30/20 10:30:00 PM,75.139,
1015,05/30/20 11:00:00 PM,74.964,
1016,05/30/20 11:30:00 PM,74.791,
1017,05/31/20 12:00:00 AM,74.619,
1018,05/31/20 12:30:00 AM,74.446,
1019,05/31/20 01:00:00 AM,74.271,
1020,05/31/20 01:30:00 AM,74.098,
1021,05/31/20 02:00:00 AM,73.926,
1022,05/31/20 02:30:00 AM,73.753,
1023,05/31/20 03:00:00 AM,73.407,
1024,05/31/20 03:30:00 AM,73.407,
1025,05/31/20 04:00:00 AM,73.062,
1026,05/31/20 04:30:00 AM,72.891,
1027,05/31/20 05:00:00 AM,72.718,
1028,05/31/20 05:30:00 AM,72.545,
1029,05/31/20 06:00:00 AM,72.545,
1030,05/31/20 06:30:00 AM,72.372,
1031,05/31/20 07:00:00 AM,72.199,
1032,05/31/20 07:30:00 AM,72.199,
1033,05/31/20 08:00:00 AM,72.199,
1034,05/31/20 08:30:00 AM,72.372,
1035,05/31/20 09:00:00 AM,72.718,
1036,05/31/20 09:30:00 AM,73.062,
1037,05/31/20 10:00:00 AM,72.545,
1038,05/31/20 10:30:00 AM,73.753,
1039,05/31/20 11:00:00 AM,74.098,
1040,05/31/20 11:30:00 AM,73.926,
1041,05/31/20 12:00:00 PM,73.234,
1042,05/31/20 12:30:00 PM,73.580,
1043,05/31/20 01:00:00 PM,74.271,
1044,05/31/20 01:30:00 PM,74.098,
1045,05/31/20 02:00:00 PM,74.791,
1046,05/31/20 02:30:00 PM,74.446,
1047,05/31/20 03:00:00 PM,74.446,
1048,05/31/20 03:30:00 PM,74.791,
1049,05/31/20 04:00:00 PM,74.791,
1050,05/31/20 04:30:00 PM,74.791,
1051,05/31/20 05:00:00 PM,74.791,
1052,05/31/20 05:30:00 PM,74.964,
1053,05/31/20 06:00:00 PM,74.964,
1054,05/31/20 06:30:00 PM,74.791,
1055,05/31/20 07:00:00 PM,74.791,
1056,05/31/20 07:30:00 PM,74.791,
1057,05/31/20 08:00:00 PM,74.619,
1058,05/31/20 08:30:00 PM,74.446,
1059,05/31/20 09:00:00 PM,74.271,
1060,05/31/20 09:30:00 PM,74.098,
1061,05/31/20 10:00:00 PM,73.926,
1062,05/31/20 10:30:00 PM,73.753,
1063,05/31/20 11:00:00 PM,73.580,
1064,05/31/20 11:30:00 PM,73.407,
1065,06/01/20 12:00:00 AM,73.234,
1066,06/01/20 12:30:00 AM,73.062,
1067,06/01/20 01:00:00 AM,72.891,
1068,06/01/20 01:30:00 AM,72.891,
1069,06/01/20 02:00:00 AM,72.718,
1070,06/01/20 02:30:00 AM,72.545,
1071,06/01/20 03:00:00 AM,72.372,
1072,06/01/20 03:30:00 AM,72.372,
1073,06/01/20 04:00:00 AM,72.199,
1074,06/01/20 04:30:00 AM,72.028,
1075,06/01/20 05:00:00 AM,71.856,
1076,06/01/20 05:30:00 AM,71.856,
1077,06/01/20 06:00:00 AM,71.683,
1078,06/01/20 06:30:00 AM,71.683,
1079,06/01/20 07:00:00 AM,71.512,
1080,06/01/20 07:30:00 AM,71.512,
1081,06/01/20 08:00:00 AM,71.512,
1082,06/01/20 08:30:00 AM,71.512,
1083,06/01/20 09:00:00 AM,72.199,
1084,06/01/20 09:30:00 AM,71.856,
1085,06/01/20 10:00:00 AM,72.718,
1086,06/01/20 10:30:00 AM,73.407,
1087,06/01/20 11:00:00 AM,74.098,
1088,06/01/20 11:30:00 AM,74.619,
1089,06/01/20 12:00:00 PM,74.791,
1090,06/01/20 12:30:00 PM,75.312,
1091,06/01/20 01:00:00 PM,75.312,
1092,06/01/20 01:30:00 PM,76.181,
1093,06/01/20 02:00:00 PM,75.832,
1094,06/01/20 02:30:00 PM,76.181,
1095,06/01/20 03:00:00 PM,75.659,
1096,06/01/20 03:30:00 PM,75.659,
1097,06/01/20 04:00:00 PM,75.659,
1098,06/01/20 04:30:00 PM,76.006,
1099,06/01/20 05:00:00 PM,75.832,
1100,06/01/20 05:30:00 PM,75.832,
1101,06/01/20 06:00:00 PM,75.832,
1102,06/01/20 06:30:00 PM,75.832,
1103,06/01/20 07:00:00 PM,75.832,
1104,06/01/20 07:30:00 PM,75.832,
1105,06/01/20 08:00:00 PM,75.659,
1106,06/01/20 08:30:00 PM,75.484,
1107,06/01/20 09:00:00 PM,75.659,
1108,06/01/20 09:30:00 PM,75.484,
1109,06/01/20 10:00:00 PM,75.484,
1110,06/01/20 10:30:00 PM,75.484,
1111,06/01/20 11:00:00 PM,75.484,
1112,06/01/20 11:30:00 PM,75.484,
1113,06/02/20 12:00:00 AM,75.484,
1114,06/02/20 12:30:00 AM,75.484,
1115,06/02/20 01:00:00 AM,75.484,
1116,06/02/20 01:30:00 AM,75.312,
1117,06/02/20 02:00:00 AM,75.312,
1118,06/02/20 02:30:00 AM,75.139,
1119,06/02/20 03:00:00 AM,75.139,
1120,06/02/20 03:30:00 AM,74.964,
1121,06/02/20 04:00:00 AM,74.791,
1122,06/02/20 04:30:00 AM,74.791,
1123,06/02/20 05:00:00 AM,74.619,
1124,06/02/20 05:30:00 AM,74.446,
1125,06/02/20 06:00:00 AM,74.271,
1126,06/02/20 06:30:00 AM,74.271,
1127,06/02/20 07:00:00 AM,74.271,
1128,06/02/20 07:30:00 AM,74.446,
1129,06/02/20 08:00:00 AM,74.964,
1130,06/02/20 08:30:00 AM,74.964,
1131,06/02/20 09:00:00 AM,75.484,
1132,06/02/20 09:30:00 AM,76.006,
1133,06/02/20 10:00:00 AM,77.050,
1134,06/02/20 10:30:00 AM,77.225,
1135,06/02/20 11:00:00 AM,77.923,
1136,06/02/20 11:30:00 AM,78.274,
1137,06/02/20 12:00:00 PM,78.624,
1138,06/02/20 12:30:00 PM,78.975,
1139,06/02/20 01:00:00 PM,78.975,
1140,06/02/20 01:30:00 PM,78.975,
1141,06/02/20 02:00:00 PM,78.975,
1142,06/02/20 02:30:00 PM,78.975,
1143,06/02/20 03:00:00 PM,78.800,
1144,06/02/20 03:30:00 PM,78.975,
1145,06/02/20 04:00:00 PM,78.975,
1146,06/02/20 04:30:00 PM,79.151,
1147,06/02/20 05:00:00 PM,79.151,
1148,06/02/20 05:30:00 PM,79.151,
1149,06/02/20 06:00:00 PM,79.151,
1150,06/02/20 06:30:00 PM,79.151,
1151,06/02/20 07:00:00 PM,79.151,
1152,06/02/20 07:30:00 PM,78.975,
1153,06/02/20 08:00:00 PM,78.975,
1154,06/02/20 08:30:00 PM,78.800,
1155,06/02/20 09:00:00 PM,78.800,
1156,06/02/20 09:30:00 PM,78.800,
1157,06/02/20 10:00:00 PM,78.800,
1158,06/02/20 10:30:00 PM,78.800,
1159,06/02/20 11:00:00 PM,78.800,
1160,06/02/20 11:30:00 PM,78.800,
1161,06/03/20 12:00:00 AM,78.800,
1162,06/03/20 12:30:00 AM,78.800,
1163,06/03/20 01:00:00 AM,78.800,
1164,06/03/20 01:30:00 AM,78.800,
1165,06/03/20 02:00:00 AM,78.800,
1166,06/03/20 02:30:00 AM,78.800,
1167,06/03/20 03:00:00 AM,78.800,
1168,06/03/20 03:30:00 AM,78.800,
1169,06/03/20 04:00:00 AM,78.800,
1170,06/03/20 04:30:00 AM,78.800,
1171,06/03/20 05:00:00 AM,78.800,
1172,06/03/20 05:30:00 AM,78.624,
1173,06/03/20 06:00:00 AM,78.624,
1174,06/03/20 06:30:00 AM,78.624,
1175,06/03/20 07:00:00 AM,78.449,
1176,06/03/20 07:30:00 AM,78.449,
1177,06/03/20 08:00:00 AM,78.624,
1178,06/03/20 08:30:00 AM,78.975,
1179,06/03/20 09:00:00 AM,79.502,
1180,06/03/20 09:30:00 AM,80.382,
1181,06/03/20 10:00:00 AM,80.206,
1182,06/03/20 10:30:00 AM,81.621,
1183,06/03/20 11:00:00 AM,81.797,
1184,06/03/20 11:30:00 AM,82.152,
1185,06/03/20 12:00:00 PM,81.975,
1186,06/03/20 12:30:00 PM,81.621,
1187,06/03/20 01:00:00 PM,82.686,
1188,06/03/20 01:30:00 PM,82.686,
1189,06/03/20 02:00:00 PM,81.975,
1190,06/03/20 02:30:00 PM,82.152,
1191,06/03/20 03:00:00 PM,81.797,
1192,06/03/20 03:30:00 PM,81.797,
1193,06/03/20 04:00:00 PM,82.508,
1194,06/03/20 04:30:00 PM,82.686,
1195,06/03/20 05:00:00 PM,82.864,
1196,06/03/20 05:30:00 PM,83.043,
1197,06/03/20 06:00:00 PM,82.864,
1198,06/03/20 06:30:00 PM,82.864,
1199,06/03/20 07:00:00 PM,82.686,
1200,06/03/20 07:30:00 PM,82.686,
1201,06/03/20 08:00:00 PM,82.508,
1202,06/03/20 08:30:00 PM,82.508,
1203,06/03/20 09:00:00 PM,82.508,
1204,06/03/20 09:30:00 PM,82.508,
1205,06/03/20 10:00:00 PM,82.508,
1206,06/03/20 10:30:00 PM,82.508,
1207,06/03/20 11:00:00 PM,82.508,
1208,06/03/20 11:30:00 PM,82.330,
1209,06/04/20 12:00:00 AM,82.330,
1210,06/04/20 12:30:00 AM,81.975,
1211,06/04/20 01:00:00 AM,81.797,
1212,06/04/20 01:30:00 AM,81.621,
1213,06/04/20 02:00:00 AM,81.442,
1214,06/04/20 02:30:00 AM,81.266,
1215,06/04/20 03:00:00 AM,80.911,
1216,06/04/20 03:30:00 AM,80.735,
1217,06/04/20 04:00:00 AM,80.559,
1218,06/04/20 04:30:00 AM,80.559,
1219,06/04/20 05:00:00 AM,80.382,
1220,06/04/20 05:30:00 AM,80.206,
1221,06/04/20 06:00:00 AM,80.029,
1222,06/04/20 06:30:00 AM,80.029,
1223,06/04/20 07:00:00 AM,79.853,
1224,06/04/20 07:30:00 AM,79.853,
1225,06/04/20 08:00:00 AM,80.029,
1226,06/04/20 08:30:00 AM,81.442,
1227,06/04/20 09:00:00 AM,81.797,
1228,06/04/20 09:30:00 AM,82.330,
1229,06/04/20 10:00:00 AM,82.864,
1230,06/04/20 10:30:00 AM,83.221,
1231,06/04/20 11:00:00 AM,83.757,
1232,06/04/20 11:30:00 AM,83.579,
1233,06/04/20 12:00:00 PM,83.399,
1234,06/04/20 12:30:00 PM,84.295,
1235,06/04/20 01:00:00 PM,84.295,
1236,06/04/20 01:30:00 PM,83.757,
1237,06/04/20 02:00:00 PM,84.115,
1238,06/04/20 02:30:00 PM,83.935,
1239,06/04/20 03:00:00 PM,84.295,
1240,06/04/20 03:30:00 PM,84.474,
1241,06/04/20 04:00:00 PM,84.654,
1242,06/04/20 04:30:00 PM,84.654,
1243,06/04/20 05:00:00 PM,84.834,
1244,06/04/20 05:30:00 PM,84.834,
1245,06/04/20 06:00:00 PM,84.834,
1246,06/04/20 06:30:00 PM,84.834,
1247,06/04/20 07:00:00 PM,84.834,
1248,06/04/20 07:30:00 PM,84.654,
