"Plot Title: 40_PondB_Deep_0.75m"
"#","Date Time, GMT-05:00","Temp, °F (LGR S/N: 20181770, SEN S/N: 20181770)","Host Connected (LGR S/N: 20181770)","Coupler Attached (LGR S/N: 20181770)","Stopped (LGR S/N: 20181770)","End Of File (LGR S/N: 20181770)"
1422,06/08/20 10:30:00 AM,81.442,,,,
1423,06/08/20 11:00:00 AM,81.621,,,,
1424,06/08/20 11:30:00 AM,81.442,,,,
1425,06/08/20 12:00:00 PM,81.621,,,,
1426,06/08/20 12:30:00 PM,81.797,,,,
1427,06/08/20 01:00:00 PM,81.442,,,,
1428,06/08/20 01:30:00 PM,81.797,,,,
1429,06/08/20 02:00:00 PM,81.975,,,,
1430,06/08/20 02:30:00 PM,82.330,,,,
1431,06/08/20 03:00:00 PM,82.508,,,,
1432,06/08/20 03:30:00 PM,82.864,,,,
1433,06/08/20 04:00:00 PM,82.686,,,,
1434,06/08/20 04:30:00 PM,82.864,,,,
1435,06/08/20 05:00:00 PM,83.043,,,,
1436,06/08/20 05:30:00 PM,82.864,,,,
1437,06/08/20 06:00:00 PM,82.864,,,,
1438,06/08/20 06:30:00 PM,82.508,,,,
1439,06/08/20 07:00:00 PM,82.508,,,,
1440,06/08/20 07:30:00 PM,82.508,,,,
1441,06/08/20 08:00:00 PM,82.508,,,,
1442,06/08/20 08:30:00 PM,82.508,,,,
1443,06/08/20 09:00:00 PM,82.508,,,,
1444,06/08/20 09:30:00 PM,82.508,,,,
1445,06/08/20 10:00:00 PM,82.508,,,,
1446,06/08/20 10:30:00 PM,82.508,,,,
1447,06/08/20 11:00:00 PM,82.508,,,,
1448,06/08/20 11:30:00 PM,82.508,,,,
1449,06/09/20 12:00:00 AM,82.330,,,,
1450,06/09/20 12:30:00 AM,82.152,,,,
1451,06/09/20 01:00:00 AM,81.975,,,,
1452,06/09/20 01:30:00 AM,81.797,,,,
1453,06/09/20 02:00:00 AM,81.797,,,,
1454,06/09/20 02:30:00 AM,81.621,,,,
1455,06/09/20 03:00:00 AM,81.442,,,,
1456,06/09/20 03:30:00 AM,81.266,,,,
1457,06/09/20 04:00:00 AM,81.090,,,,
1458,06/09/20 04:30:00 AM,80.911,,,,
1459,06/09/20 05:00:00 AM,80.911,,,,
1460,06/09/20 05:30:00 AM,80.735,,,,
1461,06/09/20 06:00:00 AM,80.559,,,,
1462,06/09/20 06:30:00 AM,80.382,,,,
1463,06/09/20 07:00:00 AM,80.382,,,,
1464,06/09/20 07:30:00 AM,80.206,,,,
1465,06/09/20 08:00:00 AM,80.206,,,,
1466,06/09/20 08:30:00 AM,80.206,,,,
1467,06/09/20 09:00:00 AM,80.029,,,,
1468,06/09/20 09:30:00 AM,79.853,,,,
1469,06/09/20 10:00:00 AM,79.853,,,,
1470,06/09/20 10:30:00 AM,79.853,,,,
1471,06/09/20 11:00:00 AM,79.678,,,,
1472,06/09/20 11:30:00 AM,79.678,,,,
1473,06/09/20 12:00:00 PM,79.678,,,,
1474,06/09/20 12:30:00 PM,79.502,,,,
1475,06/09/20 01:00:00 PM,79.502,,,,
1476,06/09/20 01:30:00 PM,79.326,,,,
1477,06/09/20 02:00:00 PM,79.326,,,,
1478,06/09/20 02:30:00 PM,79.326,,,,
1479,06/09/20 03:00:00 PM,79.326,,,,
1480,06/09/20 03:30:00 PM,79.326,,,,
1481,06/09/20 04:00:00 PM,79.326,,,,
1482,06/09/20 04:30:00 PM,79.326,,,,
1483,06/09/20 05:00:00 PM,79.326,,,,
1484,06/09/20 05:30:00 PM,79.326,,,,
1485,06/09/20 06:00:00 PM,79.326,,,,
1486,06/09/20 06:30:00 PM,79.326,,,,
1487,06/09/20 07:00:00 PM,79.502,,,,
1488,06/09/20 07:30:00 PM,79.326,,,,
1489,06/09/20 08:00:00 PM,79.326,,,,
1490,06/09/20 08:30:00 PM,79.326,,,,
1491,06/09/20 09:00:00 PM,79.151,,,,
1492,06/09/20 09:30:00 PM,79.151,,,,
1493,06/09/20 10:00:00 PM,78.975,,,,
1494,06/09/20 10:30:00 PM,78.975,,,,
1495,06/09/20 11:00:00 PM,78.800,,,,
1496,06/09/20 11:30:00 PM,78.800,,,,
1497,06/10/20 12:00:00 AM,78.449,,,,
1498,06/10/20 12:30:00 AM,78.098,,,,
1499,06/10/20 01:00:00 AM,77.923,,,,
1500,06/10/20 01:30:00 AM,77.749,,,,
1501,06/10/20 02:00:00 AM,77.574,,,,
1502,06/10/20 02:30:00 AM,77.400,,,,
1503,06/10/20 03:00:00 AM,77.225,,,,
1504,06/10/20 03:30:00 AM,77.050,,,,
1505,06/10/20 04:00:00 AM,76.876,,,,
1506,06/10/20 04:30:00 AM,76.876,,,,
1507,06/10/20 05:00:00 AM,76.703,,,,
1508,06/10/20 05:30:00 AM,76.528,,,,
1509,06/10/20 06:00:00 AM,76.354,,,,
1510,06/10/20 06:30:00 AM,76.181,,,,
1511,06/10/20 07:00:00 AM,76.006,,,,
1512,06/10/20 07:30:00 AM,75.832,,,,
1513,06/10/20 08:00:00 AM,75.659,,,,
1514,06/10/20 08:30:00 AM,75.484,,,,
1515,06/10/20 09:00:00 AM,75.312,,,,
1516,06/10/20 09:30:00 AM,75.139,,,,
1517,06/10/20 10:00:00 AM,75.139,,,,
1518,06/10/20 10:30:00 AM,75.139,,,,
1519,06/10/20 11:00:00 AM,74.964,,,,
1520,06/10/20 11:30:00 AM,75.312,,,,
1521,06/10/20 12:00:00 PM,75.484,,,,
1522,06/10/20 12:30:00 PM,75.312,,,,
1523,06/10/20 01:00:00 PM,75.312,,,,
1524,06/10/20 01:30:00 PM,75.484,,,,
1525,06/10/20 02:00:00 PM,75.484,,,,
1526,06/10/20 02:30:00 PM,76.006,,,,
1527,06/10/20 03:00:00 PM,75.832,,,,
1528,06/10/20 03:30:00 PM,76.006,,,,
1529,06/10/20 04:00:00 PM,76.181,,,,
1530,06/10/20 04:30:00 PM,76.181,,,,
1531,06/10/20 05:00:00 PM,76.354,,,,
1532,06/10/20 05:30:00 PM,76.354,,,,
1533,06/10/20 06:00:00 PM,76.354,,,,
1534,06/10/20 06:30:00 PM,76.181,,,,
1535,06/10/20 07:00:00 PM,76.354,,,,
1536,06/10/20 07:30:00 PM,76.354,,,,
1537,06/10/20 08:00:00 PM,76.181,,,,
1538,06/10/20 08:30:00 PM,76.181,,,,
1539,06/10/20 09:00:00 PM,76.181,,,,
1540,06/10/20 09:30:00 PM,76.181,,,,
1541,06/10/20 10:00:00 PM,76.006,,,,
1542,06/10/20 10:30:00 PM,75.832,,,,
1543,06/10/20 11:00:00 PM,75.659,,,,
1544,06/10/20 11:30:00 PM,75.484,,,,
1545,06/11/20 12:00:00 AM,75.484,,,,
1546,06/11/20 12:30:00 AM,75.312,,,,
1547,06/11/20 01:00:00 AM,74.964,,,,
1548,06/11/20 01:30:00 AM,74.964,,,,
1549,06/11/20 02:00:00 AM,74.619,,,,
1550,06/11/20 02:30:00 AM,74.619,,,,
1551,06/11/20 03:00:00 AM,74.446,,,,
1552,06/11/20 03:30:00 AM,74.271,,,,
1553,06/11/20 04:00:00 AM,74.098,,,,
1554,06/11/20 04:30:00 AM,73.926,,,,
1555,06/11/20 05:00:00 AM,73.753,,,,
1556,06/11/20 05:30:00 AM,73.407,,,,
1557,06/11/20 06:00:00 AM,73.407,,,,
1558,06/11/20 06:30:00 AM,73.234,,,,
1559,06/11/20 07:00:00 AM,73.234,,,,
1560,06/11/20 07:30:00 AM,73.234,,,,
1561,06/11/20 08:00:00 AM,73.234,,,,
1562,06/11/20 08:30:00 AM,73.407,,,,
1563,06/11/20 09:00:00 AM,73.580,,,,
1564,06/11/20 09:30:00 AM,73.580,,,,
1565,06/11/20 10:00:00 AM,73.580,,,,
1566,06/11/20 10:30:00 AM,73.753,,,,
1567,06/11/20 11:00:00 AM,73.753,,,,
1568,06/11/20 11:30:00 AM,73.753,,,,
1569,06/11/20 12:00:00 PM,73.753,,,,
1570,06/11/20 12:30:00 PM,73.753,,,,
1571,06/11/20 01:00:00 PM,73.926,,,,
1572,06/11/20 01:30:00 PM,74.098,,,,
1573,06/11/20 02:00:00 PM,74.446,,,,
1574,06/11/20 02:30:00 PM,74.964,,,,
1575,06/11/20 03:00:00 PM,75.139,,,,
1576,06/11/20 03:30:00 PM,75.139,,,,
1577,06/11/20 04:00:00 PM,75.312,,,,
1578,06/11/20 04:30:00 PM,75.312,,,,
1579,06/11/20 05:00:00 PM,75.312,,,,
1580,06/11/20 05:30:00 PM,75.484,,,,
1581,06/11/20 06:00:00 PM,75.484,,,,
1582,06/11/20 06:30:00 PM,75.484,,,,
1583,06/11/20 07:00:00 PM,75.312,,,,
1584,06/11/20 07:30:00 PM,75.312,,,,
1585,06/11/20 08:00:00 PM,75.139,,,,
1586,06/11/20 08:30:00 PM,75.139,,,,
1587,06/11/20 09:00:00 PM,75.139,,,,
1588,06/11/20 09:30:00 PM,75.139,,,,
1589,06/11/20 10:00:00 PM,75.139,,,,
1590,06/11/20 10:30:00 PM,75.139,,,,
1591,06/11/20 11:00:00 PM,75.139,,,,
1592,06/11/20 11:30:00 PM,75.139,,,,
1593,06/12/20 12:00:00 AM,75.139,,,,
1594,06/12/20 12:30:00 AM,75.139,,,,
1595,06/12/20 01:00:00 AM,75.139,,,,
1596,06/12/20 01:30:00 AM,75.139,,,,
1597,06/12/20 02:00:00 AM,75.139,,,,
1598,06/12/20 02:30:00 AM,75.139,,,,
1599,06/12/20 03:00:00 AM,74.964,,,,
1600,06/12/20 03:30:00 AM,74.964,,,,
1601,06/12/20 04:00:00 AM,74.791,,,,
1602,06/12/20 04:30:00 AM,74.619,,,,
1603,06/12/20 05:00:00 AM,74.446,,,,
1604,06/12/20 05:30:00 AM,74.271,,,,
1605,06/12/20 06:00:00 AM,74.098,,,,
1606,06/12/20 06:30:00 AM,74.098,,,,
1607,06/12/20 07:00:00 AM,73.926,,,,
1608,06/12/20 07:30:00 AM,74.098,,,,
1609,06/12/20 08:00:00 AM,74.098,,,,
1610,06/12/20 08:30:00 AM,74.271,,,,
1611,06/12/20 09:00:00 AM,74.446,,,,
1612,06/12/20 09:30:00 AM,74.446,,,,
1613,06/12/20 10:00:00 AM,74.619,,,,
1614,06/12/20 10:30:00 AM,74.446,,,,
1615,06/12/20 11:00:00 AM,74.619,,,,
1616,06/12/20 11:30:00 AM,74.446,,,,
1617,06/12/20 12:00:00 PM,74.619,,,,
1618,06/12/20 12:30:00 PM,74.619,,,,
1619,06/12/20 01:00:00 PM,74.791,,,,
1620,06/12/20 01:30:00 PM,74.964,,,,
1621,06/12/20 02:00:00 PM,75.139,,,,
1622,06/12/20 02:30:00 PM,75.484,,,,
1623,06/12/20 03:00:00 PM,75.832,,,,
1624,06/12/20 03:30:00 PM,76.181,,,,
1625,06/12/20 04:00:00 PM,76.181,,,,
1626,06/12/20 04:30:00 PM,76.528,,,,
1627,06/12/20 05:00:00 PM,76.528,,,,
1628,06/12/20 05:30:00 PM,76.528,,,,
1629,06/12/20 06:00:00 PM,76.528,,,,
1630,06/12/20 06:30:00 PM,76.354,,,,
1631,06/12/20 07:00:00 PM,76.354,,,,
1632,06/12/20 07:30:00 PM,76.181,,,,
1633,06/12/20 08:00:00 PM,76.181,,,,
1634,06/12/20 08:30:00 PM,76.181,,,,
1635,06/12/20 09:00:00 PM,76.006,,,,
1636,06/12/20 09:30:00 PM,76.006,,,,
1637,06/12/20 10:00:00 PM,76.006,,,,
1638,06/12/20 10:30:00 PM,76.006,,,,
1639,06/12/20 11:00:00 PM,76.006,,,,
1640,06/12/20 11:30:00 PM,76.006,,,,
1641,06/13/20 12:00:00 AM,76.181,,,,
1642,06/13/20 12:30:00 AM,76.181,,,,
1643,06/13/20 01:00:00 AM,76.181,,,,
1644,06/13/20 01:30:00 AM,76.181,,,,
1645,06/13/20 02:00:00 AM,76.181,,,,
1646,06/13/20 02:30:00 AM,76.181,,,,
1647,06/13/20 03:00:00 AM,76.181,,,,
1648,06/13/20 03:30:00 AM,76.181,,,,
1649,06/13/20 04:00:00 AM,76.006,,,,
1650,06/13/20 04:30:00 AM,76.006,,,,
1651,06/13/20 05:00:00 AM,76.006,,,,
1652,06/13/20 05:30:00 AM,76.006,,,,
1653,06/13/20 06:00:00 AM,76.006,,,,
1654,06/13/20 06:30:00 AM,75.832,,,,
1655,06/13/20 07:00:00 AM,76.006,,,,
1656,06/13/20 07:30:00 AM,76.006,,,,
1657,06/13/20 08:00:00 AM,76.181,,,,
1658,06/13/20 08:30:00 AM,76.354,,,,
1659,06/13/20 09:00:00 AM,76.528,,,,
1660,06/13/20 09:30:00 AM,76.703,,,,
1661,06/13/20 10:00:00 AM,76.181,,,,
1662,06/13/20 10:30:00 AM,76.354,,,,
1663,06/13/20 11:00:00 AM,76.006,,,,
1664,06/13/20 11:30:00 AM,76.181,,,,
1665,06/13/20 12:00:00 PM,76.354,,,,
1666,06/13/20 12:30:00 PM,76.354,,,,
1667,06/13/20 01:00:00 PM,76.528,,,,
1668,06/13/20 01:30:00 PM,76.703,,,,
1669,06/13/20 02:00:00 PM,76.876,,,,
1670,06/13/20 02:30:00 PM,77.050,,,,
1671,06/13/20 03:00:00 PM,77.400,,,,
1672,06/13/20 03:30:00 PM,77.749,,,,
1673,06/13/20 04:00:00 PM,77.749,,,,
1674,06/13/20 04:30:00 PM,77.574,,,,
1675,06/13/20 05:00:00 PM,77.749,,,,
1676,06/13/20 05:30:00 PM,77.574,,,,
1677,06/13/20 06:00:00 PM,77.574,,,,
1678,06/13/20 06:30:00 PM,77.574,,,,
1679,06/13/20 07:00:00 PM,77.574,,,,
1680,06/13/20 07:30:00 PM,77.574,,,,
1681,06/13/20 08:00:00 PM,77.574,,,,
1682,06/13/20 08:30:00 PM,77.574,,,,
1683,06/13/20 09:00:00 PM,77.574,,,,
1684,06/13/20 09:30:00 PM,77.574,,,,
1685,06/13/20 10:00:00 PM,77.574,,,,
1686,06/13/20 10:30:00 PM,77.574,,,,
1687,06/13/20 11:00:00 PM,77.400,,,,
1688,06/13/20 11:30:00 PM,77.400,,,,
1689,06/14/20 12:00:00 AM,77.225,,,,
1690,06/14/20 12:30:00 AM,76.876,,,,
1691,06/14/20 01:00:00 AM,76.703,,,,
1692,06/14/20 01:30:00 AM,76.528,,,,
1693,06/14/20 02:00:00 AM,76.354,,,,
1694,06/14/20 02:30:00 AM,76.181,,,,
1695,06/14/20 03:00:00 AM,75.832,,,,
1696,06/14/20 03:30:00 AM,75.659,,,,
1697,06/14/20 04:00:00 AM,75.312,,,,
1698,06/14/20 04:30:00 AM,75.139,,,,
1699,06/14/20 05:00:00 AM,74.791,,,,
1700,06/14/20 05:30:00 AM,74.619,,,,
1701,06/14/20 06:00:00 AM,74.446,,,,
1702,06/14/20 06:30:00 AM,74.098,,,,
1703,06/14/20 07:00:00 AM,74.098,,,,
1704,06/14/20 07:30:00 AM,73.926,,,,
1705,06/14/20 08:00:00 AM,74.098,,,,
1706,06/14/20 08:30:00 AM,73.753,,,,
1707,06/14/20 09:00:00 AM,74.271,,,,
1708,06/14/20 09:30:00 AM,74.446,,,,
1709,06/14/20 10:00:00 AM,74.446,,,,
1710,06/14/20 10:30:00 AM,74.619,,,,
1711,06/14/20 11:00:00 AM,74.271,,,,
1712,06/14/20 11:30:00 AM,74.271,,,,
1713,06/14/20 12:00:00 PM,74.271,,,,
1714,06/14/20 12:30:00 PM,74.446,,,,
1715,06/14/20 01:00:00 PM,74.619,,,,
1716,06/14/20 01:30:00 PM,74.791,,,,
1717,06/14/20 02:00:00 PM,74.964,,,,
1718,06/14/20 02:30:00 PM,75.139,,,,
1719,06/14/20 03:00:00 PM,75.312,,,,
1720,06/14/20 03:30:00 PM,75.484,,,,
1721,06/14/20 04:00:00 PM,75.659,,,,
1722,06/14/20 04:30:00 PM,75.659,,,,
1723,06/14/20 05:00:00 PM,75.659,,,,
1724,06/14/20 05:30:00 PM,75.659,,,,
1725,06/14/20 06:00:00 PM,75.659,,,,
1726,06/14/20 06:30:00 PM,75.659,,,,
1727,06/14/20 07:00:00 PM,75.659,,,,
1728,06/14/20 07:30:00 PM,75.659,,,,
1729,06/14/20 08:00:00 PM,75.659,,,,
1730,06/14/20 08:30:00 PM,75.659,,,,
1731,06/14/20 09:00:00 PM,75.659,,,,
1732,06/14/20 09:30:00 PM,75.659,,,,
1733,06/14/20 10:00:00 PM,75.659,,,,
1734,06/14/20 10:30:00 PM,75.659,,,,
1735,06/14/20 11:00:00 PM,75.659,,,,
1736,06/14/20 11:30:00 PM,75.659,,,,
1737,06/15/20 12:00:00 AM,75.659,,,,
1738,06/15/20 12:30:00 AM,75.659,,,,
1739,06/15/20 01:00:00 AM,75.484,,,,
1740,06/15/20 01:30:00 AM,75.312,,,,
1741,06/15/20 02:00:00 AM,75.139,,,,
1742,06/15/20 02:30:00 AM,74.964,,,,
1743,06/15/20 03:00:00 AM,74.791,,,,
1744,06/15/20 03:30:00 AM,74.619,,,,
1745,06/15/20 04:00:00 AM,74.446,,,,
1746,06/15/20 04:30:00 AM,74.271,,,,
1747,06/15/20 05:00:00 AM,74.098,,,,
1748,06/15/20 05:30:00 AM,73.753,,,,
1749,06/15/20 06:00:00 AM,73.753,,,,
1750,06/15/20 06:30:00 AM,73.580,,,,
1751,06/15/20 07:00:00 AM,73.407,,,,
1752,06/15/20 07:30:00 AM,73.407,,,,
1753,06/15/20 08:00:00 AM,73.234,,,,
1754,06/15/20 08:30:00 AM,73.062,,,,
1755,06/15/20 09:00:00 AM,73.407,,,,
1756,06/15/20 09:30:00 AM,73.580,,,,
1757,06/15/20 10:00:00 AM,73.926,,,,
1758,06/15/20 10:30:00 AM,73.926,,,,
1759,06/15/20 11:00:00 AM,74.098,,,,
1760,06/15/20 11:30:00 AM,73.753,,,,
1761,06/15/20 12:00:00 PM,73.753,,,,
1762,06/15/20 12:30:00 PM,73.926,,,,
1763,06/15/20 01:00:00 PM,73.926,,,,
1764,06/15/20 01:30:00 PM,73.926,,,,
1765,06/15/20 02:00:00 PM,74.098,,,,
1766,06/15/20 02:30:00 PM,74.271,,,,
1767,06/15/20 03:00:00 PM,74.446,,,,
1768,06/15/20 03:30:00 PM,74.619,,,,
1769,06/15/20 04:00:00 PM,74.619,,,,
1770,06/15/20 04:30:00 PM,74.791,,,,
1771,06/15/20 05:00:00 PM,74.964,,,,
1772,06/15/20 05:30:00 PM,75.139,,,,
1773,06/15/20 06:00:00 PM,75.139,,,,
1774,06/15/20 06:30:00 PM,75.139,,,,
1775,06/15/20 07:00:00 PM,74.964,,,,
1776,06/15/20 07:30:00 PM,74.964,,,,
1777,06/15/20 08:00:00 PM,74.964,,,,
1778,06/15/20 08:30:00 PM,74.964,,,,
1779,06/15/20 09:00:00 PM,74.964,,,,
1780,06/15/20 09:30:00 PM,74.964,,,,
1781,06/15/20 10:00:00 PM,74.964,,,,
1782,06/15/20 10:30:00 PM,74.964,,,,
1783,06/15/20 11:00:00 PM,74.964,,,,
1784,06/15/20 11:30:00 PM,74.964,,,,
1785,06/16/20 12:00:00 AM,74.964,,,,
1786,06/16/20 12:30:00 AM,74.964,,,,
1787,06/16/20 01:00:00 AM,74.964,,,,
1788,06/16/20 01:30:00 AM,74.964,,,,
1789,06/16/20 02:00:00 AM,74.964,,,,
1790,06/16/20 02:30:00 AM,74.964,,,,
1791,06/16/20 03:00:00 AM,74.964,,,,
1792,06/16/20 03:30:00 AM,74.791,,,,
1793,06/16/20 04:00:00 AM,74.791,,,,
1794,06/16/20 04:30:00 AM,74.791,,,,
1795,06/16/20 05:00:00 AM,74.619,,,,
1796,06/16/20 05:30:00 AM,74.619,,,,
1797,06/16/20 06:00:00 AM,74.446,,,,
1798,06/16/20 06:30:00 AM,74.271,,,,
1799,06/16/20 07:00:00 AM,74.271,,,,
1800,06/16/20 07:30:00 AM,74.446,,,,
1801,06/16/20 08:00:00 AM,74.446,,,,
1802,06/16/20 08:30:00 AM,74.446,,,,
1803,06/16/20 09:00:00 AM,74.619,,,,
1804,06/16/20 09:30:00 AM,74.619,,,,
1805,06/16/20 10:00:00 AM,74.791,,,,
1806,06/16/20 10:30:00 AM,74.964,,,,
1807,06/16/20 11:00:00 AM,74.791,,,,
1808,06/16/20 11:30:00 AM,74.791,,,,
1809,06/16/20 12:00:00 PM,74.964,,,,
1810,06/16/20 12:30:00 PM,75.139,,,,
1811,06/16/20 01:00:00 PM,75.139,,,,
1812,06/16/20 01:30:00 PM,75.312,,,,
1813,06/16/20 02:00:00 PM,75.484,,,,
1814,06/16/20 02:30:00 PM,75.659,,,,
1815,06/16/20 03:00:00 PM,75.659,,,,
1816,06/16/20 03:30:00 PM,75.832,,,,
1817,06/16/20 04:00:00 PM,75.832,,,,
1818,06/16/20 04:30:00 PM,76.006,,,,
1819,06/16/20 05:00:00 PM,76.181,,,,
1820,06/16/20 05:30:00 PM,76.354,,,,
1821,06/16/20 06:00:00 PM,76.181,,,,
1822,06/16/20 06:30:00 PM,76.354,,,,
1823,06/16/20 07:00:00 PM,76.354,,,,
1824,06/16/20 07:30:00 PM,76.354,,,,
1825,06/16/20 08:00:00 PM,76.181,,,,
1826,06/16/20 08:30:00 PM,76.354,,,,
1827,06/16/20 09:00:00 PM,76.354,,,,
1828,06/16/20 09:30:00 PM,76.354,,,,
1829,06/16/20 10:00:00 PM,76.181,,,,
1830,06/16/20 10:30:00 PM,76.354,,,,
1831,06/16/20 11:00:00 PM,76.181,,,,
1832,06/16/20 11:30:00 PM,76.181,,,,
1833,06/17/20 12:00:00 AM,76.181,,,,
1834,06/17/20 12:30:00 AM,76.181,,,,
1835,06/17/20 01:00:00 AM,76.181,,,,
1836,06/17/20 01:30:00 AM,76.181,,,,
1837,06/17/20 02:00:00 AM,76.181,,,,
1838,06/17/20 02:30:00 AM,76.006,,,,
1839,06/17/20 03:00:00 AM,75.832,,,,
1840,06/17/20 03:30:00 AM,75.832,,,,
1841,06/17/20 04:00:00 AM,75.659,,,,
1842,06/17/20 04:30:00 AM,75.484,,,,
1843,06/17/20 05:00:00 AM,75.312,,,,
1844,06/17/20 05:30:00 AM,75.312,,,,
1845,06/17/20 06:00:00 AM,75.139,,,,
1846,06/17/20 06:30:00 AM,74.964,,,,
1847,06/17/20 07:00:00 AM,74.964,,,,
1848,06/17/20 07:30:00 AM,75.139,,,,
1849,06/17/20 08:00:00 AM,74.964,,,,
1850,06/17/20 08:30:00 AM,75.139,,,,
1851,06/17/20 09:00:00 AM,75.312,,,,
1852,06/17/20 09:30:00 AM,75.312,,,,
1853,06/17/20 10:00:00 AM,75.312,,,,
1854,06/17/20 10:30:00 AM,75.312,,,,
1855,06/17/20 11:00:00 AM,75.312,,,,
1856,06/17/20 11:30:00 AM,75.312,,,,
1857,06/17/20 12:00:00 PM,75.484,,,,
1858,06/17/20 12:30:00 PM,75.484,,,,
1859,06/17/20 01:00:00 PM,75.659,,,,
1860,06/17/20 01:30:00 PM,75.832,,,,
1861,06/17/20 02:00:00 PM,75.832,,,,
1862,06/17/20 02:30:00 PM,76.006,,,,
1863,06/17/20 03:00:00 PM,76.006,,,,
1864,06/17/20 03:30:00 PM,76.181,,,,
1865,06/17/20 04:00:00 PM,76.354,,,,
1866,06/17/20 04:30:00 PM,76.354,,,,
1867,06/17/20 05:00:00 PM,76.528,,,,
1868,06/17/20 05:30:00 PM,76.528,,,,
1869,06/17/20 06:00:00 PM,76.528,,,,
1870,06/17/20 06:30:00 PM,76.703,,,,
1871,06/17/20 07:00:00 PM,76.703,,,,
1872,06/17/20 07:30:00 PM,76.703,,,,
1873,06/17/20 08:00:00 PM,76.703,,,,
1874,06/17/20 08:30:00 PM,76.703,,,,
1875,06/17/20 09:00:00 PM,76.703,,,,
1876,06/17/20 09:30:00 PM,76.703,,,,
1877,06/17/20 10:00:00 PM,76.703,,,,
1878,06/17/20 10:30:00 PM,76.703,,,,
1879,06/17/20 11:00:00 PM,76.703,,,,
1880,06/17/20 11:30:00 PM,76.703,,,,
1881,06/18/20 12:00:00 AM,76.703,,,,
1882,06/18/20 12:30:00 AM,76.703,,,,
1883,06/18/20 01:00:00 AM,76.703,,,,
1884,06/18/20 01:30:00 AM,76.703,,,,
1885,06/18/20 02:00:00 AM,76.703,,,,
1886,06/18/20 02:30:00 AM,76.528,,,,
1887,06/18/20 03:00:00 AM,76.528,,,,
1888,06/18/20 03:30:00 AM,76.528,,,,
1889,06/18/20 04:00:00 AM,76.528,,,,
1890,06/18/20 04:30:00 AM,76.354,,,,
1891,06/18/20 05:00:00 AM,76.354,,,,
1892,06/18/20 05:30:00 AM,76.181,,,,
1893,06/18/20 06:00:00 AM,76.006,,,,
1894,06/18/20 06:30:00 AM,76.006,,,,
1895,06/18/20 07:00:00 AM,75.832,,,,
1896,06/18/20 07:30:00 AM,75.832,,,,
1897,06/18/20 08:00:00 AM,75.832,,,,
1898,06/18/20 08:30:00 AM,75.832,,,,
1899,06/18/20 09:00:00 AM,75.832,,,,
1900,06/18/20 09:30:00 AM,75.832,,,,
1901,06/18/20 10:00:00 AM,75.832,,,,
1902,06/18/20 10:30:00 AM,76.181,,,,
1903,06/18/20 11:00:00 AM,76.006,,,,
1904,06/18/20 11:30:00 AM,76.181,,,,
1905,06/18/20 12:00:00 PM,76.354,,,,
1906,06/18/20 12:30:00 PM,76.354,,,,
1907,06/18/20 01:00:00 PM,76.528,,,,
1908,06/18/20 01:30:00 PM,76.528,,,,
1909,06/18/20 02:00:00 PM,76.703,,,,
1910,06/18/20 02:30:00 PM,76.703,,,,
1911,06/18/20 03:00:00 PM,76.876,,,,
1912,06/18/20 03:30:00 PM,76.876,,,,
1913,06/18/20 04:00:00 PM,76.876,,,,
1914,06/18/20 04:30:00 PM,76.876,,,,
1915,06/18/20 05:00:00 PM,77.050,,,,
1916,06/18/20 05:30:00 PM,77.225,,,,
1917,06/18/20 06:00:00 PM,77.225,,,,
1918,06/18/20 06:30:00 PM,77.225,,,,
1919,06/18/20 07:00:00 PM,77.225,,,,
1920,06/18/20 07:30:00 PM,77.050,,,,
1921,06/18/20 08:00:00 PM,77.050,,,,
1922,06/18/20 08:30:00 PM,77.050,,,,
1923,06/18/20 09:00:00 PM,77.050,,,,
1924,06/18/20 09:30:00 PM,77.050,,,,
1925,06/18/20 10:00:00 PM,77.050,,,,
1926,06/18/20 10:30:00 PM,77.050,,,,
1927,06/18/20 11:00:00 PM,77.050,,,,
1928,06/18/20 11:30:00 PM,77.050,,,,
1929,06/19/20 12:00:00 AM,77.050,,,,
1930,06/19/20 12:30:00 AM,77.050,,,,
1931,06/19/20 01:00:00 AM,77.050,,,,
1932,06/19/20 01:30:00 AM,77.050,,,,
1933,06/19/20 02:00:00 AM,77.050,,,,
1934,06/19/20 02:30:00 AM,77.050,,,,
1935,06/19/20 03:00:00 AM,77.050,,,,
1936,06/19/20 03:30:00 AM,77.050,,,,
1937,06/19/20 04:00:00 AM,77.050,,,,
1938,06/19/20 04:30:00 AM,77.050,,,,
1939,06/19/20 05:00:00 AM,76.876,,,,
1940,06/19/20 05:30:00 AM,76.876,,,,
1941,06/19/20 06:00:00 AM,76.876,,,,
1942,06/19/20 06:30:00 AM,76.876,,,,
1943,06/19/20 07:00:00 AM,76.876,,,,
1944,06/19/20 07:30:00 AM,76.876,,,,
1945,06/19/20 08:00:00 AM,76.876,,,,
1946,06/19/20 08:30:00 AM,76.876,,,,
1947,06/19/20 09:00:00 AM,76.876,,,,
1948,06/19/20 09:30:00 AM,76.876,,,,
1949,06/19/20 10:00:00 AM,76.876,,,,
1950,06/19/20 10:30:00 AM,77.225,,,,
1951,06/19/20 11:00:00 AM,77.225,,,,
1952,06/19/20 11:30:00 AM,77.225,,,,
1953,06/19/20 12:00:00 PM,77.050,,,,
