pond_id,treatment,date,doy,period,period2,week,ch4_flux,co2_flux,n2o_flux,ch4_lake,n2o_lake,co2_lake,GPP,R,NEP,tn,tp,nox,srp,temp,do_sat,do,ph,chla,cond,sp_cond,phyco,salinity,bottom_temp,bottom_do_sat,bottom_do,bottom_ph,bottom_chla,bottom_cond,bottom_sp_cond,bottom_phyco,bottom_salinity,wind_speed,wind_U10,DEA,methanogenesis,alkalinity,doc_ppb,np_ratio,doc_ppm
B,pulsed,2020-05-29,150,BASE,BASE,1,4.304755550597423,-8.958128085436563,1.8841858602294427e-4,7.190933814328855,0.007992795303880517,0.5739207868918199,NA,NA,NA,0.184895,35.35,0.085191,0,21.72222222,127.51,11.20325,8.92075,4.47975,250.1175,266.845,-0.11125,0.13,18.805911680961536,122.84615384615384,11.400576923076922,8.170384615384615,48.8850641025641,400.7474358974359,454.7903846153846,0.15730769230769232,0.21878205128205128,0.954375,1.0878465207248,NA,NA,NA,28929.775,11.569588129035438,28.929775000000003
B,pulsed,2020-05-29,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,119.22,28929.775,NA,28.929775000000003
B,pulsed,2020-05-30,151,BASE,BASE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.991996232881355,131.16516949152543,11.461625000000002,8.975375,4.817502118644068,253.11637711864407,268.5301271186441,-0.12265889830508475,0.13,19.467770655897436,104.45224358974359,9.593830128205127,7.786025641025641,33.03190705128205,420.27996794871797,469.85977564102564,0.2207371794871795,0.22480769230769232,0.4510416666666667,0.5141208725975097,NA,NA,NA,NA,NA,NA
B,pulsed,2020-05-31,152,BASE,BASE,NA,NA,NA,NA,NA,NA,NA,8.29514996546812,-6.715943020247541,1.5792069452205793,NA,NA,NA,NA,22.261770245762712,134.82033898305085,11.72,9.03,5.155254237288136,256.1152542372881,270.21525423728815,-0.1340677966101695,0.13,20.129629630833335,86.05833333333334,7.787083333333333,7.401666666666667,17.17875,439.8125,484.9291666666667,0.2841666666666667,0.23083333333333333,0.6295833333333334,0.7176319986095494,NA,NA,NA,NA,NA,NA
B,pulsed,2020-06-01,153,BASE,BASE,2,9.700825979090032,-10.79079581623255,-3.8097952367501046e-4,14.251406845630921,0.00657816918978332,-6.767962125386182e-4,5.475341555862512,-5.954907736404494,-0.4795661805419824,0.304,34.3,0.0357605,0,21.408888888,126.608,11.1872,9.04,5.38,252.476,271.044,-0.2164,0.13,19.68650793692857,80.46071428571429,7.3195,7.006714285714286,13.515214285714286,452.76214285714286,503.2628571428571,0.11614285714285713,0.245,1.5616666666666668,1.7800693122359967,1.8758930403358005e-4,0.0070553802167061435,NA,9229.775,19.60476375802395,9.229775
B,pulsed,2020-06-01,153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117.6,9229.775,NA,9.229775
B,pulsed,2020-06-02,154,BASE,BASE,NA,NA,NA,NA,NA,NA,NA,2.308927781846161,-1.4083685210877328,0.9005592607584281,NA,NA,NA,NA,23.16666667,122.47049180327869,10.467213114754099,8.721639344262295,2.862950819672131,264.6393442622951,274.28032786885245,-0.18901639344262294,0.13,19.935185185858586,56.98585858585859,5.169621212121212,6.627575757575757,259.80914141414144,486.4623737373737,538.8027777777778,5.765176767676768,0.26255050505050503,1.4364583333333334,1.6373503078798288,NA,NA,NA,NA,NA,NA
B,pulsed,2020-06-03,155,BASE,BASE,2,4.060389607778073,-7.592346244660399,4.4304535094452587e-4,6.641253558869738,0.0068870724108130235,0.5325705306349873,9.23260893864794,-11.232140486720581,-1.9995315480726408,0.25356,48.75,0.052263,0,25.4911111104,116.374,9.5238,9.01,1.8312,276.922,274.352,-0.2576,0.13,19.829966329545456,46.15,4.194469696969697,7.032045454545455,34.9380303030303,508.21136363636367,564.119696969697,4.76469696969697,0.27401515151515154,0.5972916666666667,0.6808242687007207,NA,NA,NA,9929.775,11.505043705669376,9.929775
B,pulsed,2020-06-03,155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117.66,9929.775,NA,9.929775
B,pulsed,2020-06-04,156,BASE,BASE,NA,NA,NA,NA,NA,NA,NA,2.081635951040093,-1.4363847218471806,0.6452512291929122,NA,NA,NA,NA,26.480429292045454,109.3125,8.786136363636365,8.74,1.8935227272727273,283.4079545454545,275.6363636363636,-0.22261363636363637,0.13,21.086111110444442,44.00222222222222,3.8996111111111116,6.817,26.98488888888889,491.3572222222223,531.1616666666666,0.5464444444444444,0.257,0.3770833333333333,0.42981929764503124,NA,NA,NA,NA,NA,NA
B,pulsed,2020-06-05,157,BASE,BASE,2,5.3568150912357915,-8.042978748536655,6.64060814292278e-4,8.567073528401142,0.006836700656384122,0.5559472812381647,3.0994572812579877,-1.4000296193030195,1.6994276619549682,0.419075,34.85,0.142006,0,27.27542372898305,105.32118644067796,8.344152542372882,8.862118644067795,1.1056779661016949,288.3271186440678,276.3194915254237,-0.29847457627118645,0.13,21.7277777794,17.48,1.5344,7.0204,28.082,491.278,524.0060000000001,0.9770000000000001,0.252,0.5764583333333333,0.6570773461788958,NA,NA,NA,8659.775,26.599355938605324,8.659775
B,pulsed,2020-06-05,157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,121.92,8659.775,NA,8.659775
B,pulsed,2020-06-06,158,BASE,BASE,NA,NA,NA,NA,NA,NA,NA,4.381666387586186,-2.2712734832196335,2.110392904366553,NA,NA,NA,NA,26.94444444,110.46000000000001,8.805800000000001,8.8286,1.0588,290.668,280.27,-0.3072,0.13,23.500000000714287,49.68571428571428,4.210714285714285,7.413571428571428,26.91,429.65,442.2857142857143,0.31785714285714284,0.21285714285714286,0.839375,0.9567635084043264,NA,NA,NA,NA,NA,NA
B,pulsed,2020-06-07,159,BASE,BASE,NA,NA,NA,NA,NA,NA,NA,4.14945303384976,-3.756649538594994,0.3928034952547659,NA,NA,NA,NA,26.050682265263156,101.22105263157894,8.198771929824561,9.13,1.0264912280701755,290.12105263157895,284.3666666666667,-0.2824561403508772,0.13,23.38005050585227,63.96590909090909,5.404886363636363,7.905340909090909,32.57482954545455,432.58579545454546,446.7295454545455,0.08329545454545455,0.21403409090909092,1.4260416666666667,1.6254768466189164,NA,NA,NA,NA,NA,NA
B,pulsed,2020-06-08,160,BASE,BASE,3,2.805631583181816,-8.332925832119424,-1.5472034104008637e-4,4.291208143361594,0.0054305993565557245,0.6156443344696626,4.495772248397919,-3.612233532283244,0.8835387161146748,0.227695,29.75,0.124625,0,26.43745143699301,112.57272727272728,9.055314685314686,9.0393006993007,1.1716783216783218,291.07272727272726,283.2902097902098,-0.24664335664335665,0.13,23.044468811798247,47.242763157894736,4.027302631578947,7.57421052631579,25.346776315789477,451.2436403508772,469.13771929824566,0.1386842105263158,0.22640350877192983,1.0583333333333333,1.2063436641087064,3.0856582608314564e-4,0.0021874086629852627,NA,8629.775,16.92967705187925,8.629775
B,pulsed,2020-06-08,160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,121.04,8629.775,NA,8.629775
B,pulsed,2020-06-09,161,BASE,BASE,NA,NA,NA,NA,NA,NA,NA,5.251245905015504,-7.486450854380412,-2.235204949364908,NA,NA,NA,NA,26.258333334,98.52625,7.95,8.88,1.4417499999999999,291.77,284.91125,-0.24962499999999999,0.13,22.704557091789553,31.717127496159755,2.728379416282642,7.467181259600615,28.16437019969278,451.0436251920123,471.86282642089094,0.9508986175115207,0.22683563748079877,0.24083333333333334,0.27451442435229617,NA,NA,NA,NA,NA,NA
B,pulsed,2020-06-10,162,BASE,BASE,3,7.971882797555749,-11.34397202087656,-0.0018027104106960368,9.558893256287483,0.003805876128962423,0.8550136709696835,3.8064745793491257,-6.139404962531803,-2.332930383182677,0.318785,32.55,0.125505,0,23.66666667,68.54521739130435,5.800782608695652,8.53295652173913,1.8190434782608695,281.75304347826085,289.05391304347825,-0.24,0.14,22.307407406499998,43.16166666666666,3.7358333333333333,7.859166666666667,19.067,376.135,397.365,0.49,0.19,2.12875,2.426460543280071,NA,NA,NA,8899.775,21.663520523166497,8.899775
B,pulsed,2020-06-10,162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,122.83,8899.775,NA,8.899775
B,pulsed,2020-06-11,163,BASE,BASE,NA,NA,NA,NA,NA,NA,NA,4.3727952547113915,-4.695961883739843,-0.32316662902845117,NA,NA,NA,NA,22.61445279954887,75.82406015037594,6.547067669172932,8.685563909774435,1.7334586466165414,276.7518796992481,289.9894736842105,-0.24097744360902257,0.14,22.19403594882353,68.12671568627451,5.926299019607843,7.929289215686275,17.662671568627452,322.2933823529412,340.59338235294115,0.014950980392156865,0.16323529411764706,0.954375,1.0878465207248,NA,NA,NA,NA,NA,NA
B,pulsed,2020-06-12,164,BASE,BASE,3,5.233335203648289,-8.448964543758187,-5.986069418545247e-4,9.978527177121842,0.0059679176000848105,0.6130766259988635,4.21247480683265,-4.7401157997601135,-0.5276409929274637,0.43178,52.95,0.136645,0,23.208920187605635,95.0887323943662,8.118169014084506,10.066197183098591,2.0625352112676056,280.6183098591549,290.556338028169,-0.18352112676056337,0.14,22.43523391805263,64.63894736842106,5.593026315789474,8.984052631578948,45.33405263157895,360.1584210526316,378.84552631578947,0.5471315789473684,0.18126315789473685,0.08333333333333333,0.09498769008729972,NA,NA,NA,7729.775,18.03759815078634,7.729775
B,pulsed,2020-06-12,164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120.84,7729.775,NA,7.729775
B,pulsed,2020-06-13,165,BASE,BASE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.16666667,115.76666666666667,9.708627450980392,8.98,1.6254901960784314,280.44313725490196,284.98823529411766,-0.34549019607843134,0.13,22.50661375714286,56.17857142857143,4.828730158730159,8.073174603174603,16.886984126984125,379.30873015873016,398.5547619047619,-0.17626984126984127,0.19142857142857145,1.00625,1.146976357804144,NA,NA,NA,NA,NA,NA
B,pulsed,2020-06-14,166,BASE,BASE,NA,NA,NA,NA,NA,NA,NA,2.1764709998505887,-1.1845151886890415,0.9919558111615472,NA,NA,NA,NA,23.159722225000003,113.57916666666667,9.707916666666668,8.779791666666666,1.6439583333333334,276.16041666666666,286.24375000000003,-0.25583333333333336,0.14,22.063888888333334,86.60499999999999,7.532444444444444,8.118055555555555,71.96211111111111,346.8566666666667,367.61388888888894,0.48355555555555557,0.17583333333333334,2.0247916666666668,2.307963399896165,NA,NA,NA,NA,NA,NA
B,pulsed,2020-06-15,167,BASE,BASE,4,8.358800733920033,-10.095419250023726,-0.0018101103513691842,12.621687107316772,0.0044405213679443835,0.586751976450718,3.824083932542824,-4.889450008021462,-1.0653660754786376,0.22832,27.1,0.21877,0,22.580932786543208,104.31604938271605,9.013333333333334,9.173703703703703,2.4255555555555555,273.4148148148148,286.65802469135804,-0.23111111111111113,0.14,22.321296296333333,87.93666666666667,7.631499999999999,8.637,98.04766666666667,315.4566666666667,332.4866666666667,0.9585,0.15850000000000003,1.5829166666666665,1.804291173208258,NA,NA,NA,9309.775,18.63617648818442,9.309775
B,pulsed,2020-06-15,167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,123.27,9309.775,NA,9.309775
B,pulsed,2020-06-16,168,BASE,BASE,NA,NA,NA,NA,NA,NA,NA,4.494716971257803,-3.978182225304755,0.5165347459530474,NA,NA,NA,NA,23.16393442893443,115.41229508196722,9.863032786885245,10.317622950819672,1.9963114754098361,273.7319672131148,283.6950819672131,-0.21352459016393444,0.13,22.112280701473686,55.67473684210526,4.846105263157895,9.627052631578948,33.36010526315789,358.7878947368421,379.83684210526314,1.0396315789473685,0.18163157894736842,1.153125,1.3143921615830099,2.968769094711313e-4,0.0036105796614091953,NA,NA,NA,NA
B,pulsed,2020-06-17,169,BASE,BASE,4,3.835785649571656,-8.61582668210414,-0.0015983285342866381,6.151988335066334,0.00425454054680908,0.6586507838142448,4.51732619011471,-4.753377971620873,-0.23605178150616268,0.473505,NA,0.181835,0,23.504004004324326,115.33333333333333,9.792252252252252,13.331801801801802,1.8955855855855857,275.8009009009009,283.8936936936937,-0.21396396396396397,0.13,22.113095237499998,43.75,3.8085714285714287,12.633214285714285,59.47392857142857,363.8642857142857,385.1535714285714,3.100714285714286,0.18357142857142858,1.0472916666666665,1.1937577951721392,NA,NA,NA,8879.775,NA,8.879775
B,pulsed,2020-06-17,169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,121.86,8879.775,NA,8.879775
B,pulsed,2020-06-18,170,BASE,BASE,NA,NA,NA,NA,NA,NA,NA,0.20614125799020888,-0.625972103239528,-0.41983084524931913,NA,NA,NA,NA,24.07683215361702,114.5936170212766,9.62659574468085,8.768652482269504,2.148581560283688,276.5368794326241,281.5191489361702,-0.21453900709219859,0.13,21.732986110187497,50.892916666666665,4.446770833333334,8.069375,40.1171875,355.86583333333334,379.77479166666666,1.7729375,0.18170833333333333,0.826875,0.9425153548912314,NA,NA,NA,NA,NA,NA
B,pulsed,2020-06-19,171,BASE,BASE,4,1.4741841617742388,-7.736562450859604,-7.737514627833745e-4,2.6328756037870407,0.005315150345131389,0.6459124292129603,NA,NA,NA,0.160687,29.8,0.045202,0,24.702380952142857,108.27,8.991428571428571,8.870571428571427,2.3207142857142857,274.63142857142856,276.2371428571428,-0.3497142857142857,0.13,21.908847734703706,46.614814814814814,4.077481481481481,8.12711111111111,32.25462962962963,380.3625925925926,404.24074074074076,0.6606666666666666,0.19481481481481483,0.36625,0.41747089793368225,NA,NA,NA,8829.775,11.927423185016986,8.829775
B,pulsed,2020-06-19,171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132.35,8829.775,NA,8.829775
B,pulsed,2020-06-20,172,BASE,BASE,NA,NA,NA,NA,NA,NA,NA,8.080972079387276,-7.383711497866786,0.6972605815204904,NA,NA,NA,NA,24.65858586127273,90.61454545454545,7.529636363636364,9.467272727272729,2.0305454545454547,277.6636363636364,279.47272727272724,-0.34654545454545455,0.13,21.88888889,35.425,3.09375,8.99375,12.751875,393.35,418.275,-0.03875,0.2025,0.25145833333333334,0.2866253548384269,NA,NA,NA,NA,NA,NA
B,pulsed,2020-06-21,173,BASE,BASE,5,0.9624435108146223,-7.503281915320393,-3.4970952137605374e-4,1.69296918602422,0.005992611200426834,0.6283891542174584,5.30495314226378,-7.154583048330133,-1.8496299060663537,NA,NA,NA,NA,25.099290781914892,89.47872340425532,7.374468085106383,9.542978723404255,1.6508510638297873,278.19787234042553,277.68510638297874,-0.36361702127659573,0.13,21.46418396271062,26.48113553113553,2.3334065934065933,8.883296703296704,21.939542124542122,463.3699633699634,496.9681318681319,0.78003663003663,0.2399267399267399,0.3770833333333333,0.42981929764503124,2.926810823666123e-4,9.041036150094515e-4,NA,NA,NA,NA
B,pulsed,2020-06-21,173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,121.28,NA,NA,NA
B,pulsed,2020-06-22,174,BASE,BASE,5,1.303297221197189,-8.520432801471161,-0.00161801765826288,2.2688150734230326,0.004071676099379109,0.663544784549917,8.505447271698044,-9.618177889456016,-1.1127306177579719,0.364065,29.2,0.223295,0,24.76428571542857,67.61285714285715,5.607571428571428,8.75,2.051142857142857,281.50428571428574,282.76,-0.37357142857142855,0.13,21.494942632676633,19.134375,1.6841983695652174,8.085190217391304,26.62313858695652,431.2372282608696,462.39048913043484,0.8248097826086958,0.2227717391304348,0.41874999999999996,0.4773131426886811,NA,NA,NA,9829.775,27.578981760598317,9.829775
B,pulsed,2020-06-22,174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120.77,9829.775,NA,9.829775
B,pulsed,2020-06-23,175,BASE,BASE,5,3.044226981847197,-7.457027737581794,-8.814718659999425e-4,5.551216073458982,0.0055378542967964165,1.17540447721608,6.0732670548368635,-8.66718133295726,-2.593914278120396,0.280205,24.4,0.086029,0,23.07975797831683,50.894059405940595,4.356534653465347,9.256930693069307,1.234059405940594,266.76732673267327,276.93564356435644,-0.3807920792079208,0.13,22.06111111172727,38.30590909090909,3.331045454545454,8.913727272727272,27.003386363636366,341.8225,362.62886363636363,0.3358409090909091,0.17311363636363636,0.45166666666666666,0.5148332802731646,NA,NA,NA,25229.775,25.40201709831031,25.229775
B,pulsed,2020-06-23,175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,116.58,25229.775,NA,25.229775
B,pulsed,2020-06-24,176,PULSE1,PULSE1,5,2.623404285829255,-7.828030693457735,-0.001251040479844974,4.945899591506047,0.0051350436417222515,0.9705315990125558,10.415754532971624,-12.198183095334379,-1.782428562362755,0.38354,23.85,0.14386,0,22.973118278870967,60.80161290322581,5.214516129032258,9.846935483870967,1.0812903225806452,268.1193548387097,278.90645161290325,-0.3675806451612903,0.13,21.968749999875,33.56875,2.931,9.434875,44.3605,372.4275,395.2725,1.9533749999999999,0.18975,0.24041666666666667,0.27403948590185967,NA,NA,NA,26429.775,35.57168438253212,26.429775000000003
B,pulsed,2020-06-24,176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,118.61,26429.775,NA,26.429775000000003
B,pulsed,2020-06-25,177,PULSE1,PULSE1,5,1.4982336940171412,-7.358442527336363,-8.590548917793603e-4,2.770023839326549,0.005335474362947884,1.037352736024528,5.96141557690928,-7.624740432327872,-1.6633248554185922,0.350015,24.85,0.016227,0,23.662698413214287,70.11428571428571,5.9348214285714285,11.67,1.1698214285714286,273.0964285714286,280.25,-0.37857142857142856,0.13,22.41135802491111,39.94488888888889,3.449622222222222,11.472911111111113,61.32679999999999,359.6148888888889,378.83955555555553,3.0653555555555556,0.1811333333333333,0.28291666666666665,0.32248320784638257,NA,NA,NA,14329.775,31.156051515147595,14.329775
B,pulsed,2020-06-25,177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117.94,14329.775,NA,14.329775
B,pulsed,2020-06-26,178,PULSE1,PULSE1,5,0.5281788238564264,-7.190943160368087,-8.23725704104178e-4,0.9725862632907509,0.0053714148181223985,1.0539299363090735,2.3025972932052383,-2.959080675960969,-0.6564833827557308,0.30683,27.6,0.0947515,0,25.13564213805195,81.48701298701299,6.7115584415584415,12.87,1.9866233766233765,278.08181818181816,277.34415584415586,-0.38987012987012987,0.13,22.92860976907005,37.79094202898551,3.2326811594202898,12.828876811594203,116.721038647343,337.6927536231884,351.94118357487923,5.898611111111111,0.16823671497584541,0.10416666666666667,0.11873461260912464,NA,NA,NA,15629.775,24.590699784383926,15.629775
B,pulsed,2020-06-26,178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.43,15629.775,NA,15.629775
B,pulsed,2020-06-27,179,PULSE1,PULSE1,5,0.6833890074474206,-7.098544780456979,-4.234030381097445e-4,1.234542539747843,0.005733632333318323,0.7374558268146334,0.9458537220791772,-2.354019529351447,-1.40816580727227,NA,NA,NA,NA,25.87947269118644,75.79152542372881,6.157627118644068,15.259491525423728,2.462881355932203,286.2389830508475,281.49661016949153,-0.34694915254237285,0.13,21.660879629791665,40.56458333333333,3.5579166666666664,15.290625,57.81125,415.61875,443.90208333333334,2.5464583333333333,0.21437499999999998,0.10416666666666667,0.11873461260912464,NA,NA,NA,NA,NA,NA
B,pulsed,2020-06-27,179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117.09,NA,NA,NA
B,pulsed,2020-06-28,180,PULSE1,PULSE1,6,0.6402429906246813,-7.144331295480433,-0.001543417173321271,1.0791456584348342,0.004084265943450831,1.2259749223476315,1.0630011552446532,-3.3834834969781746,-2.3204823417335216,NA,NA,NA,NA,25.72222222,65.72115384615384,5.353461538461539,13.870961538461538,2.584807692307692,287.7903846153846,283.73269230769233,-0.3778846153846154,0.13,21.07445987625,24.047222222222224,2.136041666666667,14.173124999999999,6.064097222222222,487.6541666666667,527.1965277777778,0.7811111111111111,0.254375,0.5343749999999999,0.6091085626848094,2.510293573701636e-4,7.660265587991397e-4,NA,NA,NA,NA
B,pulsed,2020-06-28,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117.94,NA,NA,NA
B,pulsed,2020-06-29,181,PULSE1,PULSE1,6,0.5199188673075683,-6.905490653718378,-0.0010600285951408508,0.8967376674886892,0.004271647992817101,1.056086485330605,0.13548505096692687,-1.7899085216556812,-1.6544234706887542,0.42055,28.65,0.14873,0,26.307692307142858,72.37032967032967,5.834505494505494,16.22,2.257032967032967,290.63186813186815,283.55494505494505,-0.4014285714285714,0.13,22.800264550476193,37.16111111111111,3.188015873015873,16.328333333333333,108.48301587301589,412.15,430.14920634920634,4.071666666666666,0.20666666666666667,0.3875,0.4416927589059437,NA,NA,NA,24129.775,32.4694670899224,24.129775000000002
B,pulsed,2020-06-29,181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,118.76,24129.775,NA,24.129775000000002
B,pulsed,2020-06-30,182,PULSE1,PULSE1,6,0.661592032376436,-7.848032531927857,-0.0013199035566664472,1.080957389231348,0.0038997161880134066,1.0717916641057053,NA,NA,NA,NA,NA,NA,NA,26.78233151114754,66.30983606557378,5.300491803278689,14.684590163934425,1.717377049180328,294.0868852459016,284.41803278688525,-0.37278688524590164,0.13,22.458333333166664,27.869166666666665,2.408666666666667,14.989166666666666,89.995,426.94083333333333,448.76250000000005,5.295916666666667,0.21533333333333332,0.701875,0.8000338197602819,NA,NA,NA,NA,NA,NA
B,pulsed,2020-06-30,182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,119.11,NA,NA,NA
B,pulsed,2020-07-01,183,PULSE1,PULSE1,6,1.2490728991971303,-5.701346787058467,-0.002067399780071604,2.1992468510857015,0.0026565025700197734,3.5669720785633703,2.4450052616595164,-4.350054491729529,-1.9050492300700128,0.47403,28.75,0,0,26.17380952442857,57.75714285714286,4.668,16.22757142857143,2.1534285714285715,299.0128571428571,292.4642857142857,-0.30257142857142855,0.14,22.132638888625003,24.0075,2.085875,16.3495,35.597625,447.72249999999997,474.29499999999996,1.732875,0.22662500000000002,0.23020833333333335,0.26240349386616546,NA,NA,NA,22429.775,36.471206342404116,22.429775000000003
B,pulsed,2020-07-01,183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,128.94,22429.775,NA,22.429775000000003
B,pulsed,2020-07-02,184,PULSE1,PULSE1,6,0.77639430637242,-6.32088812559982,-0.0019823117960956474,1.374541549775192,0.002850133962713829,2.823306302996149,7.124261168649772,-7.8194794854158545,-0.6952183167660824,NA,NA,NA,NA,26.427248676666668,57.96666666666667,4.662857142857143,16.219285714285714,2.4171428571428573,303.8142857142857,295.752380952381,-0.32666666666666666,0.14,23.002645502857142,29.13452380952381,2.491309523809524,16.323452380952382,44.7102380952381,392.73571428571427,408.55357142857144,2.8988095238095237,0.1955952380952381,0.17729166666666668,0.20208631066073016,NA,NA,NA,NA,NA,NA
B,pulsed,2020-07-02,184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,122.46,NA,NA,NA
B,pulsed,2020-07-03,185,PULSE1,PULSE1,6,0.5105904005574189,-6.632913387099634,-0.0016081894760287226,0.9064109701334383,0.0036080413385802756,2.3114757819943734,4.343321410308041,-7.87659622357142,-3.533274813263379,0.43287,33.7,0.15227,0,26.908369406103898,59.08051948051948,4.710909090909091,16.202727272727273,3.2215584415584417,305.7974025974026,295.02597402597405,-0.31597402597402596,0.14,23.1445335705615,27.160828877005347,2.3186764705882354,16.319986631016043,97.95331550802138,410.40655080213907,425.50320855614973,5.777566844919786,0.20374331550802138,0.17791666666666667,0.2027987183363849,NA,NA,NA,14829.775,28.41251885992882,14.829775
B,pulsed,2020-07-03,185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,123.43,14829.775,NA,14.829775
