pond_id,treatment,doy,period,week,ch4_flux,co2_flux,n2o_flux,ch4_lake,n2o_lake,co2_lake,GPP,R,NEP,tp,srp,tn,nox,nhx,bottom_do,bottom_do_sat,temp,chla,wind_speed,wind_U10,DEA,methanogenesis,buoy_freq
B,pulsed,193,PULSE1,NA,NA,NA,NA,NA,NA,NA,1.2288851138942687,-3.14436772604626,-1.9154826121519912,NA,NA,NA,NA,NA,5.3949465811965815,64.06636752136752,27.876068376068375,4.482692307692307,0.25104166666666666,0.2861504163879904,NA,NA,0.10493496205795845
B,pulsed,194,PULSE1,NA,NA,NA,NA,NA,NA,NA,9.254726901656255,-13.351214960714252,-4.096488059057997,NA,NA,NA,NA,NA,3.706862990810359,43.80620996936786,26.061728395061728,6.2287301587301585,0.25083333333333335,0.28591294716277216,NA,NA,0.10936569334589172
B,pulsed,195,PULSE1,8,3.3604890346278156,5.832160954784791,-0.0019000257444212944,5.539382252016718,0.003306795781650669,23.54562479736635,5.823895422607189,-5.626047281386706,0.1978481412204829,41.65,0,0.39267,0.222985,NA,5.278902116402116,64.58888888888889,26.090811965811966,4.753076923076923,0.6083333333333333,0.693410137637288,NA,NA,0.11383603534170246
B,pulsed,196,PULSE1,NA,NA,NA,NA,NA,NA,NA,6.080838573219257,-6.559567737539646,-0.4787291643203888,NA,NA,NA,NA,NA,5.759222222222222,70.69444444444444,25.823456790123455,6.931333333333334,0.48104166666666665,0.5483164410289376,2.84596791418392e-4,0.0035382409874871318,0.10924889565715142
B,pulsed,197,PULSE1,8,4.188896473910512,10.82073781984537,-0.0015246265469314165,7.702834328871622,0.004030567803763348,34.247187359132354,4.611819254451532,-6.990103307794378,-2.3782840533428455,44.45,0.4,0.2864,0.1137315,0,5.881727716727717,70.75546398046397,24.559139784946236,5.353064516129033,0.17729166666666668,0.20208631066073016,NA,NA,0.07608384677874956
B,pulsed,198,PULSE1,NA,NA,NA,NA,NA,NA,NA,5.795090806164575,-4.869858180338822,0.9252326258257533,NA,NA,NA,NA,NA,5.95,70.85170454545455,24.575757575757574,7.3315909090909095,0.052083333333333336,0.05936730630456232,NA,NA,0.04601806292980611
B,pulsed,199,PULSE1,8,1.3537423368016115,0.22202488169160667,-8.985351341416573e-4,2.3599378375499867,0.005010950818538477,12.848113632898686,6.778025343312869,-7.2597212918238245,-0.4816959485109553,35,0,0.236695,0.159885,NA,6.64474025974026,80.9047619047619,26.046121593291403,4.060943396226415,0.31375,0.3576286531786834,NA,NA,0.05839874912253865
B,pulsed,200,PULSE1,NA,NA,NA,NA,NA,NA,NA,5.338199969811942,-7.721539741824831,-2.3833397720128886,NA,NA,NA,NA,NA,5.556574074074074,66.625,26.638888888888886,4.5987,0.80625,0.9190059015946247,NA,NA,0.07127421666950692
B,pulsed,201,PULSE1,NA,NA,NA,NA,NA,NA,NA,4.650898524271366,-5.331093606744915,-0.6801950824735492,NA,NA,NA,NA,NA,6.612111111111111,80.20666666666666,28.433333333333334,3.853142857142857,0.31395833333333334,0.3578661224039017,NA,NA,0.08446377254729753
B,pulsed,202,PULSE1,9,2.82228802948375,1.68295737043823,-0.0017328810266031497,5.0358760666475595,0.0034284695835032487,22.22381065164157,3.091108995326361,-4.856996842561453,-1.765887847235092,32.2,2.3,0.42419,0.150745,NA,5.8783356227106225,72.09439102564103,26.36070853462158,2.3730434782608696,0.052083333333333336,0.05936730630456232,NA,NA,0.09738820013740575
B,pulsed,203,PULSE1,NA,NA,NA,NA,NA,NA,NA,1.543801983302233,-2.3020627537233898,-0.7582607704211568,NA,NA,NA,NA,NA,5.770277777777777,70.34166666666667,25.444444444444443,3.141086956521739,0.178125,0.20303618756160316,NA,NA,0.09757569850317563
B,pulsed,204,PULSE1,9,5.060162275497941,21.984999355205396,-0.0020467411708676034,8.748043945123273,0.002838828002034386,61.636569098229074,5.36102717185956,-7.8463574581458815,-2.485330286286321,46.5,0,0.334,0.1080595,0.02385,5.746232492997199,70.60527544351073,26.66540404040404,4.8201136363636365,0.21916666666666668,0.24981762492959825,3.3695866949348425e-4,8.470927127141555e-4,0.08889045622633263
B,pulsed,205,PULSE1,NA,NA,NA,NA,NA,NA,NA,3.166821398150292,-4.0743896334498375,-0.9075682352995456,NA,NA,NA,NA,NA,5.983472222222223,72.5125,25.193732193732195,2.753846153846154,0.4085416666666667,0.46567715065298687,NA,NA,0.08108133007141591
B,pulsed,206,PULSE1,9,1.7485519067294217,36.76655666700521,-0.0019385235224639947,2.976056289597645,0.003181771262187153,75.22058091843952,6.027453127411191,-7.685466958349279,-1.6580138309380876,45.15,0,0.635875,0.273235,NA,5.629944444444444,68.55888888888889,25.565058479532162,4.261842105263158,0.5666666666666667,0.6459162925936381,NA,NA,0.07724741755223573
B,pulsed,207,PULSE1,NA,NA,NA,NA,NA,NA,NA,6.865984460605233,-7.3971632041593836,-0.5311787435541504,NA,NA,NA,NA,NA,4.401015873015873,53.810873015873014,26.899305555555557,3.9943750000000002,0.4825,0.5499787256054653,NA,NA,0.08492880829002376
B,pulsed,208,PULSE1,NA,NA,NA,NA,NA,NA,NA,1.6299464485684332,-4.560971378367812,-2.9310249297993787,NA,NA,NA,NA,NA,5.325218855218855,65.23560606060606,27.34861111111111,5.0185,0.1775,0.2023237798859484,NA,NA,0.08763845082967653
B,pulsed,209,PULSE1,10,3.7773860079008252,38.89897572238002,-0.0018967327786360486,6.647458320880007,0.0030558836725186342,83.89635423702616,5.871360918517576,-7.57359470041334,-1.7022337818957638,47.5,0,0.412085,0.222305,NA,5.738361111111111,70.71638888888889,26.254166666666663,4.57725,0.20875,0.2379441636686858,NA,NA,0.08542814412064913
B,pulsed,210,PULSE1,NA,NA,NA,NA,NA,NA,NA,4.36286204000028,-3.326113079339258,1.036748960661022,58.15,0,0.4098,0.0856635,NA,5.9973809523809525,73.15357142857142,25.784552845528456,3.3353658536585367,0.5345833333333333,0.6093460319100277,2.526604294102282e-4,0.0032505802831607404,0.08561935106964977
B,pulsed,211,PULSE2,10,0.995389242896038,45.73712978109269,-0.00171587305268289,1.7773089826095423,0.0033229736787512834,94.94865089581906,2.717792799673603,-3.698392373297808,-0.9805995736242048,46.05,0,0.32086,0.1899,0.01645,6.37037037037037,78.76444444444444,26.386243386243386,4.8152380952380955,0.05229166666666667,0.05960477552978057,NA,NA,0.08965755058970329
B,pulsed,212,PULSE2,NA,NA,NA,NA,NA,NA,NA,6.240794197374481,-7.357786398686608,-1.1169922013121267,42.45,0,0.252485,0.202525,NA,6.236052631578947,76.46754385964913,25.85933806146572,5.36,1.0170833333333333,1.159324757515493,NA,NA,0.08585998998175723
B,pulsed,213,PULSE2,10,2.2052866888376492,42.78667990585031,-0.0017141919708790973,3.906343512886614,0.003450527105155998,88.85595037897879,9.368219923222847,-12.879472367072026,-3.5112524438491786,33.85,0,0.28925,0.13374,NA,6.301666666666667,76.64095238095238,25.374131944444443,4.82984375,0.28270833333333334,0.3222457386211643,NA,NA,0.0853102690454083
B,pulsed,214,PULSE2,NA,NA,NA,NA,NA,NA,NA,6.359035266779536,-5.175092049104193,1.1839432176753428,NA,NA,NA,NA,NA,5.0509570494864615,60.89642857142857,25.164814814814815,6.1725,0.052083333333333336,0.05936730630456232,NA,NA,0.05103396733578054
B,pulsed,215,PULSE2,NA,NA,NA,NA,NA,NA,NA,3.852508567818981,-4.05745335536925,-0.20494478755026924,NA,NA,NA,NA,NA,5.291896640826874,63.85235142118863,25.603578154425612,6.189661016949152,0.8179166666666666,0.9323041782068467,NA,NA,0.05079103312586141
B,pulsed,216,PULSE2,11,3.16430534375919,34.96571657963042,-0.0020954418469000804,5.334124872297177,0.002882694168961395,72.51746056901348,6.9514970830396985,-9.045411177798064,-2.0939140947583654,51.5,0,0.71762,0.0131745,NA,7.732380952380953,91.44142857142857,23.856060606060606,8.49409090909091,0.691875,0.7886352969498058,2.0878691810049377e-4,0.001670317298814695,0.02521714645710631
B,pulsed,217,PULSE2,NA,NA,NA,NA,NA,NA,NA,3.459019268290181,-5.293305735641972,-1.8342864673517916,NA,NA,NA,NA,NA,8.090424242424243,92.56217171717171,22.08274231678487,7.819787234042553,0.14604166666666668,0.16646592687799275,NA,NA,0.024799744892579342
B,pulsed,218,PULSE2,11,1.8836282227945256,19.745546748266058,-0.0019366021280124981,3.6012695412641205,0.003274174150595333,60.518895042125614,3.5619136043452846,-3.0784413601532576,0.48347224419202695,41.7,0,0.34832,0.21084,0.00895,7.8365099715099715,89.1840170940171,21.758518518518517,7.404,0.3254166666666667,0.3709269297909054,NA,NA,0.016237742417243375
B,pulsed,219,PULSE2,NA,NA,NA,NA,NA,NA,NA,8.273860408832185,-10.29663899419564,-2.0227785853634543,NA,NA,NA,NA,NA,7.593424242424242,86.58229437229437,21.857142857142858,6.0442857142857145,0.65,0.7409039826809378,NA,NA,0.016237742417243375
B,pulsed,220,PULSE2,11,3.1640648733716943,21.95809161785381,-0.0016357692579272393,5.431934128949257,0.003969801694201574,53.26277800550956,5.289123087423285,-2.8579250256764057,2.431198061746879,52.15,0,0.29574,0.12886,NA,6.997916666666667,79.68611111111112,22.294973544973544,7.786666666666667,0.859375,0.9795605540252783,NA,NA,0.02021580310922958
B,pulsed,221,PULSE2,NA,NA,NA,NA,NA,NA,NA,9.938671358588728,-13.806519140998937,-3.867847782410209,NA,NA,NA,NA,NA,6.764179211469534,79.13010752688172,24.023809523809522,5.826031746031746,0.7541666666666667,0.8596385952900625,NA,NA,0.028353520770820213
B,pulsed,222,PULSE2,12,1.2427271094127008,4.340537622044857,-8.887666912150967e-4,2.172853741686802,0.004831356067583336,23.344145453013695,6.379436706272941,-10.37939430006572,-3.9999575937927787,NA,NA,NA,NA,NA,6.354346622369878,73.96644518272426,24.679824561403507,7.142631578947369,0.5135416666666667,0.5853616401629845,1.8725575627427557e-4,7.619652884438373e-4,0.04097247349292741
B,pulsed,223,PULSE2,NA,NA,NA,NA,NA,NA,NA,2.818795525425406,-3.5387647325540823,-0.7199692071286763,80.95,0,0.884725,0.1162675,NA,7.31729797979798,86.76944444444445,25.252252252252255,7.152702702702703,0.8497916666666667,0.9686369696652389,NA,NA,0.04555773166939965
B,pulsed,224,PULSE2,12,2.014284543713509,15.562062153267767,-7.816949184867661e-4,3.8439529088932902,0.005259345162553882,49.20277416159656,7.7810192857582265,-6.170346856338193,1.6106724294200339,NA,NA,NA,NA,NA,5.785141941391942,66.33548534798534,22.24346405228758,11.863970588235293,0.2725,0.3106097465854701,NA,NA,0.02052781870809665
B,pulsed,225,PULSE2,NA,NA,NA,NA,NA,NA,NA,5.7811911511919245,-6.215460834469507,-0.43426968327758253,53.95,0,0.58458,0.23232,0.02325,7.2316666666666665,83.82444444444444,22.95967741935484,7.191129032258065,0.471875,0.5378677951193347,NA,NA,0.024606492632312453
B,pulsed,226,PULSE2,12,1.324004502138372,26.084131377854995,-8.754809353338969e-4,2.301800777848231,0.004915504055469976,59.03449671494205,8.678119859039072,-10.252978701408098,-1.5748588423690268,NA,NA,NA,NA,NA,7.126685185185186,84.07601851851852,24.39065255731922,7.250793650793651,0.6083333333333334,0.693410137637288,NA,NA,0.02874573502667235
B,pulsed,227,PULSE2,NA,NA,NA,NA,NA,NA,NA,8.043322710203393,-11.185885996986293,-3.1425632867829005,40.9,0,0.469405,0.251805,NA,7.318333333333333,86.98333333333333,24.613363363363362,5.724594594594595,0.5345833333333333,0.6093460319100277,NA,NA,0.033303432757514996
B,pulsed,228,PULSE2,NA,NA,NA,NA,NA,NA,NA,6.9307830030330555,-9.087784335058947,-2.1570013320258914,NA,NA,NA,NA,NA,7.548174603174603,90.33968253968254,24.665204678362574,3.618684210526316,0.64,0.7295054598704619,NA,NA,0.041539084618192966
B,pulsed,229,PULSE2,13,5.060817180084062,30.23614985182528,-0.0015681868686645846,9.497413756720567,0.003628543621953068,74.69968056270413,6.724089102986501,-8.737989327546474,-2.013900224559973,NA,NA,NA,NA,NA,5.620185406698565,66.28098086124402,24.01282051282051,6.106,0.03125,0.035620383782737394,2.0156678491092114e-4,8.52756049241828e-4,0.03971445594123436
B,pulsed,230,PULSE2,NA,NA,NA,NA,NA,NA,NA,6.728503782164109,-8.796673188310523,-2.0681694061464135,36,0,0.469455,0.12402,NA,5.267333333333333,62.17444444444445,23.739858906525573,3.6273015873015875,0.94375,1.0757355902386692,NA,NA,0.03750012274194401
B,pulsed,231,PULSE2,13,2.9538364262068875,65.93652182673026,-0.0018623981945417461,5.496802232629203,0.003301399565527271,136.2608834423529,NA,NA,NA,NA,NA,NA,NA,NA,6.4173333333333336,74.61333333333333,22.898860398860396,3.7512820512820513,0.3145833333333333,0.3585785300795564,NA,NA,0.024733791753145596
B,pulsed,232,PULSE2,NA,NA,NA,NA,NA,NA,NA,3.6258927184872696,-6.418951217161943,-2.793058498674674,31,0,0.4367,0.2216,0.0064,7.084358974358975,83.02051282051282,23.942063492063493,15.873142857142858,0.36770833333333336,0.41913318251021003,NA,NA,0.024606492632312453
B,pulsed,233,PULSE2,13,1.0647782393849947,74.85243677034639,-0.0018358554546053175,1.9062230042209745,0.003528900678359332,148.456731315214,4.99052025770516,-5.262027716806731,-0.2715074591015707,NA,NA,NA,NA,NA,6.629913632119514,76.77707749766573,22.77252252252252,5.026621621621621,0.5452083333333333,0.6214569623961584,NA,NA,0.024606492632312453
B,pulsed,234,PULSE2,NA,NA,NA,NA,NA,NA,NA,8.192760244142196,-10.132308507558704,-1.9395482634165084,32.4,0,0.42865,0.137365,NA,6.215583333333334,72.36333333333333,23.136831275720166,3.318888888888889,0.46166666666666667,0.5262318030836405,NA,NA,0.024670171402382333
B,pulsed,235,PULSE2,NA,NA,NA,NA,NA,NA,NA,5.010919680476983,-7.908343120099768,-2.897423439622785,NA,NA,NA,NA,NA,6.274047619047619,73.65899470899471,23.64920634920635,5.257142857142857,0.5447916666666667,0.6209820239457219,NA,NA,0.03283582616740758
B,pulsed,236,PULSE2,14,1.347217255351113,48.95017380625837,-0.0013014918506216212,2.584958060570546,0.004004113034234079,113.1107227522091,7.3063633630550635,-7.14550909960927,0.16085426344579368,NA,NA,NA,NA,NA,4.541447368421053,52.87168615984406,23.24,3.2790666666666666,0.020833333333333332,0.02374692252182493,1.9656703031568635e-4,6.618385505153358e-4,0.0410196714013119
B,pulsed,237,PULSE2,NA,NA,NA,NA,NA,NA,NA,10.13120146436901,-13.62292832770505,-3.4917268633360408,36.1,0,0.504275,0.033242,NA,6.543543123543124,77.52430902430902,24.277777777777775,4.344102564102564,0.19895833333333335,0.22678311008342808,NA,NA,0.04140961142537335
B,pulsed,238,PULSE2,14,0.8206767246110047,55.456608689873114,-0.0017134932225068645,1.4127387052009655,0.0034147996748191225,114.92418810336649,8.72036928888333,-11.996157844502598,-3.2757885556192683,NA,NA,NA,NA,NA,6.506222222222222,77.78777777777778,24.690796857463525,4.2718181818181815,0.5977083333333333,0.6812992071511572,NA,NA,0.050044750421418344
B,pulsed,239,PULSE2,NA,NA,NA,NA,NA,NA,NA,5.2985599501999845,-7.332993282046282,-2.034433331846298,27.85,0,0.565085,0.090522,0.008,6.318809523809524,75.91507936507936,24.7469806763285,2.597391304347826,0.7127083333333333,0.8123822194716308,NA,NA,0.05458522017369442
B,pulsed,240,PULSE2,14,3.470055392738081,73.43370807456381,-0.0020394097408412146,5.78695707105414,0.0028766948749618902,141.57269218278785,7.327224899423292,-7.746024530453486,-0.41879963103019424,NA,NA,NA,NA,NA,6.369952380952381,77.06111111111112,25.1031746031746,3.8201785714285714,0.7135416666666666,0.8133320963725039,NA,NA,0.05903984597755064
B,pulsed,241,PULSE2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.75,0,0.60223,0.046729,NA,6.550800000000001,80.39883333333333,26.211640211640212,8.234571428571428,0.629375,0.7173945293843311,NA,NA,NA
C,pulsed,142,BASE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.063989898989899,133.4691919191919,16.96759259259259,1.6336111111111111,NA,NA,NA,NA,NA
C,pulsed,143,BASE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0,0.25064,0.23145,NA,11.75688888888889,120.43259259259258,16.64009661835749,1.5391304347826087,NA,NA,NA,NA,0.04772317739187169
C,pulsed,144,BASE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.424940170940172,140.34247863247865,17.911816578483243,1.6153968253968254,0.3358333333333333,0.3828003910518179,NA,NA,0.05039973270243053
C,pulsed,145,BASE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.047449494949495,148.94815656565657,18.777777777777775,1.620204081632653,0.5549999999999999,0.6326180159814161,NA,NA,0.05506314929155307
C,pulsed,146,BASE,1,0.7822787310084502,-7.67476230150929,0.0017203460757560225,1.5117976291214865,0.009667957369036835,0.9692532044973368,9.332177406282064,-5.037510721326754,4.29466668495531,23.3,0,0.474225,0.100478,NA,15.103963675213675,161.00185185185185,21.293028322440087,2.1868627450980394,0.29354166666666665,0.3345941383325133,5.807500585650444e-4,0.002140699742905901,0.06069003228582175
C,pulsed,147,BASE,NA,NA,NA,NA,NA,NA,NA,9.05289666393741,-2.7278553777728476,6.325041286164563,NA,NA,NA,NA,NA,14.042,153.35444444444445,21.63888888888889,4.627258064516129,0.51375,0.5855991093882028,NA,NA,0.07377043558370017
C,pulsed,148,BASE,1,0.7144010264491222,-7.830800397107199,0.0014017973493261925,1.3862776906049377,0.010134074320181609,0.7241825046091176,9.56866483003052,-1.428261212772365,8.140403617258155,43.55,0,0.2591,0.152615,0.0112,15.859076923076923,174.05559829059828,22.166666666666668,3.417894736842105,0.17729166666666668,0.20208631066073016,NA,NA,0.07572815685666846
C,pulsed,149,BASE,NA,NA,NA,NA,NA,NA,NA,3.9147734401944048,-2.554254032851774,1.3605194073426308,NA,NA,NA,NA,NA,14.810555555555556,163.94460317460317,22.83333333333333,3.339834710743802,1.0485416666666667,1.1951826105234487,NA,NA,0.0834139336657495
C,pulsed,150,BASE,1,1.122836448532916,-8.963544956560558,5.941624296458177e-4,1.8819843828559009,0.00867349551710556,0.5728376581038498,NA,NA,NA,16.7,0,0.19649,0.134935,NA,14.814626262626263,163.0561616161616,21.651234567901238,1.5975,0.954375,1.0878465207248,NA,NA,0.09234463866681661
C,pulsed,151,BASE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.786293706293707,168.5924075924076,22.539950062421973,1.3991011235955055,0.4510416666666667,0.5141208725975097,NA,NA,0.10630748209116386
C,pulsed,152,BASE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.577777777777778,165.88333333333333,22.277777777777775,1.1676470588235295,0.6295833333333334,0.7176319986095494,NA,NA,0.11173052141428125
C,pulsed,153,BASE,2,1.1906842590668878,-10.771114456236106,2.552850411216014e-4,1.7364227907673317,0.007401714490736941,-7.069595450986164e-4,2.18270972439522,-2.4624345989041885,-0.27972487450896866,39.05,0,0.152535,0.0750075,NA,14.048703703703703,158.0584175084175,21.744212962962962,1.3516666666666666,1.5616666666666668,1.7800693122359967,7.914541546041852e-4,0.004919329699060406,0.11217002970775185
C,pulsed,154,BASE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.035252525252524,172.74444444444444,23.340884573894282,1.0072815533980581,1.4364583333333334,1.6373503078798288,NA,NA,0.10736174797355023
C,pulsed,155,BASE,2,0.791560486861607,-7.91944316055258,5.445837334378911e-4,1.2968895531676077,0.007044046811934234,-9.202169445790254e-4,5.321259569333614,-2.0696209048590535,3.251638664474561,25.2,0,0.29844,0.0708495,0.0572,14.236969696969696,170.09545454545454,25.464940668824163,0.9642718446601942,0.5972916666666667,0.6808242687007207,NA,NA,0.10625464272600636
C,pulsed,156,BASE,NA,NA,NA,NA,NA,NA,NA,4.516133680723477,-1.8713801527435892,2.6447535279798875,NA,NA,NA,NA,NA,14.634496078431372,173.35435294117647,26.588652482269502,0.9703191489361702,0.3770833333333333,0.42981929764503124,NA,NA,0.11230069491504344
C,pulsed,157,BASE,2,1.1020906980979508,-8.173114914767988,9.516893465333322e-4,1.7494717578126866,0.007192955653037928,0.320431250113835,3.4966670092123353,-1.1739556198927121,2.322711389319623,22.05,0,0.32722,0.0582105,NA,14.918444444444445,178.54,27.612159329140457,0.9262264150943397,0.5764583333333333,0.6570773461788958,NA,NA,0.12652405178908224
C,pulsed,158,BASE,NA,NA,NA,NA,NA,NA,NA,3.5609213760538165,-1.5606004387751264,2.00032093727869,NA,NA,NA,NA,NA,13.690654761904762,164.24910714285716,27.22222222222222,0.9228,0.839375,0.9567635084043264,NA,NA,0.13863690608889334
C,pulsed,159,BASE,NA,NA,NA,NA,NA,NA,NA,4.003082188084907,-2.864112543721416,1.138969644363491,NA,NA,NA,NA,NA,12.569944444444443,150.52018518518517,26.574324324324326,1.0186486486486486,1.4260416666666667,1.6254768466189164,NA,NA,0.13275938352934386
C,pulsed,160,BASE,3,1.324693211327268,-8.709509616058792,1.762450489019268e-4,1.9984230585270997,0.0058015803852689216,-0.0011237908415246097,3.134767859143662,-1.136541047925611,1.998226811218051,23.3,0,0.1975105,0.1706055,NA,11.810474747474748,144.1658585858586,27.051130776794494,1.5046902654867256,1.0583333333333333,1.2063436641087064,4.848164627436549e-4,0.0011032002149233785,0.13733812843747875
C,pulsed,161,BASE,NA,NA,NA,NA,NA,NA,NA,4.396212982108944,-5.398123498207049,-1.0019105160981052,NA,NA,NA,NA,NA,10.03473015873016,122.82714285714285,26.71066666666666,1.4156,0.24083333333333334,0.27451442435229617,NA,NA,0.12402956042800317
C,pulsed,162,BASE,3,1.679408986450068,-11.810111615649323,-0.001243796100130948,2.0251635732878346,0.004477748083992579,0.31429049341973464,7.709193666955635,-5.333177716356695,2.3760159505989398,27.7,0,0.29849,0.04905,0.0384,7.9261616161616155,93.13775252525252,23.488284202569915,2.1240816326530614,2.12875,2.426460543280071,NA,NA,0.09216789877093129
C,pulsed,163,BASE,NA,NA,NA,NA,NA,NA,NA,9.234911430094598,-5.295958946870948,3.938952483223651,NA,NA,NA,NA,NA,9.317152777777778,107.17986111111111,22.451327433628318,1.3737168141592921,0.954375,1.0878465207248,NA,NA,0.07867292528197334
C,pulsed,164,BASE,3,0.6607430274902922,-8.769163683030374,-9.794735810118726e-5,1.260302826310344,0.006872139527972206,-9.77382070076827e-4,NA,NA,NA,25.15,0,0.505695,0.026950000000000002,NA,10.432169059011164,121.73567251461989,23.232544019429266,1.8239890710382514,0.08333333333333333,0.09498769008729972,NA,NA,0.0738031510160678
C,pulsed,165,BASE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.733585858585858,125.53611111111111,24.388888888888893,2.110333333333333,1.00625,1.146976357804144,NA,NA,0.08805156926753094
C,pulsed,166,BASE,NA,NA,NA,NA,NA,NA,NA,5.019897379366041,-3.132015379183038,1.8878820001830032,NA,NA,NA,NA,NA,11.843897435897436,138.8051282051282,23.485754985754983,1.396025641025641,2.0247916666666668,2.307963399896165,NA,NA,0.07755532582661288
C,pulsed,167,BASE,4,0.780296516939762,-10.463990347061866,-9.902854633171616e-4,1.1690374569071473,0.0055627801995962855,-8.32869505361265e-4,5.809522344048573,-2.8552764605371985,2.9542458835113745,23.55,0,0.17398,0.133875,NA,12.223839743589744,142.45358974358973,23.007321274763136,1.9142635658914728,1.5829166666666665,1.804291173208258,NA,NA,0.07303610741382842
C,pulsed,168,BASE,NA,NA,NA,NA,NA,NA,NA,5.6113148799911485,-3.479801209434614,2.1315136705565347,NA,NA,NA,NA,NA,10.56228835978836,124.1829131652661,23.77939276485788,1.9116860465116279,1.153125,1.3143921615830099,4.997554719149064e-4,0.0039606372657142,0.07899592975436615
C,pulsed,169,BASE,4,0.8296063834339203,-8.994507664067408,-7.936097447963689e-4,1.3099770913745858,0.005372088557019096,-8.812994031885689e-4,4.6518894138177025,-2.2705847374918005,2.381304676325902,NA,0,0.48582,0.06975,9.5e-4,10.061642701525054,119.24474945533768,24.249999999999996,1.5777777777777777,1.0472916666666665,1.1937577951721392,NA,NA,0.09545608685397047
C,pulsed,170,BASE,NA,NA,NA,NA,NA,NA,NA,3.6725538111534184,-2.2264042702062836,1.4461495409471348,NA,NA,NA,NA,NA,9.59677192982456,114.74269005847954,24.847505668934243,1.486734693877551,0.826875,0.9425153548912314,NA,NA,0.10147921882876092
C,pulsed,171,BASE,4,0.7541341013176006,-8.074859235459417,-6.046407464816622e-4,1.3293750127836168,0.005500137044091407,-9.08656544952368e-4,2.7070541570730366,-2.046835929980611,0.6602182270924257,20.3,0,0.157955,0,NA,9.178162393162392,109.85128205128204,25.34143518518518,0.981875,0.36625,0.41747089793368225,NA,NA,0.10147921882876092
C,pulsed,172,BASE,NA,NA,NA,NA,NA,NA,NA,5.46352000578269,-4.860339644409413,0.6031803613732771,NA,NA,NA,NA,NA,7.690416666666667,91.37,25.166666666666664,1.1432835820895522,0.25145833333333334,0.2866253548384269,NA,NA,0.1052630092540656
C,pulsed,173,BASE,5,1.1100539891384253,-7.837632561792154,-2.1684221880696655e-4,1.9216726531545196,0.006092724894576455,-9.752075353763906e-4,3.382189704172858,-2.460624687246437,0.9215650169264213,NA,NA,NA,NA,NA,6.690555555555555,79.80555555555556,25.72098765432099,1.2373333333333334,0.3770833333333333,0.42981929764503124,5.761377671340259e-4,8.074152544199945e-4,0.1094079075153175
C,pulsed,174,BASE,5,1.581335167853857,-8.897580401222156,-2.8659083299299823e-4,2.7403009213846796,0.006253958761653467,-0.0010268523424927564,1.8364308582813993,-4.033529360040056,-2.197098501758657,26.9,0,0.24622,0.238355,NA,7.759236111111111,93.45277777777778,24.98200312989045,1.093661971830986,0.41874999999999996,0.4773131426886811,NA,NA,0.11012466624627278
C,pulsed,175,BASE,5,3.934163968918538,-7.8865554755065865,-1.207123858865767e-4,7.0746827988124394,0.006755014604794075,0.34941983515591096,4.394382931357133,-4.321207749478212,0.0731751818789208,21.3,0,0.240485,0,NA,7.279030303030304,85.66560606060607,23.61764705882353,0.5970588235294118,0.45166666666666666,0.5148332802731646,NA,NA,0.08507131930812795
C,pulsed,176,PULSE1,5,1.9136628283514239,-8.321271307625763,-5.204169349999084e-4,3.5596553634527703,0.006343816585678501,-9.05116217127993e-4,5.773442190010877,-4.8370042611114314,0.936437928899446,61.9,0,0.35315,0.120063,0.00325,8.907833333333333,104.565,23.50886524822695,0.7313829787234043,0.24041666666666667,0.27403948590185967,NA,NA,0.08073771721418888
C,pulsed,177,PULSE1,5,1.0417083875556663,-7.893760735756353,-6.546564650547579e-5,1.8953655864554535,0.006589493862206389,-8.841718814936117e-4,8.742768282528829,-7.952998157234515,0.7897701252943135,19.15,0,0.410105,0.1259,NA,8.275984848484848,98.30965909090908,24.387238723872386,0.7728712871287129,0.28291666666666665,0.32248320784638257,NA,NA,0.08487578069510167
C,pulsed,178,PULSE1,5,1.0393683554309472,-7.73851600081946,-4.7419582989832395e-4,1.8671382165755024,0.005830292506989889,-8.848883097702393e-4,0.6654161076619187,-0.3306571927547886,0.3347589149071301,24.2,0,0.189075,0.1098595,NA,11.077277777777779,132.9922222222222,26.009259259259256,1.1320833333333333,0.10416666666666667,0.11873461260912464,NA,NA,0.08922402803238479
C,pulsed,179,PULSE1,5,0.8645120079952631,-7.471796038624875,8.476886012633557e-5,1.5214663468813592,0.006398090605394203,-0.0011515188997242504,1.1573317355547437,-0.20423665186418616,0.9530950836905575,NA,NA,NA,NA,NA,8.291587301587303,100.64074074074074,26.89964157706093,1.0080645161290323,0.10416666666666667,0.11873461260912464,NA,NA,0.09722674369681944
