pond_id,treatment,date,doy,week,period,ch4_flux,co2_flux,n2o_flux,ch4_lake,co2_lake,n2o_lake,GPP,R,NEP,tn,tp,temp,do_sat,do,bottom_temp,bottom_do_sat,bottom_do,wind_speed,wind_U10,methanogenesis,ch4_ebu_flux
A,pulsed,2020-08-18,231,13,PULSE2,9.10597207287677,119.630617108507,-0.00248197610453303,16.885726144508,234.97703983633,0.00218278895515031,8.690822077,-9.857810283,-1.166988206,0.3475,39.8,23.03584229580645,76.72258064516129,6.569677419354838,22.71296296208333,72.075,6.20875,0.3145833333333333,0.3585785300795564,NA,NA
A,pulsed,2020-08-19,232,13,PULSE2,NA,NA,NA,NA,NA,NA,9.742151099,-11.99784881,-2.255697713,NA,NA,23.903292181296298,84.12777777777778,7.083888888888889,22.710737180721154,80.4485576923077,6.928798076923077,0.36770833333333336,0.41913318251021003,NA,NA
A,pulsed,2020-08-20,233,13,PULSE2,1.17508724844913,108.647066196272,-0.00244234789038501,2.11048739107675,209.092617290367,0.00249953494483514,6.245913255,-5.933160488,0.312752767,0.400545,39.45,22.688596491973684,78.5671052631579,6.77171052631579,22.328431369705882,73.63128342245989,6.390989304812834,0.5452083333333333,0.6214569623961584,NA,NA
A,pulsed,2020-08-21,234,13,PULSE2,NA,NA,NA,NA,NA,NA,4.797847818,-5.263645127,-0.465797309,NA,NA,23.116161616818182,75.28181818181818,6.435227272727273,22.513888889999997,72.45625,6.265000000000001,0.46166666666666667,0.5262318030836405,NA,NA
A,pulsed,2020-08-22,235,13,PULSE2,NA,NA,NA,NA,NA,NA,3.001864746,-7.159574222,-4.157709476,NA,NA,23.451690821086956,72.10434782608695,6.123260869565217,22.849537034999997,69.51249999999999,5.972916666666666,0.5447916666666667,0.6209820239457219,NA,NA
A,pulsed,2020-08-23,236,14,PULSE2,1.84029085985194,85.2009506770308,-0.00173124953686697,3.54764021678925,183.106343316411,0.00323847327624507,2.893773649,-2.664790854,0.228982795,0.51158,55.65,23.06449553103448,62.351724137931036,5.3357471264367815,22.708571428857145,56.590857142857146,4.8754285714285714,0.020833333333333332,0.02374692252182493,0.00150360557360811,1.697095675
A,pulsed,2020-08-24,237,14,PULSE2,NA,NA,NA,NA,NA,NA,7.27054317,-7.608686178,-0.338143008,NA,NA,24.089181287105262,79.63815789473684,6.6860526315789475,23.24145299153846,72.05384615384617,6.145384615384615,0.19895833333333335,0.22678311008342808,NA,NA
A,pulsed,2020-08-25,238,14,PULSE2,0.832781545313709,75.8872456217162,-0.00199942344973099,1.43656552814312,150.030414843096,0.00295546911879049,7.306549411,-7.620562352,-0.314012941,0.51901,47.5,24.625235406440677,81.53728813559322,6.778135593220339,23.7169312175,72.87380952380951,6.155595238095238,0.5977083333333333,0.6812992071511572,NA,NA
A,pulsed,2020-08-26,239,14,PULSE2,NA,NA,NA,NA,NA,NA,9.318742288,-11.2033051,-1.884562815,NA,NA,24.641791046119405,80.54626865671642,6.692985074626866,24.128205130054944,71.32087912087913,5.978791208791209,0.7127083333333333,0.8123822194716308,NA,NA
A,pulsed,2020-08-27,240,14,PULSE2,1.37892426004259,86.7421930760295,-0.00230232811863487,2.31283002259079,164.139596057485,0.00246862290149139,9.555391457,-11.09539177,-1.54000031,0.67045,58.75,25.00975976054054,83.55,6.895,24.49747474590909,77.16590909090908,6.422272727272727,0.7135416666666666,0.8133320963725039,NA,NA
A,pulsed,2020-08-28,241,14,PULSE2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.02923976644737,84.68815789473685,6.8589473684210525,24.879938271388887,74.76055555555556,6.1795,0.629375,0.7173945293843311,NA,NA
B,pulsed,2020-05-21,142,NA,BASE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.05555556,140.66,13.5628,16.349999998999998,142.7,13.96,NA,NA,NA,NA
B,pulsed,2020-05-22,143,NA,BASE,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.068132,44.9,16.529629632,138.33333333333334,13.491333333333333,16.256565655909093,126.76636363636364,12.420545454545454,NA,NA,NA,NA
B,pulsed,2020-05-23,144,NA,BASE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.051932371304346,152.24565217391304,14.384782608695652,16.118827160416668,136.25416666666666,13.356527777777778,0.3358333333333333,0.3828003910518179,NA,NA
B,pulsed,2020-05-24,145,1,BASE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.94444444,163.8741935483871,15.20258064516129,16.72569444375,131.3625,12.735625,0.5549999999999999,0.6326180159814161,NA,NA
B,pulsed,2020-05-25,146,1,BASE,2.37926312860329,-7.84104185349876,0.00106749440486175,4.60751652615409,0.66373941932903,0.00848209145260434,5.05923777,-3.596408474,1.462829295,0.45378,44.5,21.444444444418604,154.84883720930233,13.671860465116279,17.463888889,135.745,12.928772727272726,0.29354166666666665,0.3345941383325133,0.00607566063278836,NA
B,pulsed,2020-05-26,147,1,BASE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.858237546551724,131.03793103448277,11.480344827586208,17.576388890875002,139.82999999999998,13.32825,0.51375,0.5855991093882028,NA,NA
B,pulsed,2020-05-27,148,1,BASE,2.14008259270069,-7.9419182805895,7.6704357899686e-4,4.13240337737958,0.497187848376379,0.00890487653558469,1.90597962,-4.457842334,-2.551862713,0.218,51.5,22.31420764885246,131.93934426229507,11.458688524590164,18.08164983090909,125.59545454545454,11.840757575757575,0.17729166666666668,0.20208631066073016,NA,NA
B,pulsed,2020-05-28,149,1,BASE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.080246915555556,119.76388888888889,10.250694444444445,17.66919191909091,97.19090909090909,9.238333333333333,1.0485416666666667,1.1951826105234487,NA,NA
B,pulsed,2020-05-29,150,1,BASE,4.30475555059742,-8.95812808543656,1.8841858602294e-4,7.19093381432886,0.57392078689182,0.00799279530388052,6.15939434,-2.305381066,3.854013274,0.184895,35.35,21.72222222,127.51,11.20325,18.805911680961536,122.84615384615384,11.400576923076922,0.954375,1.0878465207248,NA,NA
B,pulsed,2020-05-30,151,1,BASE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.991996232881355,131.16516949152543,11.461625000000002,19.467770655897436,104.45224358974359,9.593830128205127,0.4510416666666667,0.5141208725975097,NA,NA
B,pulsed,2020-05-31,152,2,BASE,NA,NA,NA,NA,NA,NA,8.328759937,-6.722688048,1.606071889,NA,NA,22.261770245762712,134.82033898305085,11.72,20.129629630833335,86.05833333333334,7.787083333333333,0.6295833333333334,0.7176319986095494,NA,NA
B,pulsed,2020-06-01,153,2,BASE,9.70082597909003,-10.7907958162325,-3.8097952367501e-4,14.2514068456309,-6.7679621253861e-4,0.00657816918978332,5.554304312,-5.943091527,-0.388787215,0.304,34.3,21.408888888,126.608,11.1872,19.68650793692857,80.46071428571429,7.3195,1.5616666666666668,1.7800693122359967,0.00705538021670614,0
B,pulsed,2020-06-02,154,2,BASE,NA,NA,NA,NA,NA,NA,2.352297689,-1.324380584,1.027917106,NA,NA,23.16666667,122.47049180327869,10.467213114754099,19.935185185858586,56.98585858585859,5.169621212121212,1.4364583333333334,1.6373503078798288,NA,NA
B,pulsed,2020-06-03,155,2,BASE,4.06038960777807,-7.5923462446604,4.4304535094452e-4,6.64125355886974,0.532570530634987,0.00688707241081302,9.22861914,-11.17248703,-1.94386789,0.25356,48.75,25.4911111104,116.374,9.5238,19.829966329545456,46.15,4.194469696969697,0.5972916666666667,0.6808242687007207,NA,NA
B,pulsed,2020-06-04,156,2,BASE,NA,NA,NA,NA,NA,NA,2.119440837,-1.431620767,0.687820071,NA,NA,26.480429292045454,109.3125,8.786136363636365,21.086111110444442,44.00222222222222,3.8996111111111116,0.3770833333333333,0.42981929764503124,NA,NA
B,pulsed,2020-06-05,157,2,BASE,5.35681509123579,-8.04297874853665,6.6406081429227e-4,8.56707352840114,0.555947281238165,0.00683670065638412,3.145509496,-1.375238698,1.770270798,0.419075,34.85,27.27542372898305,105.32118644067796,8.344152542372882,21.7277777794,17.48,1.5344,0.5764583333333333,0.6570773461788958,NA,NA
B,pulsed,2020-06-06,158,2,BASE,NA,NA,NA,NA,NA,NA,4.414465221,-2.275682235,2.138782987,NA,NA,26.94444444,110.46000000000001,8.805800000000001,23.500000000714287,49.68571428571428,4.210714285714285,0.839375,0.9567635084043264,NA,NA
B,pulsed,2020-06-07,159,3,BASE,NA,NA,NA,NA,NA,NA,4.221822813,-3.784869437,0.436953376,NA,NA,26.050682265263156,101.22105263157894,8.198771929824561,23.38005050585227,63.96590909090909,5.404886363636363,1.4260416666666667,1.6254768466189164,NA,NA
B,pulsed,2020-06-08,160,3,BASE,2.80563158318182,-8.33292583211942,-1.5472034104008e-4,4.29120814336159,0.615644334469663,0.00543059935655572,4.530524236,-3.610140287,0.920383949,0.227695,29.75,26.43745143699301,112.57272727272728,9.055314685314686,23.044468811798247,47.242763157894736,4.027302631578947,1.0583333333333333,1.2063436641087064,0.00218740866298526,8.182576627
B,pulsed,2020-06-09,161,3,BASE,NA,NA,NA,NA,NA,NA,5.251245905,-7.486450854,-2.235204949,NA,NA,26.258333334,98.52625,7.95,22.704557091789553,31.717127496159755,2.728379416282642,0.24083333333333334,0.27451442435229617,NA,NA
B,pulsed,2020-06-10,162,3,BASE,7.97188279755575,-11.3439720208766,-0.00180271041069604,9.55889325628748,0.855013670969684,0.00380587612896242,3.784420569,-6.136380077,-2.351959507,0.318785,32.55,23.66666667,68.54521739130435,5.800782608695652,22.307407406499998,43.16166666666666,3.7358333333333333,2.12875,2.426460543280071,NA,NA
B,pulsed,2020-06-11,163,3,BASE,NA,NA,NA,NA,NA,NA,4.35536927,-4.680662035,-0.325292765,NA,NA,22.61445279954887,75.82406015037594,6.547067669172932,22.19403594882353,68.12671568627451,5.926299019607843,0.954375,1.0878465207248,NA,NA
B,pulsed,2020-06-12,164,3,BASE,5.23333520364829,-8.44896454375819,-5.9860694185452e-4,9.97852717712184,0.613076625998863,0.00596791760008481,4.262630421,-4.737174709,-0.474544287,0.43178,52.95,23.208920187605635,95.0887323943662,8.118169014084506,22.43523391805263,64.63894736842106,5.593026315789474,0.08333333333333333,0.09498769008729972,NA,NA
B,pulsed,2020-06-13,165,3,BASE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.16666667,115.76666666666667,9.708627450980392,22.50661375714286,56.17857142857143,4.828730158730159,1.00625,1.146976357804144,NA,NA
B,pulsed,2020-06-14,166,4,BASE,NA,NA,NA,NA,NA,NA,2.220338647,-1.169888619,1.050450028,NA,NA,23.159722225000003,113.57916666666667,9.707916666666668,22.063888888333334,86.60499999999999,7.532444444444444,2.0247916666666668,2.307963399896165,NA,NA
B,pulsed,2020-06-15,167,4,BASE,8.35880073392003,-10.0954192500237,-0.00181011035136918,12.6216871073168,0.586751976450718,0.00444052136794438,3.829061524,-4.84854384,-1.019482316,0.22832,27.1,22.580932786543208,104.31604938271605,9.013333333333334,22.321296296333333,87.93666666666667,7.631499999999999,1.5829166666666665,1.804291173208258,NA,7.714406729
B,pulsed,2020-06-16,168,4,BASE,NA,NA,NA,NA,NA,NA,3.932217119,-3.063891801,0.868325318,NA,NA,23.16393442893443,115.41229508196722,9.863032786885245,22.112280701473686,55.67473684210526,4.846105263157895,1.153125,1.3143921615830099,0.0036105796614092,NA
B,pulsed,2020-06-17,169,4,BASE,3.83578564957166,-8.61582668210414,-0.00159832853428664,6.15198833506633,0.658650783814245,0.00425454054680908,4.541127201,-4.738001729,-0.196874528,0.473505,NA,23.504004004324326,115.33333333333333,9.792252252252252,22.113095237499998,43.75,3.8085714285714287,1.0472916666666665,1.1937577951721392,NA,NA
B,pulsed,2020-06-18,170,4,BASE,NA,NA,NA,NA,NA,NA,0.216671627,-0.602240223,-0.385568596,NA,NA,24.07683215361702,114.5936170212766,9.62659574468085,21.732986110187497,50.892916666666665,4.446770833333334,0.826875,0.9425153548912314,NA,NA
B,pulsed,2020-06-19,171,4,BASE,1.47418416177424,-7.7365624508596,-7.7375146278337e-4,2.63287560378704,0.64591242921296,0.00531515034513139,NA,NA,NA,0.160687,29.8,24.702380952142857,108.27,8.991428571428571,21.908847734703706,46.614814814814814,4.077481481481481,0.36625,0.41747089793368225,NA,NA
B,pulsed,2020-06-20,172,4,BASE,NA,NA,NA,NA,NA,NA,8.076628808,-7.350511955,0.726116854,NA,NA,24.65858586127273,90.61454545454545,7.529636363636364,21.88888889,35.425,3.09375,0.25145833333333334,0.2866253548384269,NA,NA
B,pulsed,2020-06-21,173,5,BASE,0.962443510814622,-7.50328191532039,-3.4970952137605e-4,1.69296918602422,0.628389154217458,0.00599261120042683,5.273054861,-7.160508988,-1.887454127,NA,NA,25.099290781914892,89.47872340425532,7.374468085106383,21.46418396271062,26.48113553113553,2.3334065934065933,0.3770833333333333,0.42981929764503124,9.0410361500945e-4,NA
B,pulsed,2020-06-22,174,5,BASE,1.30329722119719,-8.52043280147116,-0.00161801765826288,2.26881507342303,0.663544784549917,0.00407167609937911,8.503774385,-9.60635582,-1.102581435,0.364065,29.2,24.76428571542857,67.61285714285715,5.607571428571428,21.494942632676633,19.134375,1.6841983695652174,0.41874999999999996,0.4773131426886811,NA,7.790779267
B,pulsed,2020-06-23,175,5,BASE,3.0442269818472,-7.45702773758179,-8.8147186599994e-4,5.55121607345898,1.17540447721608,0.00553785429679642,6.030239717,-8.694996318,-2.664756601,0.280205,24.4,23.07975797831683,50.894059405940595,4.356534653465347,22.06111111172727,38.30590909090909,3.331045454545454,0.45166666666666666,0.5148332802731646,NA,NA
B,pulsed,2020-06-24,176,5,PULSE1,2.62340428582925,-7.82803069345773,-0.00125104047984497,4.94589959150605,0.970531599012556,0.00513504364172225,10.39906173,-12.1887755,-1.789713768,0.38354,23.85,22.973118278870967,60.80161290322581,5.214516129032258,21.968749999875,33.56875,2.931,0.24041666666666667,0.27403948590185967,NA,NA
B,pulsed,2020-06-25,177,5,PULSE1,1.49823369401714,-7.35844252733636,-8.5905489177936e-4,2.77002383932655,1.03735273602453,0.00533547436294788,5.947747654,-7.671868318,-1.724120664,0.350015,24.85,23.662698413214287,70.11428571428571,5.9348214285714285,22.41135802491111,39.94488888888889,3.449622222222222,0.28291666666666665,0.32248320784638257,NA,NA
B,pulsed,2020-06-26,178,5,PULSE1,0.528178823856426,-7.19094316036809,-8.2372570410417e-4,0.972586263290751,1.05392993630907,0.0053714148181224,2.272980965,-3.018139366,-0.7451584,0.30683,27.6,25.13564213805195,81.48701298701299,6.7115584415584415,22.92860976907005,37.79094202898551,3.2326811594202898,0.10416666666666667,0.11873461260912464,NA,NA
B,pulsed,2020-06-27,179,5,PULSE1,0.683389007447421,-7.09854478045698,-4.2340303810974e-4,1.23454253974784,0.737455826814633,0.00573363233331832,0.899483714,-2.421340268,-1.521856555,NA,NA,25.87947269118644,75.79152542372881,6.157627118644068,21.660879629791665,40.56458333333333,3.5579166666666664,0.10416666666666667,0.11873461260912464,NA,NA
B,pulsed,2020-06-28,180,6,PULSE1,0.640242990624681,-7.14433129548043,-0.00154341717332127,1.07914565843483,1.22597492234763,0.00408426594345083,1.071248579,-3.154874072,-2.083625493,NA,NA,25.72222222,65.72115384615384,5.353461538461539,21.07445987625,24.047222222222224,2.136041666666667,0.5343749999999999,0.6091085626848094,7.6602655879914e-4,13.75220229
B,pulsed,2020-06-29,181,6,PULSE1,0.519918867307568,-6.90549065371838,-0.00106002859514085,0.896737667488689,1.0560864853306,0.0042716479928171,0.070157296,-1.877945929,-1.807788633,0.42055,28.65,26.307692307142858,72.37032967032967,5.834505494505494,22.800264550476193,37.16111111111111,3.188015873015873,0.3875,0.4416927589059437,NA,NA
B,pulsed,2020-06-30,182,6,PULSE1,0.661592032376436,-7.84803253192786,-0.00131990355666645,1.08095738923135,1.07179166410571,0.00389971618801341,NA,NA,NA,NA,NA,26.78233151114754,66.30983606557378,5.300491803278689,22.458333333166664,27.869166666666665,2.408666666666667,0.701875,0.8000338197602819,NA,NA
B,pulsed,2020-07-01,183,6,PULSE1,1.24907289919713,-5.70134678705847,-0.0020673997800716,2.1992468510857,3.56697207856337,0.00265650257001977,2.384347965,-4.433462422,-2.049114457,0.47403,28.75,26.17380952442857,57.75714285714286,4.668,22.132638888625003,24.0075,2.085875,0.23020833333333335,0.26240349386616546,NA,NA
B,pulsed,2020-07-02,184,6,PULSE1,0.77639430637242,-6.32088812559982,-0.00198231179609565,1.37454154977519,2.82330630299615,0.00285013396271383,7.061964734,-7.867415602,-0.805450868,NA,NA,26.427248676666668,57.96666666666667,4.662857142857143,23.002645502857142,29.13452380952381,2.491309523809524,0.17729166666666668,0.20208631066073016,NA,NA
B,pulsed,2020-07-03,185,6,PULSE1,0.510590400557419,-6.63291338709963,-0.00160818947602872,0.906410970133438,2.31147578199437,0.00360804133858028,4.268051687,-7.998373712,-3.730322025,0.43287,33.7,26.908369406103898,59.08051948051948,4.710909090909091,23.1445335705615,27.160828877005347,2.3186764705882354,0.17791666666666667,0.2027987183363849,NA,NA
B,pulsed,2020-07-04,186,6,PULSE1,0.719367753216899,-6.6019483058096,-0.00104331347752136,1.2726267566071,1.8532380490391,0.00439134211846631,3.629928108,-5.363896262,-1.733968154,NA,NA,27.057189543382353,55.201470588235296,4.390588235294118,23.69629629627778,42.31833333333333,3.572611111111111,0.14583333333333334,0.1662284576527745,NA,NA
B,pulsed,2020-07-05,187,7,PULSE1,0.903193475744672,-5.45531403982061,-9.4875390063002e-4,1.56994788695872,2.39222189138109,0.00439404241637918,14.88925262,-13.50776616,1.381486469,NA,NA,27.736590038103447,64.02758620689656,5.030344827586207,23.932484567916667,55.46805555555555,4.6554166666666665,0.13541666666666666,0.15435499639186204,NA,NA
B,pulsed,2020-07-06,188,7,PULSE1,0.946986167470961,-3.95720920951014,-0.00227914575696862,1.62407215170584,6.37119951778258,9.935242418234e-4,5.133329876,-8.457741085,-3.324411208,0.354615,30.6,27.59876543388889,65.13333333333334,5.12925925925926,22.480158729285712,35.83571428571429,3.102142857142857,0.178125,0.20303618756160316,NA,NA
B,pulsed,2020-07-07,189,7,PULSE1,1.06629670195694,-4.91983045115999,-0.00191440983054924,1.81497433170757,5.79427948515571,0.00205390586681236,5.136332833,-7.956648381,-2.820315549,NA,NA,28.132638891375,61.19875,4.77525,24.288888889,40.595,3.391,0.12583333333333332,0.14343141203182258,0.00471280425532515,11.98793453
B,pulsed,2020-07-08,190,7,PULSE1,1.80878460649516,-3.63060983988074,-0.00191317345933417,2.99674293091178,7.9787979005557,0.0017216039239495,4.910197216,-8.299609808,-3.389412592,0.5467,34.55,28.146090535925925,62.3962962962963,4.866851851851852,24.32095959627273,40.39545454545454,3.3674999999999997,0.3358333333333333,0.3828003910518179,NA,NA
B,pulsed,2020-07-09,191,7,PULSE1,2.15064687528122,-0.861247450672716,-0.00223061143512445,3.56123821479875,13.2857398765136,0.00123479463725475,2.734086799,-5.641614672,-2.907527874,NA,NA,28.010357816949153,62.061016949152545,4.853898305084746,25.131481483666665,38.156666666666666,3.1405,0.314375,0.3583410608543382,NA,NA
B,pulsed,2020-07-10,192,7,PULSE1,5.8534828589793,10.5769758772869,-0.00227278578097556,10.3339711161077,32.9563075566265,0.00272245687358577,6.388332066,-5.810986698,0.577345368,0.20601,35.75,26.10153256672414,56.11724137931034,4.538793103448276,24.666508837357952,37.15568181818182,3.0777840909090908,0.19854166666666667,0.22630817163299158,NA,NA
B,pulsed,2020-07-11,193,7,PULSE1,NA,NA,NA,NA,NA,NA,4.084239558,-6.127272311,-2.043032753,NA,NA,27.913043478695652,84.13478260869564,6.584782608695652,23.794729344871797,62.56205128205128,5.276794871794872,0.25104166666666666,0.2861504163879904,NA,NA
B,pulsed,2020-07-12,194,8,PULSE1,NA,NA,NA,NA,NA,NA,6.179349148,-8.871042194,-2.691693046,NA,NA,26.07183908172414,63.51379310344828,5.142586206896552,23.521848602997075,41.86169590643275,3.5493421052631575,0.25083333333333335,0.28591294716277216,NA,NA
B,pulsed,2020-07-13,195,8,PULSE1,3.35945263746823,5.83182940989196,-0.00189952768519269,5.53979759844377,23.5550644265951,0.00330937329425076,3.210045958,-1.673048406,1.536997552,0.39267,41.65,26.12539682742857,72.38285714285715,5.854,25.421296296190476,62.56666666666667,5.122797619047619,0.6083333333333333,0.693410137637288,NA,0
B,pulsed,2020-07-14,196,8,PULSE1,NA,NA,NA,NA,NA,NA,3.672453253,-4.313088949,-0.640635697,NA,NA,25.830484327435897,76.71538461538462,6.239230769230769,25.635185185333334,67.04166666666667,5.468833333333333,0.48104166666666665,0.5483164410289376,0.00353824098748713,NA
B,pulsed,2020-07-15,197,8,PULSE1,4.19199969078575,10.8222962422283,-0.00152560949877679,7.70145583728218,34.2164608994504,0.00402371769379896,3.906647615,-6.562064206,-2.655416591,0.2864,44.45,24.51641414090909,79.74090909090908,6.643636363636364,24.62566137642857,70.21011904761905,5.837976190476191,0.17729166666666668,0.20208631066073016,NA,NA
B,pulsed,2020-07-16,198,8,PULSE1,NA,NA,NA,NA,NA,NA,6.56246649,-6.606939372,-0.044472882,NA,NA,24.67301587257143,74.85428571428571,6.216714285714286,23.622790404488637,67.19318181818181,5.6899999999999995,0.052083333333333336,0.05936730630456232,NA,NA
B,pulsed,2020-07-17,199,8,PULSE1,1.34962210192912,0.221925405352457,-8.9514525556793e-4,2.36177984751891,12.9064587341354,0.00504220728727035,4.518874628,-5.131757816,-0.612883188,0.236695,35,26.124691358,86.92444444444445,7.027333333333333,24.404040402272727,76.44999999999999,6.3756818181818184,0.31375,0.3576286531786834,NA,NA
B,pulsed,2020-07-18,200,8,PULSE1,NA,NA,NA,NA,NA,NA,4.472105024,-7.022439744,-2.55033472,NA,NA,26.66540404159091,82.0340909090909,6.570568181818182,24.239197530277778,65.95,5.516111111111111,0.80625,0.9190059015946247,NA,NA
B,pulsed,2020-07-19,201,9,PULSE1,NA,NA,NA,NA,NA,NA,5.995848874,-8.149458573,-2.153609698,NA,NA,28.492592593166666,93.41833333333334,7.242333333333334,24.932407406833335,78.805,6.509166666666666,0.31395833333333334,0.3578661224039017,NA,NA
B,pulsed,2020-07-20,202,9,PULSE1,2.82324624700006,1.68306308079372,-0.0017333905809721,5.03545809846914,22.2130610136533,0.00342556690144016,3.243077704,-6.162261976,-2.919184273,0.42419,32.2,26.352201256037734,82.32075471698113,6.632641509433962,25.216479700600964,66.19158653846154,5.435360576923077,0.052083333333333336,0.05936730630456232,NA,0
B,pulsed,2020-07-21,203,9,PULSE1,NA,NA,NA,NA,NA,NA,2.955565059,-3.891731582,-0.936166524,NA,NA,25.44444444,76.28461538461538,6.245128205128205,25.23379629625,66.7125,5.480416666666667,0.178125,0.20303618756160316,NA,NA
B,pulsed,2020-07-22,204,9,PULSE1,5.04123597085767,21.9679578729112,-0.0020404061956071,8.75590746761227,61.9108840942896,0.00286836447284548,5.247061206,-8.099516917,-2.852455711,0.334,46.5,26.812989046056337,75.8169014084507,6.0529577464788735,25.03439153440476,67.02261904761905,5.527142857142858,0.21916666666666668,0.24981762492959825,8.4709271271415e-4,NA
B,pulsed,2020-07-23,205,9,PULSE1,NA,NA,NA,NA,NA,NA,2.693767059,-3.586490166,-0.892723107,NA,NA,25.19865319878788,77.06363636363636,6.337878787878788,24.89120370125,69.5625,5.753333333333334,0.4085416666666667,0.46567715065298687,NA,NA
B,pulsed,2020-07-24,206,9,PULSE1,1.74671676796911,36.7586997955673,-0.0019368443973327,2.97684011324989,75.3072383394806,0.00319046868207494,5.388592711,-6.840532323,-1.451939612,0.635875,45.15,25.59635416671875,73.996875,6.04203125,24.98749999875,64.38833333333334,5.314916666666667,0.5666666666666667,0.6459162925936381,NA,NA
B,pulsed,2020-07-25,207,9,PULSE1,NA,NA,NA,NA,NA,NA,4.746394749,-4.869769424,-0.123374674,NA,NA,26.915555554,56.632,4.516,24.728703704666664,50.346666666666664,4.168666666666667,0.4825,0.5499787256054653,NA,NA
B,pulsed,2020-07-26,208,10,PULSE1,NA,NA,NA,NA,NA,NA,3.477955811,-7.869509356,-4.391553545,NA,NA,27.35130718764706,75.90588235294118,6.004411764705883,24.504068462424243,59.59924242424242,4.960328282828283,0.1775,0.2023237798859484,NA,NA
B,pulsed,2020-07-27,209,10,PULSE1,3.77724592129983,38.8986798740679,-0.00189667447222558,6.64751800747628,83.8997601104069,0.00305618306323772,7.566047991,-10.98493662,-3.418888628,0.412085,47.5,26.275720166666666,77.99259259259259,6.290740740740741,25.70254629716667,66.66458333333333,5.430541666666667,0.20875,0.2379441636686858,NA,0
B,pulsed,2020-07-28,210,10,PULSE1,NA,NA,NA,NA,NA,NA,3.879907616,-2.305065317,1.5748423,0.4098,58.15,25.79738562,79.21176470588236,6.443529411764706,25.275793650714284,72.35892857142858,5.939642857142857,0.5345833333333333,0.6093460319100277,0.00325058028316074,NA
B,pulsed,2020-07-29,211,10,PULSE2,0.995170460003151,45.7350322947282,-0.00171554355378816,1.77741054386912,94.9713390542405,0.00332482543954402,1.402444752,-3.44923502,-2.046790268,0.32086,46.05,26.407407405666667,84.42333333333333,6.793333333333333,25.887345678888888,75.36333333333333,6.117222222222223,0.05229166666666667,0.05960477552978057,NA,NA
B,pulsed,2020-07-30,212,10,PULSE2,NA,NA,NA,NA,NA,NA,7.816664019,-8.619831653,-0.803167633,0.252485,42.45,25.863143630487805,82.06585365853658,6.6692682926829265,25.54337232,73.11798245614034,5.974078947368421,1.0170833333333333,1.159324757515493,NA,NA
B,pulsed,2020-07-31,213,10,PULSE2,2.20524062820097,42.7864981712259,-0.00171416167042289,3.90636370323494,88.8579610300964,0.00345070494321938,8.771564292,-11.62871744,-2.857153145,0.28925,33.85,25.3877314825,79.07708333333333,6.4816666666666665,25.144444444999998,74.74000000000001,6.1525,0.28270833333333334,0.3222457386211643,NA,NA
B,pulsed,2020-08-01,214,10,PULSE2,NA,NA,NA,NA,NA,NA,5.032592149,-2.90899064,2.123601509,NA,NA,25.256790123555554,63,5.174222222222222,24.36816578355159,59.644642857142856,4.98202380952381,0.052083333333333336,0.05936730630456232,NA,NA
B,pulsed,2020-08-02,215,11,PULSE2,NA,NA,NA,NA,NA,NA,1.354285696,-2.439529772,-1.085244076,NA,NA,25.642857143265307,70.23877551020408,5.73,24.289437982901163,60.711860465116274,5.078511627906977,0.8179166666666666,0.9323041782068467,NA,NA
B,pulsed,2020-08-03,216,11,PULSE2,3.16310706958541,34.9630350207962,-0.00209483751615957,5.33461670992248,72.5476163762815,0.00288562825684586,5.409287652,-7.63867312,-2.229385468,0.71762,51.5,23.868253967714285,93.36857142857143,7.871428571428572,23.606746031785715,90.01928571428572,7.625714285714286,0.691875,0.7886352969498058,0.00167031729881469,1.319781257
B,pulsed,2020-08-04,217,11,PULSE2,NA,NA,NA,NA,NA,NA,5.936229506,-7.133886018,-1.197656512,NA,NA,22.08831908948718,94.3,8.222820512820514,21.88257575818182,91.1390909090909,7.978136363636363,0.14604166666666668,0.16646592687799275,NA,NA
B,pulsed,2020-08-05,218,11,PULSE2,1.88318906202055,19.7445830117915,-0.00193626664036881,3.60147375323093,60.5354590938837,0.0032761084677329,4.15656309,-3.466471202,0.690091888,0.34832,41.7,21.7654321,90.87460317460318,7.975079365079365,21.66666667,87.94269230769231,7.733653846153846,0.3254166666666667,0.3709269297909054,NA,NA
B,pulsed,2020-08-06,219,11,PULSE2,NA,NA,NA,NA,NA,NA,4.931203913,-7.405140123,-2.473936209,NA,NA,21.861904760857144,87.92857142857143,7.701428571428571,21.72222222,85.60844155844157,7.516136363636363,0.65,0.7409039826809378,NA,NA
