pond_id,treatment,date,doy,period,period2,week,ch4_flux,co2_flux,n2o_flux,ch4_lake,n2o_lake,co2_lake,GPP,R,NEP,tp,srp,tn,nox,nhx,bottom_do,bottom_do_sat,temp,chla,surface_do,surface_do_sat,wind_speed,wind_U10,DEA,methanogenesis,alkalinity,ph,doc_ppb,np_ratio,doc_ppm
B,pulsed,2020-06-27,178,PULSE1,PULSE1,5,0.5281788238564264,-7.190943160368087,-8.23725704104178e-4,0.9725862632907509,0.0053714148181223985,1.0539299363090735,2.3025972932052383,-2.959080675960969,-0.6564833827557308,27.6,0,0.30683,0.0947515,NA,3.2326811594202898,37.79094202898551,25.13564213805195,1.9866233766233765,6.7115584415584415,81.48701298701299,0.10416666666666667,0.11873461260912464,NA,NA,150.43,NA,15629.775,24.590699784383926,15.629775
B,pulsed,2020-06-28,179,PULSE1,PULSE1,5,0.6833890074474206,-7.098544780456979,-4.234030381097445e-4,1.234542539747843,0.005733632333318323,0.7374558268146334,0.9458537220791772,-2.354019529351447,-1.40816580727227,NA,NA,NA,NA,NA,3.5579166666666664,40.56458333333333,25.87947269118644,2.462881355932203,6.157627118644068,75.79152542372881,0.10416666666666667,0.11873461260912464,NA,NA,117.09,NA,NA,NA,NA
B,pulsed,2020-06-29,180,PULSE1,PULSE1,6,0.6402429906246813,-7.144331295480433,-0.001543417173321271,1.0791456584348342,0.004084265943450831,1.2259749223476315,1.0630011552446532,-3.3834834969781746,-2.3204823417335216,NA,NA,NA,NA,NA,2.136041666666667,24.047222222222224,25.72222222,2.584807692307692,5.353461538461539,65.72115384615384,0.5343749999999999,0.6091085626848094,2.510293573701636e-4,7.660265587991397e-4,117.94,NA,NA,NA,NA
B,pulsed,2020-06-30,181,PULSE1,PULSE1,6,0.5199188673075683,-6.905490653718378,-0.0010600285951408508,0.8967376674886892,0.004271647992817101,1.056086485330605,0.13548505096692687,-1.7899085216556812,-1.6544234706887542,28.65,0,0.42055,0.14873,NA,3.188015873015873,37.16111111111111,26.307692307142858,2.257032967032967,5.834505494505494,72.37032967032967,0.3875,0.4416927589059437,NA,NA,118.76,NA,24129.775,32.4694670899224,24.129775000000002
B,pulsed,2020-07-01,182,PULSE1,PULSE1,6,0.661592032376436,-7.848032531927857,-0.0013199035566664472,1.080957389231348,0.0038997161880134066,1.0717916641057053,NA,NA,NA,NA,NA,NA,NA,NA,2.408666666666667,27.869166666666665,26.78233151114754,1.717377049180328,5.300491803278689,66.30983606557378,0.701875,0.8000338197602819,NA,NA,119.11,NA,NA,NA,NA
B,pulsed,2020-07-02,183,PULSE1,PULSE1,6,1.2490728991971303,-5.701346787058467,-0.002067399780071604,2.1992468510857015,0.0026565025700197734,3.5669720785633703,2.4450052616595164,-4.350054491729529,-1.9050492300700128,28.75,0,0.47403,0,0.06175,2.085875,24.0075,26.17380952442857,2.1534285714285715,4.668,57.75714285714286,0.23020833333333335,0.26240349386616546,NA,NA,128.94,NA,22429.775,36.471206342404116,22.429775000000003
B,pulsed,2020-07-03,184,PULSE1,PULSE1,6,0.77639430637242,-6.32088812559982,-0.0019823117960956474,1.374541549775192,0.002850133962713829,2.823306302996149,7.124261168649772,-7.8194794854158545,-0.6952183167660824,NA,NA,NA,NA,NA,2.491309523809524,29.13452380952381,26.427248676666668,2.4171428571428573,4.662857142857143,57.96666666666667,0.17729166666666668,0.20208631066073016,NA,NA,122.46,NA,NA,NA,NA
B,pulsed,2020-07-04,185,PULSE1,PULSE1,6,0.5105904005574189,-6.632913387099634,-0.0016081894760287226,0.9064109701334383,0.0036080413385802756,2.3114757819943734,4.343321410308041,-7.87659622357142,-3.533274813263379,33.7,0,0.43287,0.15227,NA,2.3186764705882354,27.160828877005347,26.908369406103898,3.2215584415584417,4.710909090909091,59.08051948051948,0.17791666666666667,0.2027987183363849,NA,NA,123.43,NA,14829.775,28.41251885992882,14.829775
B,pulsed,2020-07-05,186,PULSE1,PULSE1,6,0.7193677532168987,-6.6019483058096,-0.0010433134775213566,1.2726267566071015,0.004391342118466313,1.853238049039102,3.6971448902940747,-5.265994543125973,-1.568849652831898,NA,NA,NA,NA,NA,3.572611111111111,42.31833333333333,27.057189543382353,2.1683823529411765,4.390588235294118,55.201470588235296,0.14583333333333334,0.1662284576527745,NA,NA,122.48,NA,NA,NA,NA
B,pulsed,2020-07-06,187,PULSE1,PULSE1,7,0.9031934757446718,-5.455314039820606,-9.487539006300218e-4,1.56994788695872,0.004394042416379178,2.392221891381088,14.951477470716595,-13.488084800733539,1.4633926699830564,NA,NA,NA,NA,NA,4.6554166666666665,55.46805555555555,27.736590038103447,2.8117241379310345,5.030344827586207,64.02758620689656,0.13541666666666666,0.15435499639186204,NA,NA,121.19,NA,NA,NA,NA
B,pulsed,2020-07-07,188,PULSE1,PULSE1,7,0.9469861674709606,-3.9572092095101428,-0.0022791457569686173,1.6240721517058423,9.935242418233998e-4,6.371199517782583,5.181083543301977,-8.312900016433609,-3.1318164731316323,30.6,0,0.354615,0.0998,NA,3.102142857142857,35.83571428571429,27.59876543388889,4.078518518518519,5.12925925925926,65.13333333333334,0.178125,0.20303618756160316,NA,NA,124.15,NA,17829.775,25.634085310433008,17.829775
B,pulsed,2020-07-08,189,PULSE1,PULSE1,7,1.0662967019569403,-4.91983045115999,-0.0019144098305492372,1.8149743317075708,0.002053905866812363,5.794279485155709,5.181843807714165,-7.839814419152775,-2.6579706114386106,NA,NA,NA,NA,NA,3.391,40.595,28.132638891375,3.1745,4.77525,61.19875,0.12583333333333332,0.14343141203182258,1.4733798043380515e-4,0.004712804255325148,123.71,NA,NA,NA,NA
B,pulsed,2020-07-09,190,PULSE1,PULSE1,7,1.80878460649516,-3.630609839880742,-0.0019131734593341707,2.9967429309117812,0.0017216039239494974,7.978797900555698,4.97943783154744,-8.201402120377102,-3.2219642888296622,34.55,0,0.5467,0.16694,0.0065,3.3674999999999997,40.39545454545454,28.146090535925925,2.9744444444444444,4.866851851851852,62.3962962962963,0.3358333333333333,0.3828003910518179,NA,NA,123.97,NA,14329.775,35.00121916038456,14.329775
B,pulsed,2020-07-10,191,PULSE1,PULSE1,7,2.1506468752812236,-0.8612474506727157,-0.00223061143512445,3.5612382147987494,0.0012347946372547537,13.285739876513624,2.761337237771451,-5.587744941358855,-2.8264077035874036,NA,NA,NA,NA,NA,3.1405,38.156666666666666,28.010357816949153,3.711864406779661,4.853898305084746,62.061016949152545,0.314375,0.3583410608543382,NA,NA,126.1,NA,NA,NA,NA
B,pulsed,2020-07-11,192,PULSE1,PULSE1,7,5.8534828589793,10.576975877286888,-0.00227278578097556,10.333971116107664,0.0027224568735857726,32.956307556626534,6.4461017168654315,-5.780333323610639,0.6657683932547922,35.75,0.05,0.20601,0.17808,NA,3.0777840909090908,37.15568181818182,26.10153256672414,4.441206896551724,4.538793103448276,56.11724137931034,0.19854166666666667,0.22630817163299158,NA,NA,125.59,NA,18529.775,12.746601416582132,18.529775
B,pulsed,2020-07-12,193,PULSE1,PULSE1,NA,NA,NA,NA,NA,NA,NA,4.142474266009337,-6.043029781867038,-1.9005555158577012,NA,NA,NA,NA,NA,5.276794871794872,62.56205128205128,27.913043478695652,4.431304347826087,6.584782608695652,84.13478260869564,0.25104166666666666,0.2861504163879904,NA,NA,NA,NA,NA,NA,NA
B,pulsed,2020-07-13,194,PULSE1,PULSE1,NA,NA,NA,NA,NA,NA,NA,6.259911804891125,-8.838254352580815,-2.57834254768969,NA,NA,NA,NA,NA,3.5493421052631575,41.86169590643275,26.07183908172414,6.1915517241379305,5.142586206896552,63.51379310344828,0.25083333333333335,0.28591294716277216,NA,NA,NA,NA,NA,NA,NA
B,pulsed,2020-07-14,195,PULSE1,PULSE1,8,3.359452637468227,5.831829409891961,-0.0018995276851926936,5.53979759844377,0.0033093732942507566,23.555064426595077,3.270775900870669,-1.629179093489829,1.6415968073808402,41.65,0,0.39267,0.222985,NA,5.122797619047619,62.56666666666667,26.12539682742857,4.654857142857143,5.854,72.38285714285715,0.6083333333333333,0.693410137637288,NA,NA,132.18,NA,18929.775,20.854263968282833,18.929775000000003
B,pulsed,2020-07-15,196,PULSE1,PULSE1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.468833333333333,67.04166666666667,25.830484327435897,7.013846153846154,6.239230769230769,76.71538461538462,0.48104166666666665,0.5483164410289376,2.84596791418392e-4,0.0035382409874871318,NA,NA,NA,NA,NA
B,pulsed,2020-07-16,197,PULSE1,PULSE1,8,4.191999690785754,10.82229624222833,-0.0015256094987767894,7.701455837282178,0.004023717693798958,34.21646089945042,4.012522435944254,-6.310087710285965,-2.2975652743417116,44.45,0.4,0.2864,0.1137315,0,5.837976190476191,70.21011904761905,24.51641414090909,5.3568181818181815,6.643636363636364,79.74090909090908,0.17729166666666668,0.20208631066073016,NA,NA,123.34,NA,12629.775,14.2522488952862,12.629775
B,pulsed,2020-07-17,198,PULSE1,PULSE1,NA,NA,NA,NA,NA,NA,NA,6.61669829031756,-6.577059284209653,0.03963900610790638,NA,NA,NA,NA,NA,5.6899999999999995,67.19318181818181,24.67301587257143,7.448,6.216714285714286,74.85428571428571,0.052083333333333336,0.05936730630456232,NA,NA,NA,NA,NA,NA,NA
B,pulsed,2020-07-18,199,PULSE1,PULSE1,8,1.3496221019291221,0.22192540535245656,-8.951452555679367e-4,2.361779847518914,0.005042207287270349,12.906458734135436,4.549567818534495,-5.056586881339166,-0.5070190628046713,35,0,0.236695,0.159885,NA,6.3756818181818184,76.44999999999999,26.124691358,3.9264444444444444,7.027333333333333,86.92444444444445,0.31375,0.3576286531786834,NA,NA,126.88,NA,32229.775,14.95902160049792,32.229775000000004
B,pulsed,2020-07-19,200,PULSE1,PULSE1,NA,NA,NA,NA,NA,NA,NA,4.496462392470923,-6.939980019411609,-2.443517626940686,NA,NA,NA,NA,NA,5.516111111111111,65.95,26.66540404159091,4.588181818181818,6.570568181818182,82.0340909090909,0.80625,0.9190059015946247,NA,NA,NA,NA,NA,NA,NA
B,pulsed,2020-07-20,201,PULSE1,PULSE1,NA,NA,NA,NA,NA,NA,NA,6.0155626655409815,-8.05078754628296,-2.0352248807419784,NA,NA,NA,NA,NA,6.509166666666666,78.805,28.492592593166666,3.8135,7.242333333333334,93.41833333333334,0.31395833333333334,0.3578661224039017,NA,NA,NA,NA,NA,NA,NA
B,pulsed,2020-07-21,202,PULSE1,PULSE1,9,2.8232462470000645,1.683063080793715,-0.001733390580972099,5.035458098469141,0.0034255669014401626,22.21306101365333,3.2749712771184214,-6.124738480486729,-2.849767203368308,32.2,2.3,0.42419,0.150745,NA,5.435360576923077,66.19158653846154,26.352201256037734,2.3956603773584906,6.632641509433962,82.32075471698113,0.052083333333333336,0.05936730630456232,NA,NA,130.2,7.31,21129.775,29.139809223919677,21.129775000000002
B,pulsed,2020-07-22,203,PULSE1,PULSE1,NA,NA,NA,NA,NA,NA,NA,3.0055868220312547,-3.8233830060971563,-0.8177961840659016,NA,NA,NA,NA,NA,5.480416666666667,66.7125,25.44444444,3.1933333333333334,6.245128205128205,76.28461538461538,0.178125,0.20303618756160316,NA,NA,NA,NA,NA,NA,NA
B,pulsed,2020-07-23,204,PULSE1,PULSE1,9,5.041235970857668,21.967957872911192,-0.002040406195607095,8.755907467612275,0.00286836447284548,61.910884094289635,5.317862645165043,-8.036152216237038,-2.7182895710719954,46.5,0,0.334,0.1080595,0.02385,5.527142857142858,67.02261904761905,26.812989046056337,5.100422535211267,6.0529577464788735,75.8169014084507,0.21916666666666668,0.24981762492959825,3.3695866949348425e-4,8.470927127141555e-4,131.93,6.77,21129.775,15.888235325740943,21.129775000000002
B,pulsed,2020-07-24,205,PULSE1,PULSE1,NA,NA,NA,NA,NA,NA,NA,2.741097984277472,-3.4873037277850756,-0.7462057435076037,NA,NA,NA,NA,NA,5.753333333333334,69.5625,25.19865319878788,2.791818181818182,6.337878787878788,77.06363636363636,0.4085416666666667,0.46567715065298687,NA,NA,NA,NA,NA,NA,NA
B,pulsed,2020-07-25,206,PULSE1,PULSE1,9,1.7467167679691102,36.75869979556728,-0.0019368443973326965,2.97684011324989,0.0031904686820749388,75.30723833948059,5.4403113667706275,-6.767453742176654,-1.3271423754060265,45.15,0,0.635875,0.273235,NA,5.314916666666667,64.38833333333334,25.59635416671875,4.30578125,6.04203125,73.996875,0.5666666666666667,0.6459162925936381,NA,NA,138.14,6.81,25129.775,31.152732485569178,25.129775000000002
B,pulsed,2020-07-26,207,PULSE1,PULSE1,NA,NA,NA,NA,NA,NA,NA,4.7662685235678275,-4.76604416818919,2.243553786378527e-4,NA,NA,NA,NA,NA,4.168666666666667,50.346666666666664,26.915555554,3.9352,4.516,56.632,0.4825,0.5499787256054653,NA,NA,NA,NA,NA,NA,NA
B,pulsed,2020-07-27,208,PULSE1,PULSE1,NA,NA,NA,NA,NA,NA,NA,3.504825931434338,-7.753253988093536,-4.248428056659198,NA,NA,NA,NA,NA,4.960328282828283,59.59924242424242,27.35130718764706,4.767941176470588,6.004411764705883,75.90588235294118,0.1775,0.2023237798859484,NA,NA,NA,NA,NA,NA,NA
B,pulsed,2020-07-28,209,PULSE1,PULSE1,10,3.777245921299825,38.89867987406794,-0.0018966744722255793,6.647518007476279,0.0030561830632377233,83.89976011040693,6.800405760641519,-9.734908195726769,-2.9345024350852498,47.5,0,0.412085,0.222305,NA,5.430541666666667,66.66458333333333,26.275720166666666,4.478148148148148,6.290740740740741,77.99259259259259,0.20875,0.2379441636686858,NA,NA,138.42,6.59,26929.775,19.190016427398042,26.929775000000003
B,pulsed,2020-07-29,210,PULSE1,PULSE1,NA,NA,NA,NA,NA,NA,NA,3.9856936608150475,-2.3213021594666294,1.664391501348418,58.15,0,0.4098,0.0856635,NA,5.939642857142857,72.35892857142858,25.79738562,3.28,6.443529411764706,79.21176470588236,0.5345833333333333,0.6093460319100277,2.526604294102282e-4,0.0032505802831607404,NA,NA,24629.775,15.58850206191512,24.629775000000002
B,pulsed,2020-07-30,211,PULSE2,PULSE2,10,0.9951704600031506,45.735032294728235,-0.0017155435537881615,1.7774105438691241,0.0033248254395440175,94.97133905424047,1.4348442495728568,-3.360190846516371,-1.9253465969435142,46.05,0,0.32086,0.1899,0.01645,6.117222222222223,75.36333333333333,26.407407405666667,4.849666666666667,6.793333333333333,84.42333333333333,0.05229166666666667,0.05960477552978057,NA,NA,139.85,6.98,18329.775,15.4123227276848,18.329775
B,pulsed,2020-07-31,212,PULSE2,PULSE2,NA,NA,NA,NA,NA,NA,NA,7.908882713878832,-8.618334041121187,-0.7094513272423555,42.45,0,0.252485,0.202525,NA,5.974078947368421,73.11798245614034,25.863143630487805,5.383658536585366,6.6692682926829265,82.06585365853658,1.0170833333333333,1.159324757515493,NA,NA,NA,NA,18229.775,13.156489915872577,18.229775
B,pulsed,2020-08-01,213,PULSE2,PULSE2,10,2.205240628200971,42.78649817122586,-0.0017141616704228944,3.9063637032349363,0.0034507049432193765,88.85796103009639,8.850271762174357,-11.5840978568695,-2.733826094695143,33.85,0,0.28925,0.13374,NA,6.1525,74.74000000000001,25.3877314825,4.70125,6.4816666666666665,79.07708333333333,0.28270833333333334,0.3222457386211643,NA,NA,143.67,6.89,16229.775,18.901524970204175,16.229775
B,pulsed,2020-08-02,214,PULSE2,PULSE2,NA,NA,NA,NA,NA,NA,NA,5.131709073673127,-3.48615042930625,1.645558644366877,NA,NA,NA,NA,NA,4.98202380952381,59.644642857142856,25.256790123555554,5.5104444444444445,5.174222222222222,63,0.052083333333333336,0.05936730630456232,NA,NA,NA,NA,NA,NA,NA
B,pulsed,2020-08-03,215,PULSE2,PULSE2,NA,NA,NA,NA,NA,NA,NA,1.4112376192123037,-2.352559172811247,-0.9413215535989432,NA,NA,NA,NA,NA,5.078511627906977,60.711860465116274,25.642857143265307,5.8244897959183675,5.73,70.23877551020408,0.8179166666666666,0.9323041782068467,NA,NA,NA,NA,NA,NA,NA
B,pulsed,2020-08-04,216,PULSE2,PULSE2,11,3.163107069585407,34.963035020796184,-0.0020948375161595704,5.334616709922477,0.0028856282568458617,72.54761637628154,5.412763436305156,-7.623789766102332,-2.2110263297971757,51.5,0,0.71762,0.0131745,NA,7.625714285714286,90.01928571428572,23.868253967714285,8.659142857142857,7.871428571428572,93.36857142857143,0.691875,0.7886352969498058,2.0878691810049377e-4,0.001670317298814695,152.2,6.97,21429.775,30.822613086582585,21.429775000000003
B,pulsed,2020-08-05,217,PULSE2,PULSE2,NA,NA,NA,NA,NA,NA,NA,5.9145680938596055,-7.004844561745796,-1.0902764678861905,NA,NA,NA,NA,NA,7.978136363636363,91.1390909090909,22.08831908948718,7.755128205128205,8.222820512820514,94.3,0.14604166666666668,0.16646592687799275,NA,NA,NA,NA,NA,NA,NA
B,pulsed,2020-08-06,218,PULSE2,PULSE2,11,1.8831890620205531,19.744583011791544,-0.001936266640368811,3.6014737532309318,0.003276108467732898,60.535459093883716,4.134372940405844,-3.359098890648956,0.775274049756888,41.7,0,0.34832,0.21084,0.00895,7.733653846153846,87.94269230769231,21.7654321,7.7588888888888885,7.975079365079365,90.87460317460318,0.3254166666666667,0.3709269297909054,NA,NA,148.77,7.15,26629.775,18.476704216228477,26.629775000000002
B,pulsed,2020-08-07,219,PULSE2,PULSE2,NA,NA,NA,NA,NA,NA,NA,4.90906588453059,-7.330346636612484,-2.421280752081894,NA,NA,NA,NA,NA,7.516136363636363,85.60844155844157,21.861904760857144,6.040285714285714,7.701428571428571,87.92857142857143,0.65,0.7409039826809378,NA,NA,NA,NA,NA,NA,NA
B,pulsed,2020-08-08,220,PULSE2,PULSE2,11,3.157881756204385,21.949284074810517,-0.001633133688858393,5.434490231005859,0.003987254307647422,53.381469414631844,4.811814669925703,-2.0501048738532788,2.7617097960724246,52.15,0,0.29574,0.12886,NA,6.995,79.64166666666667,22.33641975277778,7.688888888888889,7.030555555555556,81.04444444444445,0.859375,0.9795605540252783,NA,NA,148.02,7.11,24429.775,12.544053729075507,24.429775000000003
B,pulsed,2020-08-09,221,PULSE2,PULSE2,NA,NA,NA,NA,NA,NA,NA,4.3391284866592335,-5.682895715527032,-1.3437672288677982,NA,NA,NA,NA,NA,6.851268817204302,78.94516129032257,24.167848699148937,5.483404255319149,6.647446808510638,79.34042553191489,0.7541666666666667,0.8596385952900625,NA,NA,NA,NA,NA,NA,NA
B,pulsed,2020-08-09,221,PULSE2,PULSE2,NA,NA,NA,NA,NA,NA,NA,4.3391284866592335,-5.682895715527032,-1.3437672288677982,NA,NA,NA,NA,NA,6.851268817204302,78.94516129032257,24.167848699148937,5.483404255319149,6.647446808510638,79.34042553191489,0.7541666666666667,0.8596385952900625,NA,NA,NA,NA,NA,NA,NA
B,pulsed,2020-08-10,222,PULSE2,PULSE2,12,1.2414833797898517,4.339750355111368,-8.877333986324409e-4,2.173413754350879,0.0048411989400340225,23.375768865877106,3.4015745396904324,-5.612629836743342,-2.21105529705291,80.95,0,0.884725,0.1162675,NA,6.336519933554817,73.6532392026578,24.722222222857145,6.7821428571428575,6.233214285714286,75.13571428571429,0.5135416666666667,0.5853616401629845,1.8725575627427557e-4,7.619652884438373e-4,155.16,8.06,24029.775,24.17539596902524,24.029775
B,pulsed,2020-08-11,223,PULSE2,PULSE2,NA,NA,NA,NA,NA,NA,NA,2.6641578764810463,-6.058623697603125,-3.394465821122079,NA,NA,NA,NA,NA,7.326363636363636,86.775,25.262626263636363,7.1871212121212125,7.30469696969697,88.93636363636364,0.8497916666666667,0.9686369696652389,NA,NA,NA,NA,NA,NA,NA
B,pulsed,2020-08-12,224,PULSE2,PULSE2,12,2.013548653091351,15.560892680422636,-7.813746191938941e-4,3.8442950883560645,0.005263061556875569,49.22413884277321,8.132865519221024,-5.371046853669293,2.761818665551731,53.95,0,0.58458,0.23232,0.02325,5.740982142857143,65.69553571428571,22.25828460122807,11.274912280701754,5.838070175438596,67.17543859649123,0.2725,0.3106097465854701,NA,NA,141.8,7.06,32529.775,23.96815770937585,32.529775
B,pulsed,2020-08-13,225,PULSE2,PULSE2,NA,NA,NA,NA,NA,NA,NA,5.554779655372415,-7.706168227919412,-2.1513885725469972,NA,NA,NA,NA,NA,7.218,83.61666666666667,22.9691358,7.305555555555555,7.401111111111111,86.31481481481481,0.471875,0.5378677951193347,NA,NA,NA,NA,NA,NA,NA
B,pulsed,2020-08-14,226,PULSE2,PULSE2,12,1.322961012138931,26.07997953562362,-8.746748455690873e-4,2.3022647538903,0.004923323735190014,59.087196349830634,7.277548764811559,-7.8930149118573745,-0.6154661470458151,40.9,0,0.469405,0.251805,NA,7.00225,81.83625,24.437908495490195,7.034509803921568,7.283137254901961,87.33529411764705,0.6083333333333334,0.693410137637288,NA,NA,145.01,7.36,15529.775,25.386717661976295,15.529774999999999
B,pulsed,2020-08-15,227,PULSE2,PULSE2,NA,NA,NA,NA,NA,NA,NA,5.85967795946947,-8.307345700723378,-2.447667741253908,NA,NA,NA,NA,NA,7.17,84.625,24.631720432580646,5.5532258064516125,7.524193548387097,90.52741935483871,0.5345833333333333,0.6093460319100277,NA,NA,NA,NA,NA,NA,NA
B,pulsed,2020-08-16,228,PULSE2,PULSE2,NA,NA,NA,NA,NA,NA,NA,8.60443568137109,-12.229624683949556,-3.625189002578466,NA,NA,NA,NA,NA,7.449761904761905,88.85952380952381,24.678104575,3.5158823529411762,7.6376470588235295,91.98823529411764,0.64,0.7295054598704619,NA,NA,NA,NA,NA,NA,NA
B,pulsed,2020-08-17,229,PULSE2,PULSE2,13,5.055201533672947,30.229370136110997,-0.0015667447723412531,9.499947488092019,0.003638112569307966,74.79268939448565,3.7992773769761685,-4.447168298106833,-0.6478909211306645,36,0,0.469455,0.12402,NA,5.598914473684211,66.00328947368422,24.063829788297873,6.222765957446809,6.0587234042553195,72.1063829787234,0.03125,0.035620383782737394,2.0156678491092114e-4,8.52756049241828e-4,143.53,7.3,20529.775,28.845204211603935,20.529775
B,pulsed,2020-08-18,230,PULSE2,PULSE2,NA,NA,NA,NA,NA,NA,NA,7.210017221531416,-10.271178249827562,-3.061161028296146,NA,NA,NA,NA,NA,5.176,61.01166666666667,23.748971193333333,3.680740740740741,5.383518518518518,63.70740740740741,0.94375,1.0757355902386692,NA,NA,NA,NA,NA,NA,NA
B,pulsed,2020-08-19,231,PULSE2,PULSE2,13,2.9523459774873193,65.92963427274529,-0.001861677658161757,5.497472111857466,0.003305594664944765,136.3330361701403,6.630998388346729,-9.775252515816385,-3.1442541274696563,31,0,0.4367,0.2216,0.0064,6.2535,72.57,22.91319444234375,3.46984375,6.6167187499999995,77.0875,0.3145833333333333,0.3585785300795564,NA,NA,150.78,6.9,21829.775,31.160444760858095,21.829775
B,pulsed,2020-08-20,232,PULSE2,PULSE2,NA,NA,NA,NA,NA,NA,NA,8.680474657114068,-10.452918346411002,-1.7724436892969333,NA,NA,NA,NA,NA,6.996538461538462,81.08076923076923,24.0625,17.30482142857143,7.218214285714286,85.96428571428571,0.36770833333333336,0.41913318251021003,NA,NA,NA,NA,17342.955555555556,NA,17.342955555555555
B,pulsed,2020-08-21,233,PULSE2,PULSE2,13,1.063823834976017,74.8383869110862,-0.001834554544754984,1.9066590880857646,0.0035366414477243607,148.59765674342611,4.284184972017303,-3.3882251489197293,0.8959598230975736,32.4,0,0.42865,0.137365,NA,6.481299019607843,74.82990196078431,22.801851851333332,5.080666666666667,6.807333333333333,79.14333333333333,0.5452083333333333,0.6214569623961584,NA,NA,156.01,6.98,NA,29.26442313203378,NA
B,pulsed,2020-08-22,234,PULSE2,PULSE2,NA,NA,NA,NA,NA,NA,NA,5.7792859770868645,-3.6973137655422494,2.081972211544615,NA,NA,NA,NA,NA,6.119625,70.82,23.172576831914892,3.2436170212765956,6.292127659574468,73.70212765957447,0.46166666666666667,0.5262318030836405,NA,NA,NA,NA,NA,NA,NA
B,pulsed,2020-08-23,235,PULSE2,PULSE2,NA,NA,NA,NA,NA,NA,NA,2.8990120347177397,-6.609707728899843,-3.710695694182103,NA,NA,NA,NA,NA,6.226071428571428,72.81071428571428,23.672413793793105,5.125862068965517,6.381379310344827,75.41724137931034,0.5447916666666667,0.6209820239457219,NA,NA,NA,NA,22642.955555555556,NA,22.642955555555556
B,pulsed,2020-08-24,236,PULSE2,PULSE2,14,1.3462595159703716,48.94298068757343,-0.0013006819902388518,2.58541855474155,0.0040104449353894015,113.19853724339063,7.972904179667383,-6.998987879190507,0.9739163004768763,36.1,0,0.504275,0.033242,NA,4.518421052631579,52.57836257309942,23.2777777775,3.2657142857142856,4.830178571428571,56.676785714285714,0.020833333333333332,0.02374692252182493,1.9656703031568635e-4,6.618385505153358e-4,164.42,7.27,NA,30.898854969005974,NA
B,pulsed,2020-08-25,237,PULSE2,PULSE2,NA,NA,NA,NA,NA,NA,NA,6.807629777614306,-8.665554079580364,-1.857924301966058,NA,NA,NA,NA,NA,6.395314685314686,75.36503496503497,24.29774305453125,4.2035937500000005,6.7428125,80.6265625,0.19895833333333335,0.22678311008342808,NA,NA,NA,NA,23842.955555555556,NA,23.842955555555555
B,pulsed,2020-08-26,238,PULSE2,PULSE2,14,0.8204387640266626,55.45329187124092,-0.0017130734389201945,1.4128476400560193,0.003417242796673412,114.9611283559229,7.448139524563663,-9.336166870619703,-1.88802734605604,27.85,0,0.565085,0.090522,0.008,6.3101666666666665,75.09,24.70604781936709,4.058481012658228,6.760759493670886,81.46329113924051,0.5977083333333333,0.6812992071511572,NA,NA,162.8,6.91,NA,44.88184788544855,NA
B,pulsed,2020-08-27,239,PULSE2,PULSE2,NA,NA,NA,NA,NA,NA,NA,7.752164808799713,-10.184261975122922,-2.432097166323209,NA,NA,NA,NA,NA,6.1625,73.85833333333333,24.753424657808218,2.5965753424657536,6.509041095890411,78.5068493150685,0.7127083333333333,0.8123822194716308,NA,NA,NA,NA,29942.955555555556,NA,29.942955555555557
B,pulsed,2020-08-28,240,PULSE2,PULSE2,14,3.4681781206229876,73.42561032768992,-0.0020385386282478664,5.787719506148043,0.0028808877369679384,141.6549472916755,6.5019727327841,-5.667657802146125,0.8343149306379756,38.75,0,0.60223,0.046729,NA,6.143928571428571,74.09166666666667,25.113425927916666,3.7761458333333335,6.607916666666667,80.225,0.7135416666666666,0.8133320963725039,NA,NA,154.73,6.44,NA,34.37738428821905,NA
B,pulsed,2020-08-29,241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.2712,76.30449999999999,26.287148594216866,8.777590361445784,7.0036144578313255,86.88915662650602,0.629375,0.7173945293843311,NA,NA,NA,NA,NA,NA,NA
C,pulsed,2020-05-22,142,BASE,BASE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.084166666666667,133.60833333333332,16.974747473333334,1.6136363636363635,12.18909090909091,126.2030303030303,NA,NA,NA,NA,NA,NA,NA,NA,NA
C,pulsed,2020-05-23,143,BASE,BASE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0,0.25064,0.23145,NA,12.353333333333333,126.23888888888888,16.652777779,1.515,11.237,115.555,NA,NA,NA,NA,NA,NA,5227.6,27.720594243268334,5.227600000000001
C,pulsed,2020-05-24,144,BASE,BASE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.989076923076922,145.5303846153846,17.92948717769231,1.5857692307692308,12.409230769230769,131.01923076923077,0.3358333333333333,0.3828003910518179,NA,NA,NA,NA,NA,NA,NA
