sample_id,ch4_ppm,co2_ppm,n2o_ppm,data_flag,notes_gc
E20B209,320.3896677,1663.618641,0.202556685,,
E20C209,817.1378144,1276.15373,0.192654947,,
E20C209,834.756249,1320.326433,0.189602431,,
E20D209,353.8470343,231.9889734,0.194009266,,
E20D209,356.1754414,255.1601484,0.193744454,,
E20E209,295.6688997,173.1493317,0.189383729,,
E20E209,291.2068878,148.4231069,0.191204147,,
E20F209,465.0427693,1459.613222,0.202076721,,
E20F209,449.9244908,1633.382014,0.205466604,,
E20Y211,7.741297875,430.215674,0.276206652,,
E20Y211,7.610353789,438.3159609,0.280236195,,
E20Y211,7.778183533,438.7422634,0.279783899,,
E20A211,415.4382449,4299.565021,0.196625961,,
E20A211,423.7460477,4525.026419,0.191821133,,
E20B211,86.47073785,1997.799115,0.212280876,,
E20B211,96.79987476,1990.104341,0.208378041,,
E20C211,890.7032882,1188.151047,0.206686334,,
E20C211,868.8527852,1282.609039,0.207106242,,
E20D211,210.1672095,248.8556742,0.207709642,,
E20D211,207.5293418,224.2726327,0.203975518,,
E20E211,66.71935936,146.0263126,0.220060305,,
E20E211,69.38221517,138.6745726,0.224963996,,
E20F211,235.3661224,1509.212645,0.216898341,,
E20F211,242.3745997,1804.669912,0.217743419,,
E20Y213,8.576831843,409.8500659,0.275756171,,
E20Y213,7.571290847,410.8561114,0.274437836,,
E20Y213,7.528255728,409.5002209,0.277177066,,
E20A213,1023.429841,5235.697131,0.194678381,,
E20A213,1011.23031,5064.666257,0.20073984,,
E20B213,207.6570589,1778.095697,0.20622389,,
E20B213,176.4221236,1887.799604,0.210314482,,
E20C213,1336.51565,2347.153221,0.19957649,,
E20C213,1302.836274,2188.428733,0.200901758,,
E20D213,257.2372175,363.5278618,0.189891463,,
E20D213,258.632851,344.8158669,0.186781139,,
E20E213,719.455677,200.634178,0.190140796,,
E20E213,756.7958149,211.7743468,0.188045432,,
E20F213,500.2794378,2123.037568,0.206758979,,
E20F213,478.3833545,2334.899325,0.206327271,,
E20Y216,7.872559033,409.0842824,0.258898618,,
E20Y216,7.411255681,402.2625673,0.258862245,,
E20Y216,8.286489087,406.1694413,0.264854976,,
E20A216,673.1899571,5512.595234,0.158216983,,
E20A216,669.5717628,5529.719288,0.157505405,,
E20B216,257.4332166,1508.731662,0.184454682,,
E20B216,258.208544,1455.97583,0.182025793,,
E20C216,1727.93533,2516.630037,0.165535533,,
E20C216,1711.363118,2530.641649,0.165978972,,
E20D216,846.2082638,1166.539499,0.121139205,,
E20D216,950.4714987,1236.761668,0.114838457,,
E20E216,1101.263051,758.0366302,0.139476166,,
E20E216,1509.800523,1286.810016,0.138851062,,
E20F216,824.9120902,2725.361571,0.172124236,,
E20F216,843.1843464,3182.13436,0.168130528,,
E20Y218,7.341837383,514.994638,0.266218397,,
E20Y218,7.633816373,761.7544859,0.267924915,,
E20Y218,7.580111,625.1604025,0.269009228,,
E20A218,148.9143587,5487.869523,0.160288681,,
E20A218,151.9886981,5618.911833,0.159127667,,
E20B218,173.3104345,1306.944953,0.188851951,,
E20B218,175.7006754,1283.941249,0.187097018,,
E20C218,403.8861257,2100.891274,0.168953575,,
E20C218,404.4731325,2512.043297,0.168508662,,
E20D218,675.3869524,2617.899145,0.111837628,,
E20D218,745.0866759,2865.365452,0.101726836,,
E20E218,1201.616582,2787.611563,0.114620321,,
E20E218,1153.068801,2714.099924,0.115538164,,
E20F218,262.6871968,2786.899484,0.170118597,,
E20F218,235.7392949,2833.796107,0.168817663,,
E20Y220,7.474576426,449.1115698,0.267088031,,
E20Y220,7.449248128,436.7689362,0.264169312,,
E20Y220,7.499435681,442.413469,0.267169798,,
E20A220,70.93978636,5298.755932,0.173281241,,
E20A220,79.4702633,5296.635096,0.170488284,,
E20B220,265.6693694,1127.663638,0.204313699,,
E20B220,255.1454616,1097.709717,0.205659931,,
E20C220,151.204928,1803.308508,0.184318442,,
E20C220,145.1395042,1639.074608,0.193724341,,
E20D220,231.5868612,2970.045998,0.129025366,,
E20D220,250.2517061,3290.84138,0.124700843,,
E20E220,416.1555754,2519.031112,0.156290208,,
E20E220,481.9207355,2623.065313,0.127199731,,
E20F220,200.5547713,3193.360034,0.171897713,,
E20F220,13.24825575,730.3661252,0.259243798,1,
E20Y223,7.889633632,466.0786472,0.26905512,,
E20Y223,9.237441342,401.8363059,0.268946344,,
E20Y223,7.644363287,546.2484619,0.270355217,,
E20A223,62.18682781,2700.863535,0.216299597,,
E20A223,63.84994942,2754.332376,0.219712664,,
E20B223,109.7638504,602.5131991,0.23431974,,
E20B223,110.5390462,622.3599973,0.235865436,,
E20C223,79.21778736,410.8686887,0.224878893,,
E20C223,81.90703518,334.7744548,0.225671405,,
E20D223,118.0318194,1421.846826,0.193797083,,
E20D223,124.0494329,1562.428041,0.196742559,,
E20E223,138.890883,1301.629192,0.209336827,,
E20E223,110.3319814,1129.040816,0.21275947,,
E20F223,68.63531534,1819.693966,0.219581101,,
E20F223,73.27210404,2299.453785,0.214742682,,
E20Y224,7.579036474,386.5937826,0.261719588,,
E20Y224,7.644363287,864.6869854,0.268659391,,
E20Y224,7.606393551,397.4621272,0.26631055,,
E20A224,441.6191074,3960.810893,0.234768405,,
E20A224,437.8777913,4080.422626,0.233614653,,
E20B224,176.9110881,967.8415226,0.233228593,,
E20B224,195.6726186,1182.698415,0.232059703,,
E20C224,242.5326971,1285.102701,0.231087231,,
E20C224,246.0523265,1237.096793,0.233033487,,
E20D224,772.2107504,3324.405621,0.19896936,,
E20D224,954.2980391,3171.547248,0.19230972,,
E20E224,972.1131563,3057.772853,0.207598289,,
E20E224,1142.620619,3448.647612,0.196317572,,
E20F224,259.7075171,3476.965962,0.221139329,,
E20F224,236.6101258,3396.468289,0.226704359,,
E20Y226,7.755206616,422.5051919,0.271204113,,
E20Y226,8.103065999,414.1495617,0.269694936,,
E20Y226,8.539364208,412.6728568,0.26754613,,
E20A226,76.30685288,3393.441774,0.219901687,,
E20A226,76.2436486,3235.237329,0.221788162,,
E20B226,118.4086867,1343.692601,0.235919043,,
E20B226,113.5228543,1160.059366,0.235739079,,
E20C226,59.63625207,581.6458718,0.231461191,,
E20C226,54.65443403,635.0429894,0.237856226,,
E20D226,59.10443993,988.0718938,0.211693375,,
E20D226,67.3122705,1006.586467,0.206533768,,
E20E226,54.60372911,1573.85393,0.222997665,,
E20E226,59.45088429,1573.016009,0.218981687,,
E20F226,59.51290939,3046.254405,0.225516348,,
E20F226,66.29982282,3079.815578,0.225899314,,
E20Y229,7.470467116,596.241423,0.269689591,,
E20Y229,9.24969903,615.4809948,0.270710115,,
E20Y229,7.746891485,392.0566161,0.270251629,,
E20A229,706.1971652,1973.72705,0.189184864,,
E20A229,715.731571,1891.713291,0.192090488,,
E20B229,472.3600289,1632.312756,0.206573393,,
E20B229,435.8115518,1520.640751,0.203983681,,
E20C229,391.2573544,670.4524234,0.211109433,,
E20C229,410.0506827,723.8816373,0.20943813,,
E20D229,1808.021404,1006.306651,0.198390965,,
E20D229,1798.757541,1001.273108,0.194892631,,
E20E229,591.7325396,1723.651722,0.204307653,,
E20E229,635.5969699,1783.207253,0.20430419,,
E20F229,261.053243,2156.139851,0.205498797,,
E20F229,265.6705886,2419.473463,0.206581578,,
E20Y231,7.563392755,439.1553806,0.26866681,,
E20Y231,7.257796794,406.3423019,0.269335452,,
E20Y231,7.743127408,379.539747,0.267521591,,
E20A231,844.9092658,4356.921016,0.16455901,,
E20A231,749.1862124,4439.095994,0.171811259,,
E20B231,274.557338,2648.918171,0.192254976,,
E20B231,253.5533206,2568.116023,0.193604225,,
E20C231,361.2870715,1255.266105,0.197035378,,
E20C231,375.2673222,1290.642845,0.191270618,,
E20D231,2591.99032,3134.934479,0.168868747,,
E20D231,2575.541541,3091.145462,0.167434177,,
E20E231,580.8167178,3138.417672,0.182848656,,
E20E231,772.4338547,3266.179465,0.175430254,,
E20F231,252.6318276,2889.134031,0.185900643,,
E20F231,256.5502312,3191.596153,0.186762122,,
E20Y233,7.193336984,478.5667546,0.271508721,,
E20Y233,7.274264628,474.3052526,0.267767446,,
E20Y233,7.522693678,392.274328,0.269512,,
E20A233,107.3363572,3884.469439,0.175548524,,
E20A233,103.4315983,3954.001281,0.17380476,,
E20B233,102.6479646,2446.173992,0.186767207,,
E20B233,89.16998293,3230.689278,0.209599113,,
E20C233,225.8325439,951.0938877,0.240624423,,
E20C233,233.2348356,1278.264586,0.25864069,,
E20D233,1141.401338,4920.429858,0.252810912,,
E20D233,1143.835989,6171.510526,0.260304223,,
E20E233,237.6096335,7565.41021,0.275092931,,
E20E233,264.0614459,7916.240359,0.291745091,,
E20F233,87.89396099,7348.515847,0.353012084,,
E20F233,86.76356177,7460.115954,0.37325999,,
E20Y236,7.438913196,589.3565647,0.264017197,,
E20Y236,7.448392495,556.7920973,0.259439222,,
E20A236,163.588562,3394.610051,0.187159233,,
E20A236,182.2409786,3648.205795,0.190710831,,
E20B236,139.5218067,2202.814101,0.210099678,,
E20B236,116.4909018,2328.73539,0.203971281,,
E20C236,166.5875752,810.209368,0.218855532,,
E20C236,190.714524,748.187081,0.210363477,,
E20D236,417.9586783,2110.602577,0.198149818,,
E20E236,328.1690993,2309.098474,0.188759678,,
E20E236,322.8877078,2381.699478,0.193915201,,
E20F236,131.7703469,1938.688662,0.216366987,,
E20F236,156.2425792,1855.721812,0.210172916,,
E20Y238,7.478963235,625.5980487,0.264233111,,
E20Y238,7.471379795,605.4119605,0.265339737,,
E20Y238,7.468772988,600.8050537,0.265915439,,
E20A238,35.24122322,1629.288314,0.230493782,1,
E20A238,74.65780737,3021.389536,0.189261448,,
E20B238,71.06088736,2417.130663,0.200117861,,
E20B238,76.07117085,2326.794185,0.200260715,,
E20C238,133.1917678,1133.724061,0.200865066,,
E20C238,135.8279609,1208.970498,0.194678453,,
E20D238,400.1233773,1241.437178,0.195881286,,
E20D238,415.9606791,1342.838716,0.196840059,,
E20E238,244.859095,2514.47818,0.187777169,,
E20E238,244.1261082,2605.847266,0.184675435,,
E20F238,63.78173366,1938.010629,0.205890015,,
E20F238,69.62998718,2062.282517,0.20470562,,
E20Y240,7.941079061,609.326472,0.26564633,,
E20Y240,7.417347791,600.281409,0.264453679,,
E20Y240,7.396967298,575.2417102,0.262914335,,
E20A240,120.8065897,3399.284133,0.178826215,,
E20A240,111.6713892,3202.564667,0.178879727,,
E20B240,281.6887785,3021.334733,0.189441616,,
E20B240,279.0118244,2748.739334,0.188078465,,
E20C240,166.725973,1599.795299,0.192857054,,
E20C240,157.1393209,1699.806588,0.194651322,,
E20D240,497.8037618,1267.561825,0.191415914,,
E20D240,502.7796828,1292.436633,0.194213311,,
E20E240,668.4652694,3446.722143,0.178148245,,
E20E240,640.3788174,3434.09257,0.180249417,,
E20F240,142.1838308,2773.108457,0.192308931,,
E20F240,138.7762598,2374.277348,0.194001018,,
